"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
3.800,1.98988E+1,1.97119E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
3.900,1.98427E+1,1.93254E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.000,1.98619E+1,1.95923E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.100,1.98368E+1,1.94267E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.200,1.97992E+1,1.90678E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.300,1.98393E+1,1.97487E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.400,1.98586E+1,1.89850E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.500,1.99306E+1,1.91690E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.600,1.98586E+1,1.96383E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.700,1.98418E+1,1.98223E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.800,1.97966E+1,2.00063E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
4.900,1.98946E+1,2.01996E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
5.000,1.97891E+1,1.97303E-4,0.000,0.000,0.000,0.00000E0,0.000,0.000
5.100,1.98017E+1,2.05124E-4,0.000,0.000,0.004,0.00000E0,0.000,5.479E-5
5.200,1.98937E+1,2.05860E-4,0.000,0.000,0.013,0.00000E0,0.000,1.644E-4
5.300,1.98444E+1,2.08161E-4,0.000,0.003,0.017,0.00000E0,3.288E-5,2.192E-4
5.400,1.98418E+1,2.03928E-4,0.000,0.005,0.013,0.00000E0,6.575E-5,1.644E-4
5.500,1.98485E+1,2.00708E-4,0.002,0.005,0.052,1.97250E-5,6.575E-5,6.575E-4
5.600,1.97238E+1,2.04480E-4,0.002,0.005,0.148,1.97250E-5,6.575E-5,0.002
5.700,1.97950E+1,2.00524E-4,0.002,0.034,0.284,1.97250E-5,4.274E-4,0.004
5.800,1.98611E+1,2.07977E-4,0.003,0.065,0.393,3.94500E-5,8.219E-4,0.005
5.900,1.99055E+1,2.00524E-4,0.020,0.115,0.393,2.56425E-4,0.001,0.005
6.000,1.98134E+1,2.01628E-4,0.022,0.160,0.419,2.76150E-4,0.002,0.005
6.100,1.98686E+1,2.06044E-4,0.052,0.175,0.873,6.50925E-4,0.002,0.011
6.200,1.98142E+1,1.96935E-4,0.068,0.257,1.641,8.48175E-4,0.003,0.021
6.300,1.97891E+1,1.95831E-4,0.080,0.542,1.767,1.00597E-3,0.007,0.022
6.400,1.98611E+1,1.91230E-4,0.148,0.778,0.593,1.85415E-3,0.010,0.007
6.500,1.97632E+1,1.75956E-4,0.297,0.715,-1.069,3.72803E-3,0.009,-0.013
6.600,1.97389E+1,1.81292E-4,0.317,0.440,-1.702,3.98445E-3,0.006,-0.021
6.700,1.96560E+1,1.76784E-4,0.339,0.238,-0.921,4.26060E-3,0.003,-0.012
6.800,1.95640E+1,1.74023E-4,0.369,0.233,0.367,4.63537E-3,0.003,0.005
6.900,1.95681E+1,1.78992E-4,0.388,0.369,1.143,4.87208E-3,0.005,0.014
7.000,1.96334E+1,1.85065E-4,0.408,0.529,1.178,5.12850E-3,0.007,0.015
7.100,1.96929E+1,1.75312E-4,0.522,0.628,0.825,6.54870E-3,0.008,0.010
7.200,1.96644E+1,1.76416E-4,0.553,0.681,0.484,6.94320E-3,0.009,0.006
7.300,1.97816E+1,1.83869E-4,0.620,0.712,0.031,7.79138E-3,0.009,3.835E-4
7.400,1.97464E+1,1.75496E-4,0.718,0.736,-0.707,9.01433E-3,0.009,-0.009
7.500,1.98912E+1,1.59209E-4,0.784,0.592,-1.462,9.84277E-3,0.007,-0.018
7.600,1.99716E+1,1.57277E-4,0.831,0.377,-1.785,1.04345E-2,0.005,-0.022
7.700,1.99741E+1,1.59761E-4,0.862,0.194,-1.501,1.08290E-2,0.002,-0.019
7.800,1.99783E+1,1.54240E-4,0.866,0.063,-0.942,1.08685E-2,7.890E-4,-0.012
7.900,2.00017E+1,1.70159E-4,0.866,0.005,-0.432,1.08685E-2,6.575E-5,-0.005
8.000,1.99707E+1,1.70527E-4,0.866,0.000,-0.122,1.08685E-2,0.000,-0.002
8.100,1.99682E+1,1.68686E-4,0.866,-0.003,0.079,1.08685E-2,-3.287E-5,9.862E-4
8.200,1.99138E+1,1.79544E-4,0.866,-0.003,0.694,1.08685E-2,-3.287E-5,0.009
8.300,1.98050E+1,1.59945E-4,0.864,0.055,1.732,1.08488E-2,6.904E-4,0.022
8.400,1.99172E+1,1.55252E-4,0.866,0.359,2.404,1.08685E-2,0.005,0.030
8.500,1.99373E+1,1.51020E-4,0.898,0.675,2.190,1.12827E-2,0.008,0.028
8.600,2.02135E+1,1.51204E-4,1.046,0.819,1.436,1.31369E-2,0.010,0.018
8.700,2.02520E+1,1.53412E-4,1.089,0.908,1.126,1.36694E-2,0.011,0.014
8.800,2.03817E+1,1.46695E-4,1.167,0.987,1.161,1.46557E-2,0.012,0.015
8.900,2.08605E+1,1.42830E-4,1.323,1.183,0.829,1.66084E-2,0.015,0.010
9.000,2.10454E+1,1.38598E-4,1.404,1.241,0.026,1.76342E-2,0.016,3.287E-4
9.100,2.15602E+1,1.49087E-4,1.561,1.152,-0.899,1.96067E-2,0.014,-0.011
9.200,2.19092E+1,1.34641E-4,1.673,1.034,-1.169,2.10071E-2,0.013,-0.015
9.300,2.23260E+1,1.35285E-4,1.745,0.851,-0.633,2.19145E-2,0.011,-0.008
9.400,2.26717E+1,1.50836E-4,1.841,0.840,0.127,2.31177E-2,0.011,0.002
9.500,2.30801E+1,1.45223E-4,1.904,0.966,0.288,2.39067E-2,0.012,0.004
9.600,2.35781E+1,1.35009E-4,2.018,0.995,-0.371,2.53466E-2,0.012,-0.005
9.700,2.43607E+1,1.36849E-4,2.147,0.869,-0.912,2.69641E-2,0.011,-0.011
9.800,2.46227E+1,1.38966E-4,2.194,0.715,-0.842,2.75558E-2,0.009,-0.011
9.900,2.49717E+1,1.47155E-4,2.249,0.699,-0.838,2.82462E-2,0.009,-0.011
10.000,2.55877E+1,1.42094E-4,2.345,0.660,-1.414,2.94494E-2,0.008,-0.018
10.100,2.61510E+1,1.44119E-4,2.416,0.421,-2.003,3.03370E-2,0.005,-0.025
10.200,2.61293E+1,1.53320E-4,2.424,0.144,-1.780,3.04357E-2,0.002,-0.022
10.300,2.60774E+1,1.46327E-4,2.424,0.013,-0.942,3.04357E-2,1.644E-4,-0.012
10.400,2.61309E+1,1.47799E-4,2.424,0.000,-0.262,3.04357E-2,0.000,-0.003
10.500,2.60933E+1,1.51388E-4,2.424,0.000,-0.022,3.04357E-2,0.000,-2.740E-4
10.600,2.61493E+1,1.41358E-4,2.424,0.000,0.000,3.04357E-2,0.000,0.000
10.700,2.60807E+1,1.47799E-4,2.424,0.000,0.004,3.04357E-2,0.000,5.479E-5
10.800,2.62038E+1,1.53412E-4,2.424,0.000,0.236,3.04357E-2,0.000,0.003
10.900,2.61167E+1,1.40254E-4,2.424,0.003,1.030,3.04357E-2,3.287E-5,0.013
11.000,2.61719E+1,1.39794E-4,2.424,0.139,2.203,3.04357E-2,0.002,0.028
11.100,2.61996E+1,1.54792E-4,2.425,0.479,3.002,3.04554E-2,0.006,0.038
11.200,2.67210E+1,1.51756E-4,2.505,0.846,2.618,3.14614E-2,0.011,0.033
11.300,2.77195E+1,1.53780E-4,2.630,1.097,1.217,3.30197E-2,0.014,0.015
11.400,2.86695E+1,1.59393E-4,2.727,1.092,-0.183,3.42426E-2,0.014,-0.002
11.500,2.97609E+1,1.58197E-4,2.862,0.963,-0.724,3.59390E-2,0.012,-0.009
11.600,3.03410E+1,1.54240E-4,2.928,0.869,-0.279,3.67674E-2,0.011,-0.004
11.700,3.11821E+1,1.62061E-4,3.007,0.885,0.305,3.77537E-2,0.011,0.004
11.800,3.20292E+1,1.67766E-4,3.104,1.003,0.432,3.89766E-2,0.013,0.005
11.900,3.33181E+1,1.93438E-4,3.217,1.013,0.240,4.03968E-2,0.013,0.003
12.000,3.44079E+1,1.96567E-4,3.319,1.000,0.039,4.16789E-2,0.013,4.931E-4
12.100,3.51377E+1,1.93806E-4,3.399,1.031,-0.406,4.26849E-2,0.013,-0.005
12.200,3.63463E+1,2.11565E-4,3.522,1.008,-1.505,4.42235E-2,0.013,-0.019
12.300,3.76813E+1,2.30612E-4,3.633,0.762,-2.649,4.56239E-2,0.010,-0.033
12.400,3.81626E+1,2.33097E-4,3.690,0.367,-2.823,4.63340E-2,0.005,-0.035
12.500,3.81709E+1,2.40918E-4,3.688,0.084,-1.898,4.63143E-2,0.001,-0.024
12.600,3.82220E+1,2.43586E-4,3.687,-0.008,-0.755,4.62946E-2,-9.862E-5,-0.009
12.700,3.81048E+1,2.47819E-4,3.687,-0.003,-0.122,4.62946E-2,-3.288E-5,-0.002
12.800,3.81249E+1,2.45979E-4,3.687,0.000,0.031,4.62946E-2,0.000,3.835E-4
12.900,3.82387E+1,2.43679E-4,3.687,0.003,0.026,4.62946E-2,3.288E-5,3.288E-4
13.000,3.82831E+1,2.53524E-4,3.687,0.005,0.022,4.62946E-2,6.575E-5,2.740E-4
13.100,3.81559E+1,2.46623E-4,3.688,0.008,0.009,4.63143E-2,9.862E-5,1.096E-4
13.200,3.81366E+1,2.44507E-4,3.688,0.008,0.170,4.63143E-2,9.862E-5,0.002
13.300,3.79901E+1,2.41930E-4,3.690,0.005,0.628,4.63340E-2,6.575E-5,0.008
13.400,3.81433E+1,2.40642E-4,3.690,0.110,1.121,4.63340E-2,0.001,0.014
13.500,3.82638E+1,2.45151E-4,3.690,0.283,1.326,4.63340E-2,0.004,0.017
13.600,3.87376E+1,2.50028E-4,3.754,0.403,1.086,4.71428E-2,0.005,0.014
13.700,3.91117E+1,2.59689E-4,3.795,0.508,0.567,4.76556E-2,0.006,0.007
13.800,3.94189E+1,2.62173E-4,3.826,0.537,-0.044,4.80501E-2,0.007,-5.479E-4
13.900,4.01546E+1,2.71835E-4,3.922,0.490,-0.445,4.92533E-2,0.006,-0.006
14.000,4.02801E+1,2.91342E-4,3.949,0.395,-0.336,4.95887E-2,0.005,-0.004
14.100,4.03822E+1,2.86281E-4,3.966,0.382,-0.052,4.98056E-2,0.005,-6.575E-4
14.200,4.07254E+1,2.96035E-4,4.020,0.442,-0.092,5.04763E-2,0.006,-0.001
14.300,4.10669E+1,3.08917E-4,4.081,0.411,-0.489,5.12456E-2,0.005,-0.006
14.400,4.11472E+1,3.05052E-4,4.100,0.312,-0.825,5.14823E-2,0.004,-0.010
14.500,4.12795E+1,3.20235E-4,4.133,0.220,-0.894,5.18965E-2,0.003,-0.011
14.600,4.12418E+1,3.19683E-4,4.155,0.139,-0.798,5.21726E-2,0.002,-0.010
14.700,4.13155E+1,3.30909E-4,4.158,0.047,-0.497,5.22121E-2,5.918E-4,-0.006
14.800,4.14126E+1,3.24375E-4,4.158,0.005,7.425E-15,5.22121E-2,6.575E-5,-5.800E-17
14.900,4.13473E+1,3.27596E-4,4.158,0.055,0.384,5.22121E-2,6.904E-4,0.005
15.000,4.12795E+1,3.24559E-4,4.158,0.131,0.314,5.22121E-2,0.002,0.004
15.100,4.15030E+1,3.33669E-4,4.191,0.152,-0.113,5.26263E-2,0.002,-0.001
15.200,4.14946E+1,3.40570E-4,4.203,0.097,-0.436,5.27841E-2,0.001,-0.005
15.300,4.15239E+1,3.35325E-4,4.203,0.021,-0.415,5.27841E-2,2.630E-4,-0.005
15.400,4.14343E+1,3.32381E-4,4.203,0.000,-0.196,5.27841E-2,0.000,-0.002
15.500,4.14979E+1,3.36705E-4,4.203,0.000,-0.031,5.27841E-2,0.000,-3.835E-4
15.600,4.14427E+1,3.31645E-4,4.203,0.000,0.013,5.27841E-2,0.000,1.644E-4
15.700,4.15155E+1,3.37718E-4,4.203,0.003,0.017,5.27841E-2,3.287E-5,2.192E-4
15.800,4.14226E+1,3.30264E-4,4.203,0.005,0.192,5.27841E-2,6.575E-5,0.002
15.900,4.13607E+1,3.36153E-4,4.205,0.005,0.607,5.28038E-2,6.575E-5,0.008
16.000,4.13741E+1,3.38822E-4,4.205,0.113,1.117,5.28038E-2,0.001,0.014
16.100,4.14117E+1,3.30356E-4,4.205,0.259,1.436,5.28038E-2,0.003,0.018
16.200,4.15574E+1,3.48667E-4,4.271,0.421,1.357,5.36323E-2,0.005,0.017
16.300,4.16411E+1,3.56029E-4,4.295,0.558,0.977,5.39282E-2,0.007,0.012
16.400,4.14193E+1,3.65046E-4,4.368,0.628,0.340,5.48552E-2,0.008,0.004
16.500,4.16143E+1,3.75720E-4,4.442,0.639,-0.340,5.57823E-2,0.008,-0.004
16.600,4.15741E+1,3.91454E-4,4.500,0.545,-0.842,5.65121E-2,0.007,-0.011
16.700,4.12360E+1,3.92466E-4,4.546,0.437,-1.104,5.70842E-2,0.005,-0.014
16.800,4.09740E+1,3.99644E-4,4.591,0.325,-1.174,5.76562E-2,0.004,-0.015
16.900,4.07647E+1,4.03692E-4,4.613,0.196,-1.104,5.79323E-2,0.002,-0.014
17.000,4.09656E+1,4.03324E-4,4.628,0.081,-0.846,5.81099E-2,0.001,-0.011
17.100,4.08744E+1,4.03600E-4,4.628,0.018,-0.476,5.81099E-2,2.301E-4,-0.006
17.200,4.08476E+1,3.97711E-4,4.626,-0.005,-0.170,5.80901E-2,-6.575E-5,-0.002
17.300,4.08953E+1,4.08109E-4,4.626,-0.003,-0.022,5.80901E-2,-3.287E-5,-2.740E-4
17.400,4.09455E+1,3.97067E-4,4.626,0.000,0.013,5.80901E-2,0.000,1.644E-4
17.500,4.08585E+1,4.02312E-4,4.626,0.000,0.004,5.80901E-2,0.000,5.479E-5
17.600,4.06417E+1,4.04428E-4,4.626,0.000,0.000,5.80901E-2,0.000,0.000
17.700,4.08643E+1,4.06729E-4,4.626,0.000,0.000,5.80901E-2,0.000,0.000
17.800,4.07957E+1,4.07281E-4,4.626,0.000,0.000,5.80901E-2,0.000,0.000
17.900,4.08585E+1,4.03232E-4,4.626,0.000,0.000,5.80901E-2,0.000,0.000
18.000,4.08886E+1,4.09029E-4,4.626,0.000,0.000,5.80901E-2,0.000,0.000
18.100,4.08351E+1,4.04060E-4,4.626,0.000,0.000,5.80901E-2,0.000,0.000
18.200,4.08443E+1,4.01944E-4,4.626,0.000,0.000,5.80901E-2,0.000,0.000
18.300,4.07924E+1,4.07189E-4,4.626,0.000,-0.004,5.80901E-2,0.000,-5.479E-5
18.400,4.07480E+1,4.08477E-4,4.626,0.000,-0.013,5.80901E-2,0.000,-1.644E-4
18.500,4.08133E+1,4.05901E-4,4.626,-0.003,-0.615,5.80901E-2,-3.288E-5,-0.008
18.600,4.05948E+1,4.08385E-4,4.626,-0.005,-2.417,5.80901E-2,-6.575E-5,-0.030
18.700,4.07882E+1,3.95871E-4,4.624,-0.364,-4.512,5.80704E-2,-0.005,-0.057
18.800,4.07581E+1,3.98079E-4,4.624,-1.089,-4.917,5.80704E-2,-0.014,-0.062
18.900,4.08309E+1,3.72591E-4,4.409,-1.626,-2.832,5.53681E-2,-0.020,-0.036
19.000,4.07338E+1,3.30080E-4,4.188,-1.694,-0.218,5.25869E-2,-0.021,-0.003
19.100,4.04350E+1,3.14898E-4,4.086,-1.458,1.065,5.13047E-2,-0.018,0.013
19.200,3.96708E+1,2.89134E-4,3.932,-1.388,1.257,4.93717E-2,-0.017,0.016
19.300,3.87100E+1,2.66774E-4,3.790,-1.293,0.999,4.75964E-2,-0.016,0.013
19.400,3.74486E+1,2.40458E-4,3.651,-1.105,0.305,4.58409E-2,-0.014,0.004
19.500,3.69489E+1,2.33281E-4,3.591,-1.141,-0.559,4.50914E-2,-0.014,-0.007
19.600,3.59312E+1,2.06505E-4,3.468,-1.356,-0.127,4.35528E-2,-0.017,-0.002
19.700,3.41434E+1,1.82305E-4,3.288,-1.377,1.929,4.12844E-2,-0.017,0.024
19.800,3.25071E+1,1.73011E-4,3.140,-0.945,3.774,3.94303E-2,-0.012,0.047
19.900,3.20149E+1,1.82029E-4,3.093,-0.395,3.744,3.88385E-2,-0.005,0.047
20.000,3.20601E+1,1.74299E-4,3.096,-0.073,2.217,3.88780E-2,-9.205E-4,0.028
20.100,3.19522E+1,1.78624E-4,3.094,-0.003,0.759,3.88583E-2,-3.288E-5,0.010
20.200,3.19672E+1,1.76232E-4,3.094,-0.008,0.109,3.88583E-2,-9.862E-5,0.001
20.300,3.20819E+1,1.73103E-4,3.093,-0.005,-0.375,3.88385E-2,-6.575E-5,-0.005
20.400,3.19940E+1,1.68963E-4,3.093,-0.005,-1.562,3.88385E-2,-6.575E-5,-0.020
20.500,3.19262E+1,1.76600E-4,3.093,-0.230,-2.884,3.88385E-2,-0.003,-0.036
20.600,3.20451E+1,1.70343E-4,3.091,-0.720,-3.094,3.88188E-2,-0.009,-0.039
20.700,3.07318E+1,1.74667E-4,2.956,-1.021,-1.824,3.71225E-2,-0.013,-0.023
20.800,2.92621E+1,1.75312E-4,2.798,-1.071,-0.541,3.51302E-2,-0.013,-0.007
20.900,2.90579E+1,1.67306E-4,2.774,-0.974,-0.759,3.48344E-2,-0.012,-0.010
21.000,2.77739E+1,1.66938E-4,2.631,-1.092,-1.776,3.30394E-2,-0.014,-0.022
21.100,2.70089E+1,1.67766E-4,2.538,-1.456,-2.334,3.18756E-2,-0.018,-0.029
21.200,2.58514E+1,1.58381E-4,2.378,-1.655,-1.440,2.98637E-2,-0.021,-0.018
21.300,2.44553E+1,1.47247E-4,2.154,-1.812,0.375,2.70430E-2,-0.023,0.005
21.400,2.37146E+1,1.34733E-4,2.023,-1.600,1.894,2.54058E-2,-0.020,0.024
21.500,2.25353E+1,1.54056E-4,1.806,-1.285,2.478,2.26838E-2,-0.016,0.031
21.600,2.23461E+1,1.45131E-4,1.766,-1.045,1.950,2.21709E-2,-0.013,0.024
21.700,2.18866E+1,1.52676E-4,1.640,-0.880,1.108,2.05929E-2,-0.011,0.014
21.800,2.15510E+1,1.53688E-4,1.563,-0.835,0.406,1.96264E-2,-0.010,0.005
21.900,2.13400E+1,1.60865E-4,1.481,-0.830,0.327,1.86007E-2,-0.010,0.004
22.000,2.11392E+1,1.60405E-4,1.423,-0.851,1.104,1.78709E-2,-0.011,0.014
22.100,2.07634E+1,1.58381E-4,1.282,-0.668,2.160,1.60956E-2,-0.008,0.027
22.200,2.06721E+1,1.55620E-4,1.252,-0.335,2.452,1.57208E-2,-0.004,0.031
22.300,2.06956E+1,1.61417E-4,1.252,-0.050,1.684,1.57208E-2,-6.246E-4,0.021
22.400,2.07165E+1,1.53504E-4,1.252,0.003,0.654,1.57208E-2,3.288E-5,0.008
22.500,2.06386E+1,1.55620E-4,1.252,0.005,0.079,1.57208E-2,6.575E-5,9.862E-4
22.600,2.06562E+1,1.58841E-4,1.253,0.003,-0.026,1.57406E-2,3.288E-5,-3.288E-4
22.700,2.05750E+1,1.51204E-4,1.253,-0.003,-0.026,1.57406E-2,-3.288E-5,-3.288E-4
22.800,2.05784E+1,1.57553E-4,1.252,-0.005,-0.650,1.57208E-2,-6.575E-5,-0.008
22.900,2.06060E+1,1.64638E-4,1.252,-0.003,-2.321,1.57208E-2,-3.288E-5,-0.029
23.000,2.06470E+1,1.61877E-4,1.252,-0.387,-4.241,1.57208E-2,-0.005,-0.053
23.100,2.05072E+1,1.65374E-4,1.252,-1.013,-4.843,1.57208E-2,-0.013,-0.061
23.200,2.01105E+1,1.73287E-4,1.019,-1.539,-3.268,1.28015E-2,-0.019,-0.041
23.300,1.97916E+1,1.73379E-4,0.877,-1.757,-1.069,1.10066E-2,-0.022,-0.013
23.400,1.96468E+1,1.81569E-4,0.704,-1.605,0.048,8.83680E-3,-0.020,6.027E-4
23.500,1.96008E+1,1.85341E-4,0.514,-1.589,0.083,6.45008E-3,-0.020,0.001
23.600,1.95481E+1,1.82397E-4,0.419,-1.678,0.580,5.26658E-3,-0.021,0.007
23.700,1.96837E+1,1.94267E-4,0.207,-1.634,2.566,2.60370E-3,-0.021,0.032
23.800,1.97238E+1,2.04756E-4,0.003,-1.212,4.520,3.94500E-5,-0.015,0.057
23.900,1.98226E+1,1.96199E-4,-0.050,-0.516,4.612,-6.31200E-4,-0.006,0.058
24.000,1.98276E+1,2.00708E-4,-0.050,-0.084,2.893,-6.31200E-4,-0.001,0.036
24.100,1.97506E+1,2.13406E-4,-0.049,0.005,1.004,-6.11475E-4,6.575E-5,0.013
24.200,1.98720E+1,2.12485E-4,-0.049,0.003,-0.083,-6.11475E-4,3.287E-5,-0.001
24.300,1.98544E+1,2.11289E-4,-0.049,0.000,-1.392,-6.11475E-4,0.000,-0.017
24.400,1.98820E+1,2.00708E-4,-0.049,-0.128,-3.656,-6.11475E-4,-0.002,-0.046
24.500,1.98904E+1,1.99235E-4,-0.049,-0.699,-5.637,-6.11475E-4,-0.009,-0.071
24.600,1.98502E+1,2.01168E-4,-0.126,-1.492,-5.166,-1.57800E-3,-0.019,-0.065
24.700,2.04687E+1,2.23067E-4,-0.391,-2.018,-2.086,-4.91152E-3,-0.025,-0.026
24.800,2.09441E+1,2.40550E-4,-0.602,-1.909,1.073,-7.55467E-3,-0.024,0.013
24.900,2.15233E+1,2.49199E-4,-0.784,-1.534,2.129,-9.84277E-3,-0.019,0.027
25.000,2.18096E+1,2.61713E-4,-0.878,-1.333,1.431,-1.10263E-2,-0.017,0.018
25.100,2.25127E+1,2.66774E-4,-1.035,-1.317,0.659,-1.29988E-2,-0.017,0.008
25.200,2.30408E+1,2.78000E-4,-1.150,-1.267,0.576,-1.44387E-2,-0.016,0.007
25.300,2.37874E+1,2.96127E-4,-1.302,-1.204,1.148,-1.63520E-2,-0.015,0.014
25.400,2.41414E+1,2.98795E-4,-1.371,-1.100,2.116,-1.72199E-2,-0.014,0.027
25.500,2.52329E+1,3.06985E-4,-1.536,-0.796,3.054,-1.92910E-2,-0.010,0.038
25.600,2.54764E+1,3.08457E-4,-1.576,-0.406,3.050,-1.97842E-2,-0.005,0.038
25.700,2.54028E+1,3.02200E-4,-1.576,-0.065,2.003,-1.97842E-2,-8.219E-4,0.025
25.800,2.54513E+1,3.10573E-4,-1.576,0.000,0.785,-1.97842E-2,0.000,0.010
25.900,2.54555E+1,3.10113E-4,-1.576,0.000,0.109,-1.97842E-2,0.000,0.001
26.000,2.53659E+1,3.16186E-4,-1.576,0.000,-0.096,-1.97842E-2,0.000,-0.001
26.100,2.55409E+1,3.00820E-4,-1.576,0.000,-1.374,-1.97842E-2,0.000,-0.017
26.200,2.55526E+1,3.12322E-4,-1.576,-0.058,-4.106,-1.97842E-2,-7.232E-4,-0.052
26.300,2.55300E+1,3.10941E-4,-1.576,-0.767,-6.309,-1.97842E-2,-0.010,-0.079
26.400,2.57484E+1,3.14438E-4,-1.610,-1.696,-5.397,-2.02181E-2,-0.021,-0.068
26.500,2.85498E+1,3.28516E-4,-2.001,-2.147,-1.658,-2.51296E-2,-0.027,-0.021
26.600,3.02405E+1,3.36429E-4,-2.168,-1.916,1.213,-2.72205E-2,-0.024,0.015
26.700,3.15504E+1,3.41214E-4,-2.306,-1.542,1.632,-2.89563E-2,-0.019,0.020
26.800,3.30386E+1,3.51888E-4,-2.455,-1.573,1.078,-3.08302E-2,-0.020,0.014
26.900,3.47945E+1,3.68451E-4,-2.639,-1.511,1.204,-3.31380E-2,-0.019,0.015
27.000,3.61228E+1,3.56765E-4,-2.779,-1.301,1.601,-3.48935E-2,-0.016,0.020
27.100,3.72862E+1,3.68359E-4,-2.889,-1.092,1.156,-3.62743E-2,-0.014,0.015
