"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
26.600,1.58386E+1,1.31697E-4,-1.480,-1.631,-1.073,-1.85809E-2,-0.020,-0.013
26.700,1.61675E+1,1.30224E-4,-1.671,-1.631,-0.196,-2.09874E-2,-0.020,-0.002
26.800,1.63617E+1,1.37862E-4,-1.836,-1.610,0.096,-2.30585E-2,-0.020,0.001
26.900,1.65324E+1,1.36849E-4,-1.962,-1.547,-0.118,-2.46365E-2,-0.019,-0.001
27.000,1.67425E+1,1.42646E-4,-2.155,-1.657,0.393,-2.70627E-2,-0.021,0.005
27.100,1.69509E+1,1.53412E-4,-2.281,-1.655,2.107,-2.86407E-2,-0.021,0.026
27.200,1.71635E+1,1.50099E-4,-2.512,-1.267,4.158,-3.15403E-2,-0.016,0.052
27.300,1.73593E+1,1.51940E-4,-2.598,-0.673,4.629,-3.26251E-2,-0.008,0.058
27.400,1.73183E+1,1.47523E-4,-2.598,-0.144,3.233,-3.26251E-2,-0.002,0.041
27.500,1.72807E+1,1.56725E-4,-2.598,0.000,1.100,-3.26251E-2,0.000,0.014
27.600,1.73669E+1,1.56448E-4,-2.598,0.000,-1.239,-3.26251E-2,0.000,-0.016
27.700,1.73677E+1,1.57645E-4,-2.598,-0.157,-3.652,-3.26251E-2,-0.002,-0.046
27.800,1.73167E+1,1.50928E-4,-2.598,-0.730,-5.236,-3.26251E-2,-0.009,-0.066
27.900,1.74230E+1,1.55068E-4,-2.692,-1.461,-4.669,-3.38086E-2,-0.018,-0.059
28.000,1.75619E+1,1.61509E-4,-2.942,-1.838,-2.278,-3.69449E-2,-0.023,-0.029
28.100,1.77435E+1,1.68318E-4,-3.131,-1.851,-0.087,-3.93119E-2,-0.023,-0.001
28.200,1.77979E+1,1.70619E-4,-3.263,-1.707,1.082,-4.09688E-2,-0.021,0.014
28.300,1.77804E+1,1.69607E-4,-3.482,-1.644,1.710,-4.37303E-2,-0.021,0.021
28.400,1.78666E+1,1.77796E-4,-3.614,-1.395,1.772,-4.53872E-2,-0.018,0.022
28.500,1.79553E+1,1.71171E-4,-3.765,-1.136,1.148,-4.72808E-2,-0.014,0.014
28.600,1.77737E+1,1.83869E-4,-3.817,-1.152,0.157,-4.79317E-2,-0.014,0.002
28.700,1.78800E+1,1.71907E-4,-3.962,-1.199,-0.423,-4.97464E-2,-0.015,-0.005
28.800,1.79042E+1,1.75864E-4,-4.109,-1.238,-0.467,-5.16006E-2,-0.016,-0.006
28.900,1.78825E+1,1.65374E-4,-4.192,-1.304,0.013,-5.26460E-2,-0.016,1.644E-4
29.000,1.76824E+1,1.73011E-4,-4.329,-1.327,1.248,-5.43621E-2,-0.017,0.016
29.100,1.75761E+1,1.80096E-4,-4.524,-1.102,2.430,-5.68080E-2,-0.014,0.031
29.200,1.75234E+1,1.80280E-4,-4.574,-0.691,2.347,-5.74392E-2,-0.009,0.029
29.300,1.75368E+1,1.81569E-4,-4.609,-0.482,1.261,-5.78731E-2,-0.006,0.016
29.400,1.75770E+1,1.81108E-4,-4.659,-0.539,0.602,-5.85043E-2,-0.007,0.008
29.500,1.75234E+1,1.75127E-4,-4.728,-0.497,0.986,-5.93722E-2,-0.006,0.012
29.600,1.74765E+1,1.67214E-4,-4.778,-0.314,1.510,-6.00034E-2,-0.004,0.019
29.700,1.74037E+1,1.82489E-4,-4.788,-0.115,1.326,-6.01218E-2,-0.001,0.017
29.800,1.74481E+1,1.80096E-4,-4.788,-0.016,0.716,-6.01218E-2,-1.973E-4,0.009
29.900,1.74765E+1,1.78256E-4,-4.788,0.000,0.218,-6.01218E-2,0.000,0.003
30.000,1.75025E+1,1.74299E-4,-4.788,0.000,0.026,-6.01218E-2,0.000,3.288E-4
30.100,1.75041E+1,1.80556E-4,-4.788,0.000,0.000,-6.01218E-2,0.000,0.000
30.200,1.74598E+1,1.85157E-4,-4.788,0.000,0.000,-6.01218E-2,0.000,0.000
30.300,1.74824E+1,1.76048E-4,-4.788,0.000,0.000,-6.01218E-2,0.000,0.000
30.400,1.74648E+1,1.77520E-4,-4.788,0.000,0.004,-6.01218E-2,0.000,5.479E-5
30.500,1.74615E+1,1.73287E-4,-4.788,0.000,0.109,-6.01218E-2,0.000,0.001
30.600,1.75602E+1,1.76140E-4,-4.788,0.003,0.720,-6.01218E-2,3.287E-5,0.009
30.700,1.75201E+1,1.73655E-4,-4.788,0.063,2.169,-6.01218E-2,7.890E-4,0.027
30.800,1.74908E+1,1.74207E-4,-4.786,0.369,3.840,-6.01021E-2,0.005,0.048
30.900,1.75067E+1,1.80096E-4,-4.752,0.935,4.503,-5.96681E-2,0.012,0.057
31.000,1.76431E+1,1.73287E-4,-4.602,1.435,3.683,-5.77942E-2,0.018,0.046
31.100,1.76523E+1,1.83685E-4,-4.411,1.699,2.478,-5.53878E-2,0.021,0.031
31.200,1.78733E+1,1.74391E-4,-4.266,1.814,1.885,-5.35731E-2,0.023,0.024
31.300,1.79067E+1,1.71723E-4,-4.068,2.042,1.265,-5.10877E-2,0.026,0.016
31.400,1.79637E+1,1.63902E-4,-3.856,2.223,0.127,-4.84249E-2,0.028,0.002
31.500,1.78548E+1,1.62798E-4,-3.596,2.050,-0.772,-4.51505E-2,0.026,-0.010
31.600,1.79218E+1,1.66938E-4,-3.405,1.882,-0.934,-4.27638E-2,0.024,-0.012
31.700,1.79193E+1,1.62613E-4,-3.289,1.919,-1.571,-4.13041E-2,0.024,-0.020
31.800,1.75929E+1,1.54976E-4,-3.033,1.793,-3.661,-3.80890E-2,0.023,-0.046
31.900,1.75443E+1,1.50468E-4,-2.816,1.196,-5.467,-3.53669E-2,0.015,-0.069
32.000,1.75845E+1,1.54332E-4,-2.802,0.408,-4.944,-3.51894E-2,0.005,-0.062
32.100,1.75778E+1,1.50191E-4,-2.802,0.024,-2.675,-3.51894E-2,2.959E-4,-0.034
32.200,1.76063E+1,1.57093E-4,-2.802,0.000,-0.716,-3.51894E-2,0.000,-0.009
32.300,1.75937E+1,1.57737E-4,-2.802,0.000,0.572,-3.51894E-2,0.000,0.007
32.400,1.75259E+1,1.55620E-4,-2.802,0.003,2.291,-3.51894E-2,3.287E-5,0.029
32.500,1.74908E+1,1.59669E-4,-2.802,0.364,4.294,-3.51894E-2,0.005,0.054
32.600,1.75142E+1,1.58565E-4,-2.801,1.011,5.258,-3.51697E-2,0.013,0.066
32.700,1.72957E+1,1.52308E-4,-2.586,1.568,4.656,-3.24673E-2,0.020,0.058
32.800,1.71945E+1,1.53044E-4,-2.413,1.953,3.674,-3.02976E-2,0.025,0.046
32.900,1.70338E+1,1.45039E-4,-2.249,2.215,2.692,-2.82462E-2,0.028,0.034
33.000,1.67534E+1,1.41818E-4,-1.965,2.568,1.134,-2.46760E-2,0.032,0.014
33.100,1.64052E+1,1.34825E-4,-1.704,2.568,-0.899,-2.14016E-2,0.032,-0.011
33.200,1.59875E+1,1.38046E-4,-1.417,2.280,-2.409,-1.77919E-2,0.029,-0.030
33.300,1.56226E+1,1.35285E-4,-1.257,1.963,-2.670,-1.57800E-2,0.025,-0.034
33.400,1.52476E+1,1.30868E-4,-1.045,1.728,-2.766,-1.31171E-2,0.022,-0.035
33.500,1.49957E+1,1.20011E-4,-0.898,1.518,-3.451,-1.12827E-2,0.019,-0.043
33.600,1.48484E+1,1.11177E-4,-0.738,1.066,-4.246,-9.27075E-3,0.013,-0.053
33.700,1.45454E+1,1.16054E-4,-0.652,0.555,-4.067,-8.18587E-3,0.007,-0.051
33.800,1.46534E+1,1.09153E-4,-0.652,0.144,-2.701,-8.18587E-3,0.002,-0.034
33.900,1.46057E+1,1.11729E-4,-0.652,0.000,-1.165,-8.18587E-3,0.000,-0.015
34.000,1.45387E+1,1.07221E-4,-0.652,0.000,-0.236,-8.18587E-3,0.000,-0.003
34.100,1.45588E+1,1.07129E-4,-0.652,0.000,0.070,-8.18587E-3,0.000,8.767E-4
34.200,1.46157E+1,1.07129E-4,-0.652,0.003,0.563,-8.18587E-3,3.288E-5,0.007
34.300,1.45697E+1,1.17526E-4,-0.652,0.039,1.662,-8.18587E-3,4.931E-4,0.021
34.400,1.46350E+1,1.18998E-4,-0.650,0.298,2.862,-8.16615E-3,0.004,0.036
34.500,1.45337E+1,1.09981E-4,-0.630,0.702,3.277,-7.90972E-3,0.009,0.041
34.600,1.42943E+1,1.24887E-4,-0.495,1.058,2.470,-6.21337E-3,0.013,0.031
34.700,1.41395E+1,1.18906E-4,-0.386,1.246,0.842,-4.85235E-3,0.016,0.011
34.800,1.37545E+1,1.11085E-4,-0.259,1.236,-0.524,-3.25462E-3,0.016,-0.007
34.900,1.36272E+1,1.02068E-4,-0.118,1.029,-0.301,-1.47937E-3,0.013,-0.004
35.000,1.34314E+1,1.09429E-4,-0.022,0.961,1.636,-2.76150E-4,0.012,0.021
35.100,1.34741E+1,1.04552E-4,-0.006,1.340,3.556,-7.89000E-5,0.017,0.045
35.200,1.30296E+1,9.92153E-5,0.206,1.906,3.277,2.58398E-3,0.024,0.041
35.300,1.25593E+1,9.56267E-5,0.459,2.217,0.589,5.75970E-3,0.028,0.007
35.400,1.21826E+1,9.24982E-5,0.657,2.050,-2.849,8.24505E-3,0.026,-0.036
35.500,1.17574E+1,8.62412E-5,0.873,1.550,-5.245,1.09671E-2,0.019,-0.066
35.600,1.14603E+1,8.69773E-5,1.021,0.864,-5.563,1.28213E-2,0.011,-0.070
35.700,1.13825E+1,9.03819E-5,1.024,0.257,-4.014,1.28607E-2,0.003,-0.050
35.800,1.14862E+1,9.07499E-5,1.024,0.005,-1.868,1.28607E-2,6.575E-5,-0.023
35.900,1.15055E+1,8.33888E-5,1.024,0.000,-0.436,1.28607E-2,0.000,-0.005
36.000,1.15130E+1,8.08123E-5,1.024,0.000,-0.009,1.28607E-2,0.000,-1.096E-4
36.100,1.14569E+1,8.88176E-5,1.024,0.000,0.000,1.28607E-2,0.000,0.000
36.200,1.13908E+1,8.21005E-5,1.024,0.000,0.000,1.28607E-2,0.000,0.000
36.300,1.13691E+1,8.61492E-5,1.024,0.000,0.092,1.28607E-2,0.000,0.001
36.400,1.14477E+1,8.99218E-5,1.024,0.000,0.777,1.28607E-2,0.000,0.010
36.500,1.14963E+1,8.78055E-5,1.024,0.055,2.395,1.28607E-2,6.904E-4,0.030
36.600,1.15005E+1,8.90937E-5,1.024,0.411,4.385,1.28607E-2,0.005,0.055
36.700,1.13808E+1,8.47690E-5,1.057,1.026,5.402,1.32749E-2,0.013,0.068
36.800,1.10996E+1,9.25902E-5,1.238,1.660,4.673,1.55433E-2,0.021,0.059
36.900,1.07162E+1,8.64252E-5,1.426,2.047,2.893,1.79103E-2,0.026,0.036
37.000,1.04216E+1,7.31751E-5,1.651,2.194,0.881,2.07310E-2,0.028,0.011
37.100,9.94033E0,7.82359E-5,1.872,2.228,-0.973,2.35122E-2,0.028,-0.012
37.200,9.55448E0,7.86040E-5,2.108,2.008,-2.601,2.64710E-2,0.025,-0.033
37.300,9.14520E0,6.61820E-5,2.306,1.649,-3.774,2.89563E-2,0.021,-0.047
37.400,9.02802E0,6.37896E-5,2.422,1.212,-4.250,3.04159E-2,0.015,-0.053
37.500,8.84974E0,7.39112E-5,2.548,0.759,-4.088,3.19940E-2,0.010,-0.051
37.600,8.76102E0,5.82687E-5,2.593,0.348,-3.194,3.25660E-2,0.004,-0.040
37.700,8.69825E0,5.97410E-5,2.590,0.060,-1.841,3.25265E-2,7.561E-4,-0.023
37.800,8.76269E0,6.59980E-5,2.589,-0.005,-0.650,3.25068E-2,-6.575E-5,-0.008
37.900,8.77023E0,5.79927E-5,2.589,0.008,-0.065,3.25068E-2,9.862E-5,-8.219E-4
38.000,8.73005E0,6.04771E-5,2.592,0.010,0.009,3.25463E-2,1.315E-4,1.096E-4
38.100,8.71917E0,6.01090E-5,2.592,0.005,-0.017,3.25463E-2,6.575E-5,-2.192E-4
38.200,8.73507E0,5.90969E-5,2.592,0.003,0.070,3.25463E-2,3.288E-5,8.767E-4
38.300,8.70996E0,6.88504E-5,2.592,0.005,0.327,3.25463E-2,6.575E-5,0.004
38.400,8.77023E0,6.51698E-5,2.593,0.052,1.130,3.25660E-2,6.575E-4,0.014
38.500,8.81626E0,6.81143E-5,2.593,0.152,2.448,3.25660E-2,0.002,0.031
38.600,8.71666E0,6.02930E-5,2.622,0.534,3.181,3.29210E-2,0.007,0.040
38.700,8.57019E0,6.13972E-5,2.655,0.992,2.147,3.33353E-2,0.012,0.027
38.800,8.36094E0,6.11212E-5,2.853,1.121,-0.223,3.58206E-2,0.014,-0.003
38.900,8.11320E0,6.38816E-5,2.958,0.853,-1.741,3.71422E-2,0.011,-0.022
39.000,8.16425E0,6.33295E-5,2.991,0.539,-1.457,3.75564E-2,0.007,-0.018
39.100,7.99434E0,5.49562E-5,3.028,0.529,-0.458,3.80298E-2,0.007,-0.006
39.200,7.98179E0,5.97410E-5,3.105,0.571,0.188,3.89963E-2,0.007,0.002
39.300,7.86880E0,5.32079E-5,3.160,0.547,0.384,3.96867E-2,0.007,0.005
39.400,7.87298E0,5.16437E-5,3.201,0.634,0.271,4.01996E-2,0.008,0.003
39.500,7.80770E0,6.56299E-5,3.261,0.696,-0.358,4.09491E-2,0.009,-0.004
39.600,7.57083E0,4.70429E-5,3.385,0.584,-1.200,4.25074E-2,0.007,-0.015
39.700,7.52563E0,5.43121E-5,3.394,0.382,-1.462,4.26257E-2,0.005,-0.018
39.800,7.56413E0,5.18277E-5,3.418,0.228,-1.204,4.29216E-2,0.003,-0.015
39.900,7.50052E0,5.98330E-5,3.457,0.175,-0.912,4.34147E-2,0.002,-0.011
40.000,7.50889E0,5.81767E-5,3.459,0.068,-0.698,4.34344E-2,8.548E-4,-0.009
40.100,7.44110E0,5.68885E-5,3.459,-0.005,-0.432,4.34344E-2,-6.575E-5,-0.005
40.200,7.48630E0,5.76246E-5,3.457,-0.010,-0.109,4.34147E-2,-1.315E-4,-0.001
40.300,7.59427E0,6.01090E-5,3.456,-0.005,0.035,4.33950E-2,-6.575E-5,4.383E-4
40.400,7.54321E0,4.91593E-5,3.456,0.003,0.026,4.33950E-2,3.287E-5,3.288E-4
40.500,7.48378E0,5.90048E-5,3.457,0.003,-0.009,4.34147E-2,3.287E-5,-1.096E-4
40.600,7.57753E0,5.42201E-5,3.457,-0.003,-0.022,4.34147E-2,-3.287E-5,-2.740E-4
40.700,7.58255E0,6.08451E-5,3.456,-0.005,-0.004,4.33950E-2,-6.575E-5,-5.479E-5
40.800,7.44696E0,5.09075E-5,3.456,-0.003,0.009,4.33950E-2,-3.288E-5,1.096E-4
40.900,7.46537E0,5.63364E-5,3.456,0.000,-1.561E-16,4.33950E-2,0.000,2.294E-16
41.000,7.53735E0,5.28398E-5,3.456,-0.003,-0.013,4.33950E-2,-3.287E-5,-1.644E-4
41.100,7.50303E0,5.78086E-5,3.456,-0.005,-0.009,4.33950E-2,-6.575E-5,-1.096E-4
41.200,7.57585E0,5.96489E-5,3.454,-0.005,0.009,4.33753E-2,-6.575E-5,1.096E-4
41.300,7.56079E0,7.05987E-5,3.454,-0.003,0.017,4.33753E-2,-3.287E-5,2.192E-4
41.400,7.54405E0,4.64908E-5,3.454,0.000,-0.026,4.33753E-2,0.000,-3.288E-4
41.500,7.45700E0,5.24718E-5,3.454,0.000,-0.449,4.33753E-2,0.000,-0.006
41.600,7.56748E0,4.79631E-5,3.454,-0.024,-1.353,4.33753E-2,-2.959E-4,-0.017
41.700,7.51057E0,5.34840E-5,3.454,-0.249,-2.243,4.33753E-2,-0.003,-0.028
41.800,7.34484E0,4.45585E-5,3.440,-0.563,-2.317,4.31978E-2,-0.007,-0.029
41.900,7.64448E0,5.98330E-5,3.319,-0.806,-1.226,4.16789E-2,-0.010,-0.015
42.000,7.69387E0,6.07531E-5,3.252,-0.856,0.319,4.08308E-2,-0.011,0.004
42.100,7.83364E0,5.61524E-5,3.159,-0.691,1.422,3.96670E-2,-0.009,0.018
42.200,7.94496E0,6.94025E-5,3.087,-0.487,1.444,3.87596E-2,-0.006,0.018
42.300,8.12157E0,7.17949E-5,3.069,-0.322,0.441,3.85427E-2,-0.004,0.006
42.400,8.05210E0,6.20413E-5,3.049,-0.359,-0.742,3.82862E-2,-0.005,-0.009
42.500,8.11068E0,5.95569E-5,3.003,-0.555,-1.248,3.77142E-2,-0.007,-0.016
42.600,8.26134E0,6.79303E-5,2.937,-0.699,-1.126,3.68858E-2,-0.009,-0.014
42.700,8.24125E0,6.95865E-5,2.848,-0.730,-1.313,3.57614E-2,-0.009,-0.016
42.800,8.41451E0,6.47098E-5,2.785,-0.859,-2.234,3.49724E-2,-0.011,-0.028
42.900,8.49904E0,6.20413E-5,2.717,-1.183,-2.793,3.41243E-2,-0.015,-0.035
43.000,8.66644E0,6.14892E-5,2.553,-1.587,-1.562,3.20531E-2,-0.020,-0.020
43.100,9.12929E0,5.90969E-5,2.370,-1.678,1.244,2.97650E-2,-0.021,0.016
43.200,9.31343E0,6.42497E-5,2.180,-1.301,3.835,2.73783E-2,-0.016,0.048
43.300,9.64906E0,8.05363E-5,2.083,-0.723,4.507,2.61554E-2,-0.009,0.057
43.400,9.57206E0,7.55675E-5,2.059,-0.241,3.325,2.58595E-2,-0.003,0.042
43.500,9.58880E0,7.03227E-5,2.058,-0.034,1.610,2.58398E-2,-4.274E-4,0.020
43.600,9.56787E0,7.51994E-5,2.061,0.005,0.432,2.58792E-2,6.575E-5,0.005
43.700,9.60386E0,6.83903E-5,2.061,-0.003,-0.131,2.58792E-2,-3.288E-5,-0.002
43.800,9.67668E0,7.54755E-5,2.059,-0.013,-0.672,2.58595E-2,-1.644E-4,-0.008
43.900,9.58043E0,7.94321E-5,2.058,-0.094,-1.793,2.58397E-2,-0.001,-0.023
44.000,9.64404E0,7.90641E-5,2.056,-0.306,-3.390,2.58200E-2,-0.004,-0.043
44.100,9.66413E0,7.96161E-5,2.007,-0.785,-4.320,2.52085E-2,-0.010,-0.054
44.200,9.85077E0,8.89096E-5,1.926,-1.356,-3.578,2.41828E-2,-0.017,-0.045
44.300,1.02299E+1,8.15485E-5,1.717,-1.636,-1.745,2.15594E-2,-0.021,-0.022
44.400,1.04400E+1,8.68853E-5,1.533,-1.602,-0.764,1.92516E-2,-0.020,-0.010
44.500,1.06041E+1,9.40625E-5,1.418,-1.587,-1.278,1.78117E-2,-0.020,-0.016
44.600,1.09740E+1,9.32343E-5,1.263,-1.864,-1.689,1.58589E-2,-0.023,-0.021
44.700,1.14586E+1,9.61788E-5,1.035,-2.142,-0.284,1.29988E-2,-0.027,-0.004
44.800,1.18160E+1,1.01148E-4,0.798,-2.060,2.618,1.00203E-2,-0.026,0.033
44.900,1.21901E+1,1.04368E-4,0.598,-1.560,5.031,7.51522E-3,-0.020,0.063
45.000,1.23651E+1,1.02804E-4,0.463,-0.874,5.463,5.81888E-3,-0.011,0.069
45.100,1.25241E+1,1.04736E-4,0.434,-0.309,4.001,5.44410E-3,-0.004,0.050
45.200,1.25115E+1,1.02528E-4,0.438,-0.034,1.946,5.50327E-3,-4.274E-4,0.024
45.300,1.25818E+1,1.01056E-4,0.438,0.000,0.458,5.50327E-3,0.000,0.006
45.400,1.26354E+1,9.47986E-5,0.438,-0.016,-0.628,5.50327E-3,-1.973E-4,-0.008
45.500,1.24923E+1,1.01976E-4,0.434,-0.052,-1.924,5.44410E-3,-6.575E-4,-0.024
45.600,1.24973E+1,1.04552E-4,0.434,-0.359,-3.146,5.44410E-3,-0.005,-0.040
45.700,1.25601E+1,9.83872E-5,0.412,-0.812,-3.181,5.16795E-3,-0.010,-0.040
45.800,1.28430E+1,1.07589E-4,0.245,-1.144,-1.737,3.07710E-3,-0.014,-0.022
45.900,1.30581E+1,1.08509E-4,0.135,-1.175,-0.279,1.69635E-3,-0.015,-0.004
46.000,1.33996E+1,1.09889E-4,0.024,-1.037,0.127,2.95875E-4,-0.013,0.002
46.100,1.34624E+1,1.11177E-4,-0.072,-1.086,-0.100,-9.07350E-4,-0.014,-0.001
46.200,1.36197E+1,1.17434E-4,-0.170,-1.157,0.135,-2.13030E-3,-0.015,0.002
46.300,1.38700E+1,1.16422E-4,-0.324,-1.115,1.017,-4.06335E-3,-0.014,0.013
46.400,1.41520E+1,1.14030E-4,-0.419,-0.927,1.553,-5.26658E-3,-0.012,0.020
46.500,1.42525E+1,1.19827E-4,-0.492,-0.707,1.178,-6.17393E-3,-0.009,0.015
46.600,1.44249E+1,1.19183E-4,-0.558,-0.634,0.100,-7.00238E-3,-0.008,0.001
46.700,1.43772E+1,1.23507E-4,-0.609,-0.702,-1.082,-7.65330E-3,-0.009,-0.014
46.800,1.46668E+1,1.26360E-4,-0.682,-0.872,-1.820,-8.56065E-3,-0.011,-0.023
46.900,1.46994E+1,1.16422E-4,-0.789,-1.118,-1.745,-9.90195E-3,-0.014,-0.022
47.000,1.49011E+1,1.27280E-4,-0.902,-1.309,-0.785,-1.13222E-2,-0.016,-0.010
47.100,1.52008E+1,1.34549E-4,-1.060,-1.312,0.593,-1.33144E-2,-0.016,0.007
47.200,1.55096E+1,1.31420E-4,-1.195,-1.149,1.484,-1.50107E-2,-0.014,0.019
47.300,1.55908E+1,1.32709E-4,-1.282,-0.922,1.340,-1.60956E-2,-0.012,0.017
47.400,1.57582E+1,1.44303E-4,-1.370,-0.809,0.449,-1.72002E-2,-0.010,0.006
47.500,1.59038E+1,1.47707E-4,-1.439,-0.848,-0.445,-1.80681E-2,-0.011,-0.006
47.600,1.59599E+1,1.47799E-4,-1.524,-0.953,-0.637,-1.91333E-2,-0.012,-0.008
47.700,1.61106E+1,1.48719E-4,-1.637,-1.045,-0.004,-2.05535E-2,-0.013,-5.479E-5
47.800,1.61809E+1,1.44395E-4,-1.744,-0.995,0.973,-2.18948E-2,-0.012,0.012
47.900,1.63617E+1,1.58933E-4,-1.846,-0.809,1.549,-2.31769E-2,-0.010,0.019
48.000,1.64931E+1,1.44026E-4,-1.912,-0.605,1.248,-2.40053E-2,-0.008,0.016
48.100,1.65383E+1,1.45407E-4,-1.954,-0.505,0.519,-2.45379E-2,-0.006,0.007
48.200,1.65826E+1,1.53504E-4,-1.998,-0.550,0.262,-2.50902E-2,-0.007,0.003
48.300,1.66697E+1,1.45775E-4,-2.062,-0.552,0.798,-2.58989E-2,-0.007,0.010
48.400,1.67232E+1,1.52124E-4,-2.133,-0.401,1.497,-2.67866E-2,-0.005,0.019
48.500,1.67249E+1,1.57553E-4,-2.150,-0.175,1.540,-2.70035E-2,-0.002,0.019
48.600,1.67718E+1,1.54976E-4,-2.150,-0.029,0.960,-2.70035E-2,-3.616E-4,0.012
48.700,1.68312E+1,1.51480E-4,-2.150,0.000,0.292,-2.70035E-2,0.000,0.004
48.800,1.67609E+1,1.59945E-4,-2.150,0.000,-0.358,-2.70035E-2,0.000,-0.004
48.900,1.68086E+1,1.56633E-4,-2.150,-0.029,-1.571,-2.70035E-2,-3.616E-4,-0.020
49.000,1.68664E+1,1.60405E-4,-2.150,-0.215,-3.491,-2.70035E-2,-0.003,-0.044
49.100,1.68270E+1,1.49915E-4,-2.168,-0.728,-4.542,-2.72205E-2,-0.009,-0.057
49.200,1.69484E+1,1.58013E-4,-2.262,-1.395,-3.168,-2.84040E-2,-0.018,-0.040
49.300,1.72648E+1,1.60037E-4,-2.476,-1.573,-0.637,-3.10866E-2,-0.020,-0.008
49.400,1.73895E+1,1.70159E-4,-2.680,-1.270,0.340,-3.36509E-2,-0.016,0.004
49.500,1.73853E+1,1.69055E-4,-2.694,-1.236,-0.445,-3.38284E-2,-0.016,-0.006
49.600,1.75142E+1,1.70619E-4,-2.805,-1.529,-0.886,-3.52288E-2,-0.019,-0.011
49.700,1.76431E+1,1.63350E-4,-3.091,-1.581,-0.624,-3.88188E-2,-0.020,-0.008
49.800,1.76448E+1,1.67306E-4,-3.200,-1.456,-0.838,-4.01798E-2,-0.018,-0.011
49.900,1.76766E+1,1.70803E-4,-3.248,-1.683,-1.148,-4.07913E-2,-0.021,-0.014
50.000,1.77812E+1,1.68963E-4,-3.522,-1.929,-0.301,-4.42234E-2,-0.024,-0.004
50.100,1.78515E+1,1.69055E-4,-3.779,-1.796,0.951,-4.74584E-2,-0.023,0.012
50.200,1.78281E+1,1.80464E-4,-3.826,-1.524,1.331,-4.80501E-2,-0.019,0.017
50.300,1.77159E+1,1.81753E-4,-4.021,-1.518,1.728,-5.04960E-2,-0.019,0.022
50.400,1.76967E+1,1.67766E-4,-4.194,-1.408,2.993,-5.26657E-2,-0.018,0.038
50.500,1.78038E+1,1.77796E-4,-4.323,-0.874,4.128,-5.42832E-2,-0.011,0.052
50.600,1.76950E+1,1.82673E-4,-4.370,-0.372,3.674,-5.48749E-2,-0.005,0.046
50.700,1.76230E+1,1.77428E-4,-4.370,-0.079,2.077,-5.48749E-2,-9.863E-4,0.026
50.800,1.76506E+1,1.81753E-4,-4.370,0.000,0.750,-5.48749E-2,0.000,0.009
50.900,1.76063E+1,1.87734E-4,-4.370,0.000,-0.201,-5.48749E-2,0.000,-0.003
51.000,1.76682E+1,1.86537E-4,-4.370,0.000,-1.422,-5.48749E-2,0.000,-0.018
51.100,1.76188E+1,1.84881E-4,-4.370,-0.199,-2.727,-5.48749E-2,-0.002,-0.034
51.200,1.75569E+1,1.81937E-4,-4.370,-0.654,-2.727,-5.48749E-2,-0.008,-0.034
51.300,1.75694E+1,1.77152E-4,-4.489,-0.982,-0.663,-5.63741E-2,-0.012,-0.008
51.400,1.75301E+1,1.81937E-4,-4.643,-0.853,1.946,-5.83071E-2,-0.011,0.024
51.500,1.73811E+1,1.88102E-4,-4.686,-0.398,2.941,-5.88397E-2,-0.005,0.037
51.600,1.74866E+1,1.82121E-4,-4.686,-0.071,2.086,-5.88397E-2,-8.876E-4,0.026
51.700,1.74179E+1,1.84789E-4,-4.686,0.000,0.785,-5.88397E-2,0.000,0.010
51.800,1.75209E+1,1.82857E-4,-4.686,0.000,0.131,-5.88397E-2,0.000,0.002
51.900,1.75259E+1,1.79728E-4,-4.686,0.003,0.017,-5.88397E-2,3.288E-5,2.192E-4
52.000,1.75711E+1,1.77060E-4,-4.686,0.005,0.009,-5.88397E-2,6.575E-5,1.096E-4
52.100,1.75075E+1,1.82213E-4,-4.684,0.005,-0.009,-5.88200E-2,6.575E-5,-1.096E-4
52.200,1.74355E+1,1.90678E-4,-4.684,0.003,-0.017,-5.88200E-2,3.288E-5,-2.192E-4
52.300,1.73945E+1,1.82029E-4,-4.684,0.000,-0.013,-5.88200E-2,0.000,-1.644E-4
52.400,1.74004E+1,1.85341E-4,-4.684,0.000,-0.004,-5.88200E-2,0.000,-5.479E-5
52.500,1.74891E+1,1.81569E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
52.600,1.75016E+1,1.74851E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
52.700,1.75267E+1,1.83685E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
52.800,1.75234E+1,1.74943E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
52.900,1.75611E+1,1.82029E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.000,1.75259E+1,1.87734E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.100,1.73886E+1,1.81937E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.200,1.74891E+1,1.82489E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
