"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
4.400,2.03315E+1,1.90218E-4,1.062,0.597,-0.659,1.33341E-2,0.007,-0.008
4.500,2.08630E+1,1.92334E-4,1.184,0.471,-1.562,1.48727E-2,0.006,-0.020
4.600,2.09483E+1,1.97763E-4,1.184,0.204,-1.780,1.48727E-2,0.003,-0.022
4.700,2.09383E+1,1.96935E-4,1.184,0.000,-1.126,1.48727E-2,0.000,-0.014
4.800,2.08563E+1,1.95095E-4,1.184,0.000,-0.340,1.48727E-2,0.000,-0.004
4.900,2.08328E+1,1.90678E-4,1.184,0.000,0.000,1.48727E-2,0.000,0.000
5.000,2.08646E+1,1.92058E-4,1.184,0.000,0.000,1.48727E-2,0.000,0.000
5.100,2.09366E+1,2.02272E-4,1.184,0.000,0.000,1.48727E-2,0.000,0.000
5.200,2.09107E+1,1.93806E-4,1.184,0.000,0.000,1.48727E-2,0.000,0.000
5.300,2.08387E+1,1.92334E-4,1.184,0.000,0.367,1.48727E-2,0.000,0.005
5.400,2.08295E+1,1.93530E-4,1.184,0.000,1.444,1.48727E-2,0.000,0.018
5.500,2.09149E+1,1.90310E-4,1.184,0.220,2.806,1.48727E-2,0.003,0.035
5.600,2.08219E+1,1.85985E-4,1.184,0.647,3.277,1.48727E-2,0.008,0.041
5.700,2.12212E+1,1.97487E-4,1.316,1.037,2.199,1.65296E-2,0.013,0.028
5.800,2.16255E+1,1.97395E-4,1.440,1.149,0.371,1.80878E-2,0.014,0.005
5.900,2.20096E+1,1.99879E-4,1.550,1.037,-1.082,1.94686E-2,0.013,-0.014
6.000,2.22641E+1,1.89114E-4,1.640,0.869,-1.706,2.05929E-2,0.011,-0.021
6.100,2.25905E+1,2.06136E-4,1.739,0.668,-1.523,2.18356E-2,0.008,-0.019
6.200,2.28416E+1,2.18374E-4,1.773,0.495,-0.497,2.22695E-2,0.006,-0.006
6.300,2.28567E+1,2.13222E-4,1.817,0.497,0.890,2.28218E-2,0.006,0.011
6.400,2.29864E+1,2.08437E-4,1.858,0.741,1.628,2.33347E-2,0.009,0.020
6.500,2.31772E+1,2.08069E-4,1.953,0.956,1.178,2.45182E-2,0.012,0.015
6.600,2.37338E+1,2.19755E-4,2.083,1.013,0.026,2.61553E-2,0.013,3.288E-4
6.700,2.39464E+1,2.19203E-4,2.166,0.932,-1.065,2.72008E-2,0.012,-0.013
6.800,2.42820E+1,2.24907E-4,2.253,0.780,-1.902,2.82856E-2,0.010,-0.024
6.900,2.45557E+1,2.27944E-4,2.342,0.550,-2.347,2.94100E-2,0.007,-0.029
7.000,2.46445E+1,2.35581E-4,2.375,0.254,-2.138,2.98242E-2,0.003,-0.027
7.100,2.46327E+1,2.32453E-4,2.373,0.050,-1.344,2.98045E-2,6.246E-4,-0.017
7.200,2.46210E+1,2.35581E-4,2.373,-0.003,-0.506,2.98045E-2,-3.288E-5,-0.006
7.300,2.46461E+1,2.31717E-4,2.373,0.000,-0.079,2.98045E-2,0.000,-9.862E-4
7.400,2.46645E+1,2.35397E-4,2.373,0.000,0.004,2.98045E-2,0.000,5.479E-5
7.500,2.46595E+1,2.33189E-4,2.373,0.000,0.563,2.98045E-2,0.000,0.007
7.600,2.46604E+1,2.25828E-4,2.373,0.000,2.256,2.98045E-2,0.000,0.028
7.700,2.46486E+1,2.21319E-4,2.373,0.338,4.756,2.98045E-2,0.004,0.060
7.800,2.46436E+1,2.30888E-4,2.373,1.016,6.231,2.98045E-2,0.013,0.078
7.900,2.52998E+1,2.33465E-4,2.576,1.838,5.114,3.23490E-2,0.023,0.064
8.000,2.57652E+1,2.39170E-4,2.780,2.238,2.369,3.49132E-2,0.028,0.030
8.100,2.66465E+1,2.30520E-4,3.069,2.183,-0.436,3.85426E-2,0.027,-0.005
8.200,2.70600E+1,2.55640E-4,3.223,2.092,-2.662,4.04757E-2,0.026,-0.033
8.300,2.76953E+1,2.52604E-4,3.443,1.723,-4.673,4.32372E-2,0.022,-0.059
8.400,2.83540E+1,2.67326E-4,3.662,1.102,-5.738,4.59790E-2,0.014,-0.072
8.500,2.83297E+1,2.76160E-4,3.665,0.369,-4.699,4.60184E-2,0.005,-0.059
8.600,2.83213E+1,2.60149E-4,3.663,0.003,-2.059,4.59987E-2,3.287E-5,-0.026
8.700,2.83489E+1,2.64290E-4,3.663,0.003,1.209,4.59987E-2,3.288E-5,0.015
8.800,2.84008E+1,2.63554E-4,3.665,0.233,4.032,4.60184E-2,0.003,0.051
8.900,2.83900E+1,2.59597E-4,3.665,0.864,5.380,4.60184E-2,0.011,0.068
9.000,2.87080E+1,2.51408E-4,3.801,1.560,4.158,4.77345E-2,0.020,0.052
9.100,2.93014E+1,2.60517E-4,4.045,1.903,1.313,5.07919E-2,0.024,0.016
9.200,2.97291E+1,2.66682E-4,4.221,1.689,-0.406,5.30011E-2,0.021,-0.005
9.300,3.00832E+1,2.65946E-4,4.387,1.524,0.061,5.50919E-2,0.019,7.671E-4
9.400,3.03225E+1,2.59229E-4,4.472,1.696,1.065,5.61571E-2,0.021,0.013
9.500,3.07318E+1,2.68430E-4,4.708,1.932,0.650,5.91158E-2,0.024,0.008
9.600,3.10398E+1,2.80668E-4,4.918,1.919,-0.995,6.17590E-2,0.024,-0.012
9.700,3.14173E+1,2.75976E-4,5.100,1.691,-2.810,6.40471E-2,0.021,-0.035
9.800,3.16910E+1,2.80576E-4,5.231,1.340,-4.128,6.56842E-2,0.017,-0.052
9.900,3.18743E+1,2.81773E-4,5.410,0.825,-4.529,6.79329E-2,0.010,-0.057
10.000,3.17839E+1,2.86005E-4,5.413,0.309,-3.600,6.79724E-2,0.004,-0.045
10.100,3.18676E+1,2.87662E-4,5.413,0.005,-1.889,6.79724E-2,6.575E-5,-0.024
10.200,3.19187E+1,2.83521E-4,5.413,0.000,-0.524,6.79724E-2,0.000,-0.007
10.300,3.18467E+1,2.86649E-4,5.413,0.000,0.122,6.79724E-2,0.000,0.002
10.400,3.18810E+1,2.86649E-4,5.413,0.000,0.995,6.79724E-2,0.000,0.012
10.500,3.18576E+1,2.87846E-4,5.413,0.079,2.688,6.79724E-2,9.862E-4,0.034
10.600,3.18149E+1,2.87662E-4,5.413,0.518,4.289,6.79724E-2,0.007,0.054
10.700,3.19137E+1,2.84257E-4,5.460,1.094,4.084,6.85641E-2,0.014,0.051
10.800,3.21530E+1,2.95207E-4,5.677,1.558,2.020,7.12861E-2,0.020,0.025
10.900,3.23447E+1,2.98243E-4,5.806,1.490,0.515,7.29036E-2,0.019,0.006
11.000,3.25221E+1,2.85085E-4,6.002,1.335,0.672,7.53692E-2,0.017,0.008
11.100,3.25205E+1,2.93735E-4,6.029,1.626,1.309,7.57046E-2,0.020,0.016
11.200,3.26000E+1,2.99716E-4,6.255,1.825,0.157,7.85449E-2,0.023,0.002
11.300,3.27230E+1,2.92078E-4,6.528,1.785,-2.387,8.19771E-2,0.022,-0.030
11.400,3.27347E+1,2.84901E-4,6.597,1.270,-4.163,8.28450E-2,0.016,-0.052
11.500,3.27423E+1,2.86373E-4,6.758,0.749,-4.411,8.48569E-2,0.009,-0.055
11.600,3.27598E+1,2.90882E-4,6.787,0.364,-3.294,8.52317E-2,0.005,-0.041
11.700,3.27029E+1,2.89962E-4,6.787,0.045,-1.854,8.52317E-2,5.589E-4,-0.023
11.800,3.26711E+1,2.92538E-4,6.786,-0.003,-0.611,8.52120E-2,-3.287E-5,-0.008
11.900,3.26611E+1,2.90974E-4,6.786,0.003,0.589,8.52120E-2,3.287E-5,0.007
12.000,3.26736E+1,2.82509E-4,6.787,0.039,1.898,8.52317E-2,4.931E-4,0.024
12.100,3.26703E+1,2.97691E-4,6.787,0.356,3.355,8.52317E-2,0.004,0.042
12.200,3.27188E+1,2.89042E-4,6.808,0.783,4.014,8.54881E-2,0.010,0.050
12.300,3.26594E+1,2.97967E-4,6.979,1.272,3.299,8.76382E-2,0.016,0.041
12.400,3.26711E+1,2.89870E-4,7.065,1.532,1.985,8.87231E-2,0.019,0.025
12.500,3.25046E+1,3.02752E-4,7.293,1.587,0.641,9.15832E-2,0.020,0.008
12.600,3.23556E+1,2.89962E-4,7.413,1.660,-0.048,9.30823E-2,0.021,-6.027E-4
12.700,3.22987E+1,3.05788E-4,7.584,1.529,-0.572,9.52323E-2,0.019,-0.007
12.800,3.21371E+1,2.97691E-4,7.771,1.560,-1.584,9.75796E-2,0.020,-0.020
12.900,3.19438E+1,2.89594E-4,7.852,1.343,-3.024,9.86053E-2,0.017,-0.038
13.000,3.17479E+1,3.05052E-4,8.080,0.895,-4.206,1.01465E-1,0.011,-0.053
13.100,3.16065E+1,2.89410E-4,8.080,0.380,-3.731,1.01465E-1,0.005,-0.047
13.200,3.16400E+1,2.97507E-4,8.080,0.000,-2.125,1.01465E-1,0.000,-0.027
13.300,3.17513E+1,2.89410E-4,8.080,0.000,-0.628,1.01465E-1,0.000,-0.008
13.400,3.16793E+1,2.89318E-4,8.080,0.000,0.013,1.01465E-1,0.000,1.644E-4
13.500,3.16843E+1,2.81865E-4,8.080,0.003,0.017,1.01465E-1,3.288E-5,2.192E-4
13.600,3.17638E+1,2.94103E-4,8.080,0.005,0.240,1.01465E-1,6.575E-5,0.003
13.700,3.17119E+1,2.88858E-4,8.082,0.005,0.921,1.01485E-1,6.575E-5,0.012
13.800,3.17772E+1,2.89318E-4,8.082,0.141,1.767,1.01485E-1,0.002,0.022
13.900,3.17680E+1,2.86925E-4,8.082,0.419,1.881,1.01485E-1,0.005,0.024
14.000,3.16651E+1,2.73951E-4,8.165,0.652,0.812,1.02531E-1,0.008,0.010
14.100,3.14491E+1,2.86557E-4,8.250,0.623,-0.428,1.03596E-1,0.008,-0.005
14.200,3.13119E+1,2.90238E-4,8.305,0.424,-0.598,1.04286E-1,0.005,-0.008
14.300,3.13864E+1,2.83613E-4,8.316,0.390,0.231,1.04424E-1,0.005,0.003
14.400,3.14366E+1,2.81957E-4,8.354,0.526,0.873,1.04898E-1,0.007,0.011
14.500,3.11562E+1,2.98427E-4,8.435,0.660,0.729,1.05923E-1,0.008,0.009
14.600,3.11938E+1,2.98611E-4,8.501,0.678,0.380,1.06752E-1,0.009,0.005
14.700,3.10809E+1,2.79380E-4,8.564,0.675,0.249,1.07541E-1,0.008,0.003
14.800,3.07980E+1,2.81221E-4,8.632,0.738,-0.031,1.08389E-1,0.009,-3.835E-4
14.900,3.06992E+1,2.76712E-4,8.710,0.749,-0.864,1.09375E-1,0.009,-0.011
15.000,3.05904E+1,2.78920E-4,8.798,0.586,-1.828,1.10480E-1,0.007,-0.023
15.100,3.04238E+1,2.79932E-4,8.847,0.309,-2.094,1.11091E-1,0.004,-0.026
15.200,3.04665E+1,2.85821E-4,8.847,0.081,-1.505,1.11091E-1,0.001,-0.019
15.300,3.04573E+1,2.72295E-4,8.847,-0.003,-0.668,1.11091E-1,-3.287E-5,-0.008
15.400,3.04230E+1,2.80208E-4,8.847,-0.005,-0.144,1.11091E-1,-6.575E-5,-0.002
15.500,3.05594E+1,2.87201E-4,8.845,-0.005,0.009,1.11071E-1,-6.575E-5,1.096E-4
15.600,3.04966E+1,2.79288E-4,8.845,-0.003,0.017,1.11071E-1,-3.288E-5,2.192E-4
15.700,3.04899E+1,2.79932E-4,8.845,0.000,0.013,1.11071E-1,0.000,1.644E-4
15.800,3.05728E+1,2.78368E-4,8.845,0.000,-1.482E-14,1.11071E-1,0.000,2.311E-16
15.900,3.04715E+1,2.89410E-4,8.845,0.000,-0.013,1.11071E-1,0.000,-1.644E-4
16.000,3.05192E+1,2.79104E-4,8.845,-0.003,-0.017,1.11071E-1,-3.287E-5,-2.192E-4
16.100,3.05351E+1,2.83981E-4,8.845,-0.005,-0.009,1.11071E-1,-6.575E-5,-1.096E-4
16.200,3.04916E+1,2.87570E-4,8.844,-0.005,0.009,1.11052E-1,-6.575E-5,1.096E-4
16.300,3.05343E+1,2.76068E-4,8.844,-0.003,0.017,1.11052E-1,-3.288E-5,2.192E-4
16.400,3.05058E+1,2.86741E-4,8.844,0.000,0.017,1.11052E-1,0.000,2.192E-4
16.500,3.04816E+1,2.75148E-4,8.844,0.000,0.039,1.11052E-1,0.000,4.931E-4
16.600,3.04916E+1,2.86005E-4,8.844,0.003,0.650,1.11052E-1,3.288E-5,0.008
16.700,3.05368E+1,2.83153E-4,8.844,0.018,2.016,1.11052E-1,2.301E-4,0.025
16.800,3.05485E+1,2.89870E-4,8.845,0.372,3.146,1.11071E-1,0.005,0.040
16.900,3.04883E+1,2.85453E-4,8.853,0.840,2.740,1.11170E-1,0.011,0.034
17.000,3.00899E+1,2.79472E-4,9.057,1.068,0.855,1.13734E-1,0.013,0.011
17.100,2.98982E+1,2.80852E-4,9.136,0.966,-0.790,1.14721E-1,0.012,-0.010
17.200,2.96680E+1,2.78000E-4,9.203,0.759,-1.501,1.15569E-1,0.010,-0.019
17.300,2.94286E+1,2.71099E-4,9.287,0.675,-1.789,1.16614E-1,0.008,-0.022
17.400,2.92931E+1,2.78000E-4,9.362,0.458,-2.011,1.17561E-1,0.006,-0.025
17.500,2.93232E+1,2.79932E-4,9.382,0.194,-1.833,1.17817E-1,0.002,-0.023
17.600,2.92730E+1,2.82969E-4,9.382,0.034,-1.091,1.17817E-1,4.274E-4,-0.014
17.700,2.93115E+1,2.75516E-4,9.382,0.000,-0.393,1.17817E-1,0.000,-0.005
17.800,2.92194E+1,2.78092E-4,9.382,-0.003,-0.079,1.17817E-1,-3.287E-5,-9.863E-4
17.900,2.93115E+1,2.76160E-4,9.382,-0.005,-0.022,1.17817E-1,-6.575E-5,-2.740E-4
18.000,2.92587E+1,2.75608E-4,9.381,-0.008,-0.065,1.17798E-1,-9.863E-5,-8.219E-4
18.100,2.92897E+1,2.82325E-4,9.381,-0.008,-0.384,1.17798E-1,-9.862E-5,-0.005
18.200,2.92613E+1,2.73675E-4,9.379,-0.039,-0.964,1.17778E-1,-4.931E-4,-0.012
18.300,2.92805E+1,2.78368E-4,9.379,-0.204,-1.484,1.17778E-1,-0.003,-0.019
18.400,2.93081E+1,2.75056E-4,9.359,-0.390,-1.593,1.17522E-1,-0.005,-0.020
18.500,2.94772E+1,2.80392E-4,9.279,-0.547,-1.414,1.16516E-1,-0.007,-0.018
18.600,2.95885E+1,2.73767E-4,9.246,-0.652,-1.348,1.16101E-1,-0.008,-0.017
18.700,2.97249E+1,2.81773E-4,9.164,-0.791,-1.370,1.15076E-1,-0.010,-0.017
18.800,2.99200E+1,2.77448E-4,9.082,-0.956,-1.292,1.14050E-1,-0.012,-0.016
18.900,3.02087E+1,2.72019E-4,8.968,-1.066,-0.964,1.12610E-1,-0.013,-0.012
19.000,3.04355E+1,2.90422E-4,8.869,-1.152,-0.646,1.11367E-1,-0.014,-0.008
19.100,3.06665E+1,2.80760E-4,8.738,-1.173,-0.454,1.09730E-1,-0.015,-0.006
19.200,3.08490E+1,2.90514E-4,8.621,-1.236,-0.017,1.08251E-1,-0.016,-2.192E-4
19.300,3.10482E+1,2.84625E-4,8.512,-1.254,0.846,1.06890E-1,-0.016,0.011
19.400,3.13311E+1,2.93919E-4,8.354,-1.081,0.720,1.04898E-1,-0.014,0.009
19.500,3.15019E+1,2.90790E-4,8.253,-0.819,-1.575,1.03635E-1,-0.010,-0.020
19.600,3.15203E+1,2.96127E-4,8.231,-1.238,-4.106,1.03359E-1,-0.016,-0.052
19.700,3.17580E+1,2.95483E-4,8.143,-2.042,-3.277,1.02254E-1,-0.026,-0.041
19.800,3.21957E+1,3.05880E-4,7.720,-2.322,0.842,9.69484E-2,-0.029,0.011
19.900,3.23464E+1,3.08733E-4,7.538,-1.702,3.574,9.46603E-2,-0.021,0.045
20.000,3.23288E+1,2.92538E-4,7.442,-1.073,2.378,9.34570E-2,-0.013,0.030
20.100,3.23874E+1,3.03672E-4,7.400,-1.147,-0.301,9.29245E-2,-0.014,-0.004
20.200,3.25698E+1,2.95943E-4,7.215,-1.450,-0.995,9.05969E-2,-0.018,-0.012
20.300,3.25456E+1,2.94379E-4,7.078,-1.505,0.358,8.88809E-2,-0.019,0.004
20.400,3.26845E+1,2.94103E-4,6.894,-1.312,1.719,8.65730E-2,-0.016,0.022
20.500,3.26092E+1,2.98979E-4,6.817,-1.071,1.750,8.56065E-2,-0.013,0.022
20.600,3.26251E+1,2.95115E-4,6.688,-0.853,0.646,8.39890E-2,-0.011,0.008
20.700,3.25975E+1,2.93919E-4,6.641,-0.914,-0.567,8.33973E-2,-0.011,-0.007
20.800,3.26586E+1,2.90146E-4,6.558,-1.081,-0.694,8.23519E-2,-0.014,-0.009
20.900,3.26083E+1,2.89594E-4,6.399,-1.183,0.585,8.03596E-2,-0.015,0.007
21.000,3.24853E+1,2.93827E-4,6.282,-1.000,2.129,7.88803E-2,-0.013,0.027
21.100,3.25506E+1,2.87017E-4,6.208,-0.644,2.845,7.79532E-2,-0.008,0.036
21.200,3.24476E+1,2.99716E-4,6.150,-0.343,2.470,7.72234E-2,-0.004,0.031
21.300,3.25464E+1,2.89318E-4,6.145,-0.134,1.580,7.71642E-2,-0.002,0.020
21.400,3.25472E+1,3.01280E-4,6.139,-0.029,0.777,7.70853E-2,-3.616E-4,0.010
21.500,3.24594E+1,2.82601E-4,6.139,-0.010,0.271,7.70853E-2,-1.315E-4,0.003
21.600,3.25079E+1,2.96311E-4,6.139,0.000,0.065,7.70853E-2,0.000,8.219E-4
21.700,3.24945E+1,2.90422E-4,6.139,0.000,0.017,7.70853E-2,0.000,2.192E-4
21.800,3.25029E+1,2.84533E-4,6.139,0.000,0.000,7.70853E-2,0.000,0.000
21.900,3.24426E+1,2.96311E-4,6.139,0.000,0.000,7.70853E-2,0.000,0.000
22.000,3.24443E+1,2.79840E-4,6.139,0.000,-0.113,7.70853E-2,0.000,-0.001
22.100,3.25573E+1,2.89870E-4,6.139,0.000,-1.069,7.70853E-2,0.000,-0.013
22.200,3.25104E+1,3.02936E-4,6.139,-0.068,-3.351,7.70853E-2,-8.548E-4,-0.042
22.300,3.24928E+1,3.03120E-4,6.139,-0.573,-5.651,7.70853E-2,-0.007,-0.071
22.400,3.25096E+1,2.93643E-4,6.098,-1.437,-5.541,7.65724E-2,-0.018,-0.070
22.500,3.23999E+1,2.88950E-4,5.836,-2.021,-2.531,7.32784E-2,-0.025,-0.032
22.600,3.20969E+1,2.75608E-4,5.579,-1.945,0.877,7.00632E-2,-0.024,0.011
22.700,3.19220E+1,2.91342E-4,5.444,-1.584,2.116,6.83668E-2,-0.020,0.027
22.800,3.17630E+1,2.77080E-4,5.322,-1.348,1.361,6.68283E-2,-0.017,0.017
22.900,3.14659E+1,2.77172E-4,5.143,-1.348,0.135,6.45796E-2,-0.017,0.002
23.000,3.13353E+1,2.80024E-4,5.072,-1.364,-0.908,6.36920E-2,-0.017,-0.011
23.100,3.11562E+1,2.75424E-4,4.885,-1.487,-1.545,6.13447E-2,-0.019,-0.019
23.200,3.08641E+1,2.76988E-4,4.761,-1.754,-1.422,5.97865E-2,-0.022,-0.018
23.300,3.04874E+1,2.71375E-4,4.562,-1.885,-0.249,5.72814E-2,-0.024,-0.003
23.400,3.00656E+1,2.79840E-4,4.343,-1.820,1.148,5.45396E-2,-0.023,0.014
23.500,2.96304E+1,2.62818E-4,4.172,-1.571,1.833,5.23896E-2,-0.020,0.023
23.600,2.94010E+1,2.71743E-4,4.059,-1.380,2.116,5.09694E-2,-0.017,0.027
23.700,2.89332E+1,2.60241E-4,3.903,-1.225,2.697,4.90166E-2,-0.015,0.034
23.800,2.86770E+1,2.68891E-4,3.784,-0.895,3.412,4.75175E-2,-0.011,0.043
23.900,2.84795E+1,2.62726E-4,3.712,-0.437,3.329,4.66102E-2,-0.005,0.042
24.000,2.83766E+1,2.62910E-4,3.713,-0.120,2.212,4.66299E-2,-0.002,0.028
24.100,2.83590E+1,2.62173E-4,3.712,-0.003,0.925,4.66102E-2,-3.288E-5,0.012
24.200,2.84117E+1,2.63370E-4,3.712,-0.003,-0.148,4.66102E-2,-3.288E-5,-0.002
24.300,2.84460E+1,2.65578E-4,3.712,0.000,-1.510,4.66102E-2,0.000,-0.019
24.400,2.84218E+1,2.67050E-4,3.712,-0.212,-3.089,4.66102E-2,-0.003,-0.039
24.500,2.83381E+1,2.68707E-4,3.712,-0.699,-3.456,4.66102E-2,-0.009,-0.043
24.600,2.81648E+1,2.67326E-4,3.585,-1.157,-1.649,4.50124E-2,-0.015,-0.021
24.700,2.76568E+1,2.65026E-4,3.420,-1.128,0.716,4.29413E-2,-0.014,0.009
24.800,2.73161E+1,2.52604E-4,3.310,-0.772,1.388,4.15606E-2,-0.010,0.017
24.900,2.72985E+1,2.49567E-4,3.310,-0.654,0.410,4.15606E-2,-0.008,0.005
25.000,2.72098E+1,2.46899E-4,3.231,-0.798,-0.284,4.05743E-2,-0.010,-0.004
25.100,2.67059E+1,2.47911E-4,3.105,-0.856,-0.096,3.89963E-2,-0.011,-0.001
25.200,2.65285E+1,2.42850E-4,3.035,-0.741,-0.157,3.81087E-2,-0.009,-0.002
25.300,2.64674E+1,2.41838E-4,2.992,-0.770,-0.807,3.75761E-2,-0.010,-0.010
25.400,2.61862E+1,2.39170E-4,2.900,-0.979,-1.012,3.64123E-2,-0.012,-0.013
25.500,2.57702E+1,2.34937E-4,2.779,-1.102,-0.175,3.48935E-2,-0.014,-0.002
25.600,2.54111E+1,2.33741E-4,2.661,-1.016,0.860,3.34141E-2,-0.013,0.011
25.700,2.51743E+1,2.28772E-4,2.570,-0.838,1.200,3.22701E-2,-0.011,0.015
25.800,2.49709E+1,2.36409E-4,2.499,-0.728,0.977,3.13825E-2,-0.009,0.012
25.900,2.48052E+1,2.38250E-4,2.438,-0.670,0.785,3.06132E-2,-0.008,0.010
26.000,2.46126E+1,2.39814E-4,2.356,-0.597,0.733,2.95875E-2,-0.007,0.009
26.100,2.43641E+1,2.26932E-4,2.311,-0.497,0.480,2.90155E-2,-0.006,0.006
26.200,2.42594E+1,2.28496E-4,2.268,-0.461,0.004,2.84829E-2,-0.006,5.479E-5
26.300,2.41431E+1,2.22147E-4,2.227,-0.518,-0.397,2.79700E-2,-0.007,-0.005
26.400,2.39355E+1,2.19203E-4,2.163,-0.573,-0.371,2.71613E-2,-0.007,-0.005
26.500,2.38401E+1,2.16074E-4,2.105,-0.623,0.048,2.64315E-2,-0.008,6.027E-4
26.600,2.35982E+1,2.15338E-4,2.047,-0.579,0.332,2.57017E-2,-0.007,0.004
26.700,2.33706E+1,2.12578E-4,1.970,-0.484,0.249,2.47351E-2,-0.006,0.003
26.800,2.33413E+1,2.15522E-4,1.951,-0.513,0.113,2.44984E-2,-0.006,0.001
26.900,2.31170E+1,2.15154E-4,1.910,-0.539,0.275,2.39856E-2,-0.007,0.003
27.000,2.27771E+1,2.04848E-4,1.799,-0.456,0.428,2.25851E-2,-0.006,0.005
27.100,2.27127E+1,2.20951E-4,1.799,-0.377,-0.057,2.25851E-2,-0.005,-7.123E-4
27.200,2.27838E+1,2.14050E-4,1.789,-0.419,-0.585,2.24668E-2,-0.005,-0.007
