"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
12.500,1.46233E+1,9.04739E-5,3.077,-0.003,-0.275,3.86413E-2,-3.288E-5,-0.003
12.600,1.46124E+1,9.47986E-5,3.077,0.003,0.415,3.86413E-2,3.288E-5,0.005
12.700,1.46040E+1,9.27743E-5,3.079,0.005,1.719,3.86610E-2,6.575E-5,0.022
12.800,1.46048E+1,9.78351E-5,3.079,0.236,3.835,3.86610E-2,0.003,0.048
12.900,1.45555E+1,9.70069E-5,3.079,0.796,5.450,3.86610E-2,0.010,0.068
13.000,1.47655E+1,1.01976E-4,3.219,1.513,4.957,4.04165E-2,0.019,0.062
13.100,1.49488E+1,9.53507E-5,3.416,1.998,2.736,4.29019E-2,0.025,0.034
13.200,1.52669E+1,9.66389E-5,3.649,2.008,0.633,4.58212E-2,0.025,0.008
13.300,1.53857E+1,9.36944E-5,3.847,1.943,-0.214,4.83065E-2,0.024,-0.003
13.400,1.56393E+1,1.02988E-4,3.993,1.948,-0.524,5.01410E-2,0.024,-0.007
13.500,1.59875E+1,1.10993E-4,4.238,1.929,-1.104,5.32181E-2,0.024,-0.014
13.600,1.62604E+1,1.10533E-4,4.427,1.707,-1.676,5.55851E-2,0.021,-0.021
13.700,1.64772E+1,1.02988E-4,4.571,1.521,-2.212,5.73998E-2,0.019,-0.028
13.800,1.66253E+1,1.09797E-4,4.684,1.351,-3.081,5.88200E-2,0.017,-0.039
13.900,1.68295E+1,1.05656E-4,4.893,0.958,-4.023,6.14434E-2,0.012,-0.051
14.000,1.69216E+1,1.01240E-4,4.915,0.421,-3.787,6.17195E-2,0.005,-0.048
14.100,1.69986E+1,1.17802E-4,4.915,0.037,-2.299,6.17195E-2,4.603E-4,-0.029
14.200,1.69710E+1,1.19367E-4,4.915,0.000,-0.720,6.17195E-2,0.000,-0.009
14.300,1.68923E+1,1.09797E-4,4.915,0.000,0.170,6.17195E-2,0.000,0.002
14.400,1.69492E+1,1.16514E-4,4.915,0.026,0.934,6.17195E-2,3.287E-4,0.012
14.500,1.69224E+1,1.10165E-4,4.915,0.113,2.548,6.17195E-2,0.001,0.032
14.600,1.69057E+1,1.04644E-4,4.931,0.448,4.647,6.19168E-2,0.006,0.058
14.700,1.69584E+1,1.15042E-4,4.967,1.107,5.965,6.23705E-2,0.014,0.075
14.800,1.72438E+1,1.18170E-4,5.132,1.820,5.393,6.44416E-2,0.023,0.068
14.900,1.76088E+1,1.17250E-4,5.378,2.320,3.556,6.75384E-2,0.029,0.045
15.000,1.79277E+1,1.26912E-4,5.611,2.471,1.968,7.04577E-2,0.031,0.025
15.100,1.83545E+1,1.37217E-4,5.879,2.589,0.973,7.38307E-2,0.033,0.012
15.200,1.85621E+1,1.40530E-4,6.114,2.731,-0.170,7.67697E-2,0.034,-0.002
15.300,1.89839E+1,1.37769E-4,6.429,2.644,-1.933,8.07344E-2,0.033,-0.024
15.400,1.92769E+1,1.34641E-4,6.699,2.314,-3.691,8.41271E-2,0.029,-0.046
15.500,1.94041E+1,1.44119E-4,6.880,1.846,-4.865,8.63955E-2,0.023,-0.061
15.600,1.96920E+1,1.44395E-4,7.051,1.314,-5.363,8.85455E-2,0.017,-0.067
15.700,1.97841E+1,1.60221E-4,7.185,0.725,-4.909,9.02222E-2,0.009,-0.062
15.800,1.98218E+1,1.58289E-4,7.183,0.217,-3.403,9.02024E-2,0.003,-0.043
15.900,1.99440E+1,1.40714E-4,7.183,-0.003,-1.566,9.02024E-2,-3.288E-5,-0.020
16.000,1.99163E+1,1.40438E-4,7.183,0.000,-0.266,9.02024E-2,0.000,-0.003
16.100,1.99055E+1,1.43014E-4,7.183,0.003,0.650,9.02024E-2,3.288E-5,0.008
16.200,1.98410E+1,1.48075E-4,7.183,0.052,2.121,9.02024E-2,6.575E-4,0.027
16.300,1.98284E+1,1.48535E-4,7.185,0.335,4.307,9.02222E-2,0.004,0.054
16.400,1.99013E+1,1.53872E-4,7.213,0.940,5.777,9.05772E-2,0.012,0.073
16.500,1.99532E+1,1.53964E-4,7.354,1.699,4.856,9.23525E-2,0.021,0.061
16.600,2.01256E+1,1.58933E-4,7.578,2.155,1.649,9.51534E-2,0.027,0.021
16.700,2.01415E+1,1.59669E-4,7.840,2.034,-1.667,9.84475E-2,0.026,-0.021
16.800,2.02043E+1,1.72459E-4,8.020,1.594,-2.923,1.00716E-1,0.020,-0.037
16.900,2.02168E+1,1.67858E-4,8.132,1.259,-2.164,1.02116E-1,0.016,-0.027
17.000,2.02687E+1,1.56172E-4,8.242,1.175,-1.030,1.03497E-1,0.015,-0.013
17.100,2.02846E+1,1.58749E-4,8.374,1.155,-0.550,1.05154E-1,0.014,-0.007
17.200,2.02411E+1,1.70251E-4,8.484,1.081,-0.550,1.06535E-1,0.014,-0.007
17.300,2.01884E+1,1.62337E-4,8.583,1.024,-0.628,1.07777E-1,0.013,-0.008
17.400,2.01649E+1,1.62153E-4,8.682,0.977,-0.750,1.09020E-1,0.012,-0.009
17.500,2.02436E+1,1.70159E-4,8.790,0.882,-0.977,1.10381E-1,0.011,-0.012
17.600,2.02704E+1,1.65558E-4,8.862,0.772,-1.209,1.11288E-1,0.010,-0.015
17.700,2.00728E+1,1.53596E-4,8.932,0.641,-1.335,1.12156E-1,0.008,-0.017
17.800,2.01900E+1,1.71631E-4,9.004,0.492,-1.239,1.13064E-1,0.006,-0.016
17.900,2.01072E+1,1.68042E-4,9.034,0.361,-0.855,1.13438E-1,0.005,-0.011
18.000,2.01699E+1,1.71907E-4,9.056,0.309,-0.489,1.13715E-1,0.004,-0.006
18.100,2.01432E+1,1.71079E-4,9.096,0.312,-0.484,1.14227E-1,0.004,-0.006
18.200,2.00461E+1,1.63534E-4,9.126,0.249,-0.750,1.14602E-1,0.003,-0.009
18.300,1.99615E+1,1.82029E-4,9.150,0.131,-0.873,1.14898E-1,0.002,-0.011
18.400,2.00419E+1,1.80188E-4,9.151,0.039,-0.641,1.14918E-1,4.931E-4,-0.008
18.500,2.00268E+1,1.77244E-4,9.150,-0.003,-0.288,1.14898E-1,-3.288E-5,-0.004
18.600,2.00779E+1,1.84329E-4,9.150,-0.003,-0.065,1.14898E-1,-3.288E-5,-8.219E-4
18.700,2.00578E+1,1.75772E-4,9.150,0.000,-0.004,1.14898E-1,0.000,-5.479E-5
18.800,2.00662E+1,1.78900E-4,9.150,-0.003,-0.109,1.14898E-1,-3.287E-5,-0.001
18.900,2.00486E+1,1.78716E-4,9.150,-0.005,-0.410,1.14898E-1,-6.575E-5,-0.005
19.000,1.99883E+1,1.66110E-4,9.148,-0.063,-0.820,1.14878E-1,-7.890E-4,-0.010
19.100,2.00888E+1,1.70619E-4,9.148,-0.186,-0.990,1.14878E-1,-0.002,-0.012
19.200,2.00335E+1,1.80096E-4,9.114,-0.314,-0.598,1.14444E-1,-0.004,-0.008
19.300,1.99540E+1,1.64454E-4,9.073,-0.348,0.175,1.13932E-1,-0.004,0.002
19.400,2.00929E+1,1.68778E-4,9.035,-0.259,0.803,1.13458E-1,-0.003,0.010
19.500,2.00586E+1,1.72919E-4,9.018,-0.136,0.925,1.13241E-1,-0.002,0.012
19.600,2.00913E+1,1.73195E-4,9.013,-0.045,0.641,1.13182E-1,-5.589E-4,0.008
19.700,2.00009E+1,1.69791E-4,9.013,-0.008,0.288,1.13182E-1,-9.862E-5,0.004
19.800,1.99716E+1,1.66938E-4,9.013,-0.003,0.070,1.13182E-1,-3.287E-5,8.767E-4
19.900,2.00703E+1,1.75404E-4,9.013,-0.005,-0.044,1.13182E-1,-6.575E-5,-5.479E-4
20.000,2.00812E+1,1.75220E-4,9.012,-0.005,-0.371,1.13162E-1,-6.575E-5,-0.005
20.100,2.01222E+1,1.72551E-4,9.012,-0.031,-1.091,1.13162E-1,-3.945E-4,-0.014
20.200,2.00235E+1,1.65098E-4,9.012,-0.199,-1.868,1.13162E-1,-0.002,-0.023
20.300,2.00762E+1,1.73011E-4,8.994,-0.466,-2.051,1.12945E-1,-0.006,-0.026
20.400,2.01699E+1,1.75035E-4,8.910,-0.691,-1.348,1.11880E-1,-0.009,-0.017
20.500,2.02369E+1,1.79176E-4,8.834,-0.770,-0.262,1.10933E-1,-0.010,-0.003
20.600,2.02386E+1,1.79544E-4,8.757,-0.704,0.554,1.09967E-1,-0.009,0.007
20.700,2.03030E+1,1.76324E-4,8.685,-0.610,0.855,1.09060E-1,-0.008,0.011
20.800,2.01833E+1,1.74023E-4,8.636,-0.518,0.833,1.08448E-1,-0.007,0.010
20.900,2.02654E+1,1.74023E-4,8.589,-0.442,0.764,1.07856E-1,-0.006,0.010
21.000,2.04009E+1,1.70343E-4,8.542,-0.372,0.650,1.07265E-1,-0.005,0.008
21.100,2.03465E+1,1.68042E-4,8.514,-0.298,0.419,1.06910E-1,-0.004,0.005
21.200,2.03516E+1,1.63902E-4,8.489,-0.272,0.022,1.06594E-1,-0.003,2.740E-4
21.300,2.03122E+1,1.69147E-4,8.463,-0.291,-0.607,1.06278E-1,-0.004,-0.008
21.400,2.03717E+1,1.69423E-4,8.429,-0.367,-1.414,1.05844E-1,-0.005,-0.018
21.500,2.03691E+1,1.66478E-4,8.399,-0.568,-1.894,1.05470E-1,-0.007,-0.024
21.600,2.03332E+1,1.74207E-4,8.333,-0.843,-1.278,1.04641E-1,-0.011,-0.016
21.700,2.03072E+1,1.77244E-4,8.218,-0.950,0.375,1.03201E-1,-0.012,0.005
21.800,2.02854E+1,1.60589E-4,8.104,-0.751,1.798,1.01761E-1,-0.009,0.023
21.900,2.02068E+1,1.57737E-4,8.058,-0.435,1.859,1.01189E-1,-0.005,0.023
22.000,2.01733E+1,1.66938E-4,8.042,-0.280,0.846,1.00992E-1,-0.004,0.011
22.100,2.02394E+1,1.58749E-4,8.019,-0.306,-0.135,1.00696E-1,-0.004,-0.002
22.200,2.00879E+1,1.65190E-4,7.975,-0.372,-0.476,1.00144E-1,-0.005,-0.006
22.300,2.01532E+1,1.56080E-4,7.942,-0.424,-0.410,9.97296E-2,-0.005,-0.005
22.400,2.02076E+1,1.65190E-4,7.896,-0.448,-0.249,9.91576E-2,-0.006,-0.003
22.500,2.01281E+1,1.57645E-4,7.843,-0.476,0.017,9.84869E-2,-0.006,2.192E-4
22.600,2.02059E+1,1.67306E-4,7.805,-0.469,0.358,9.80135E-2,-0.006,0.004
22.700,2.00996E+1,1.67582E-4,7.747,-0.393,0.511,9.72837E-2,-0.005,0.006
22.800,2.00235E+1,1.45315E-4,7.711,-0.317,0.188,9.68300E-2,-0.004,0.002
22.900,2.00871E+1,1.54792E-4,7.702,-0.322,-0.353,9.67117E-2,-0.004,-0.004
23.000,1.99908E+1,1.49455E-4,7.661,-0.427,-0.580,9.61988E-2,-0.005,-0.007
23.100,1.99791E+1,1.56633E-4,7.604,-0.495,-0.367,9.54887E-2,-0.006,-0.005
23.200,1.98536E+1,1.43198E-4,7.552,-0.492,0.039,9.48378E-2,-0.006,4.931E-4
23.300,1.98870E+1,1.55436E-4,7.513,-0.476,0.467,9.43447E-2,-0.006,0.006
23.400,1.98603E+1,1.54792E-4,7.457,-0.421,0.942,9.36346E-2,-0.005,0.012
23.500,1.98435E+1,1.46143E-4,7.414,-0.285,1.265,9.31020E-2,-0.004,0.016
23.600,1.97791E+1,1.53504E-4,7.398,-0.118,1.148,9.29048E-2,-0.001,0.014
23.700,1.97581E+1,1.52216E-4,7.400,-0.021,0.676,9.29245E-2,-2.630E-4,0.008
23.800,1.98720E+1,1.48811E-4,7.400,0.003,0.231,9.29245E-2,3.287E-5,0.003
23.900,1.98686E+1,1.45499E-4,7.400,0.000,0.031,9.29245E-2,0.000,3.835E-4
24.000,1.97908E+1,1.48811E-4,7.400,0.000,-0.004,9.29245E-2,0.000,-5.479E-5
24.100,1.98418E+1,1.55160E-4,7.400,0.000,0.000,9.29245E-2,0.000,0.000
24.200,1.99121E+1,1.57553E-4,7.400,0.000,-0.004,9.29245E-2,0.000,-5.479E-5
24.300,1.97573E+1,1.47983E-4,7.400,0.000,-0.275,9.29245E-2,0.000,-0.003
24.400,1.98368E+1,1.45131E-4,7.400,-0.003,-1.148,9.29245E-2,-3.287E-5,-0.014
24.500,1.97757E+1,1.49455E-4,7.400,-0.162,-2.465,9.29245E-2,-0.002,-0.031
24.600,1.97607E+1,1.51296E-4,7.398,-0.526,-3.259,9.29048E-2,-0.007,-0.041
24.700,1.97037E+1,1.50560E-4,7.304,-0.956,-2.443,9.17213E-2,-0.012,-0.031
24.800,1.95774E+1,1.44487E-4,7.180,-1.165,-0.271,9.01630E-2,-0.015,-0.003
24.900,1.95556E+1,1.44211E-4,7.045,-0.990,1.671,8.84666E-2,-0.012,0.021
25.000,1.95213E+1,1.52032E-4,6.959,-0.654,1.946,8.73818E-2,-0.008,0.024
25.100,1.94108E+1,1.42002E-4,6.932,-0.463,0.759,8.70464E-2,-0.006,0.010
25.200,1.94459E+1,1.45683E-4,6.901,-0.524,-0.454,8.66519E-2,-0.007,-0.006
25.300,1.93581E+1,1.40346E-4,6.825,-0.665,-0.759,8.57051E-2,-0.008,-0.010
25.400,1.91957E+1,1.39242E-4,6.751,-0.725,-0.388,8.47781E-2,-0.009,-0.005
25.500,1.91053E+1,1.41358E-4,6.682,-0.717,0.013,8.39102E-2,-0.009,1.644E-4
25.600,1.90685E+1,1.36481E-4,6.608,-0.704,0.218,8.29831E-2,-0.009,0.003
25.700,1.90082E+1,1.39978E-4,6.538,-0.678,0.301,8.20955E-2,-0.009,0.004
25.800,1.88542E+1,1.42462E-4,6.473,-0.634,0.257,8.12867E-2,-0.008,0.003
25.900,1.87688E+1,1.40254E-4,6.410,-0.607,0.022,8.04977E-2,-0.008,2.740E-4
26.000,1.87655E+1,1.32341E-4,6.355,-0.620,-0.196,7.98074E-2,-0.008,-0.002
26.100,1.86642E+1,1.27924E-4,6.291,-0.678,-0.209,7.89986E-2,-0.009,-0.003
26.200,1.86048E+1,1.34181E-4,6.220,-0.681,-0.528,7.81110E-2,-0.009,-0.007
26.300,1.85043E+1,1.34365E-4,6.139,-0.673,-1.658,7.70853E-2,-0.008,-0.021
26.400,1.83997E+1,1.31052E-4,6.099,-0.942,-2.928,7.65922E-2,-0.012,-0.037
26.500,1.83336E+1,1.31973E-4,6.008,-1.411,-2.557,7.54481E-2,-0.018,-0.032
26.600,1.81068E+1,1.21759E-4,5.785,-1.699,-2.998E-14,7.26472E-2,-0.021,1.735E-17
26.700,1.77820E+1,1.27740E-4,5.606,-1.450,2.923,7.03985E-2,-0.018,0.037
