"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
6.400,2.57216E+1,2.44047E-4,2.177,2.063,-0.074,2.73389E-2,0.026,-9.315E-4
6.500,2.56848E+1,2.42666E-4,2.298,1.749,-0.890,2.88577E-2,0.022,-0.011
6.600,2.56446E+1,2.43679E-4,2.455,1.880,-1.418,3.08302E-2,0.024,-0.018
6.700,2.55886E+1,2.47083E-4,2.694,1.799,-3.434,3.38284E-2,0.023,-0.043
6.800,2.54136E+1,2.37145E-4,2.909,1.162,-5.419,3.65307E-2,0.015,-0.068
6.900,2.54697E+1,2.44599E-4,2.923,0.406,-4.909,3.67082E-2,0.005,-0.062
7.000,2.55342E+1,2.45795E-4,2.923,0.021,-2.631,3.67082E-2,2.630E-4,-0.033
7.100,2.55375E+1,2.54260E-4,2.923,-0.005,-0.707,3.67082E-2,-6.575E-5,-0.009
7.200,2.54781E+1,2.53340E-4,2.922,-0.005,0.668,3.66885E-2,-6.575E-5,0.008
7.300,2.55224E+1,2.50948E-4,2.922,0.008,2.443,3.66885E-2,9.862E-5,0.031
7.400,2.54932E+1,2.59965E-4,2.922,0.408,4.246,3.66885E-2,0.005,0.053
7.500,2.54856E+1,2.57113E-4,2.928,1.047,4.516,3.67674E-2,0.013,0.057
7.600,2.53986E+1,2.45519E-4,3.160,1.503,3.002,3.96867E-2,0.019,0.038
7.700,2.53492E+1,2.53340E-4,3.311,1.623,1.540,4.15803E-2,0.020,0.019
7.800,2.51885E+1,2.46163E-4,3.440,1.634,1.248,4.31978E-2,0.021,0.016
7.900,2.50462E+1,2.52512E-4,3.622,1.840,1.401,4.54859E-2,0.023,0.018
8.000,2.48713E+1,2.43679E-4,3.830,2.034,0.855,4.80896E-2,0.026,0.011
8.100,2.47164E+1,2.58769E-4,4.026,2.063,-0.463,5.05552E-2,0.026,-0.006
8.200,2.44662E+1,2.61529E-4,4.257,1.924,-1.924,5.34548E-2,0.024,-0.024
8.300,2.42075E+1,2.59965E-4,4.433,1.673,-3.216,5.56640E-2,0.021,-0.040
8.400,2.39841E+1,2.59505E-4,4.577,1.270,-4.141,5.74787E-2,0.016,-0.052
8.500,2.37958E+1,2.72847E-4,4.709,0.788,-4.280,5.91356E-2,0.010,-0.054
8.600,2.38661E+1,2.66866E-4,4.742,0.325,-3.351,5.95498E-2,0.004,-0.042
8.700,2.40042E+1,2.70087E-4,4.741,0.050,-1.859,5.95301E-2,6.246E-4,-0.023
8.800,2.38728E+1,2.60609E-4,4.741,-0.003,-0.628,5.95301E-2,-3.288E-5,-0.008
8.900,2.37974E+1,2.64382E-4,4.741,0.000,-0.096,5.95301E-2,0.000,-0.001
9.000,2.37966E+1,2.72111E-4,4.741,-0.003,-0.026,5.95301E-2,-3.287E-5,-3.287E-4
9.100,2.38694E+1,2.69167E-4,4.741,-0.008,-0.406,5.95301E-2,-9.862E-5,-0.005
9.200,2.38075E+1,2.69535E-4,4.739,-0.010,-2.016,5.95103E-2,-1.315E-4,-0.025
9.300,2.38552E+1,2.74043E-4,4.738,-0.236,-4.965,5.94906E-2,-0.003,-0.062
9.400,2.38418E+1,2.75976E-4,4.738,-0.984,-7.335,5.94906E-2,-0.012,-0.092
9.500,2.38794E+1,2.79104E-4,4.601,-2.013,-6.942,5.77745E-2,-0.025,-0.087
9.600,2.43030E+1,2.63462E-4,4.285,-2.634,-4.198,5.38098E-2,-0.033,-0.053
9.700,2.47156E+1,2.61989E-4,3.982,-2.752,-1.475,5.00029E-2,-0.035,-0.019
9.800,2.48838E+1,2.57941E-4,3.776,-2.765,0.550,4.74189E-2,-0.035,0.007
9.900,2.52111E+1,2.53248E-4,3.459,-2.767,3.211,4.34345E-2,-0.035,0.040
10.000,2.53726E+1,2.62081E-4,3.149,-2.288,6.301,3.95486E-2,-0.029,0.079
10.100,2.55258E+1,2.52052E-4,2.948,-1.301,7.579,3.70238E-2,-0.016,0.095
10.200,2.54814E+1,2.52328E-4,2.914,-0.450,5.886,3.65899E-2,-0.006,0.074
10.300,2.54906E+1,2.55732E-4,2.914,-0.058,2.919,3.65899E-2,-7.232E-4,0.037
10.400,2.54957E+1,2.53708E-4,2.914,0.000,0.846,3.65899E-2,0.000,0.011
10.500,2.54421E+1,2.47635E-4,2.914,0.000,0.096,3.65899E-2,0.000,0.001
10.600,2.55551E+1,2.55272E-4,2.914,0.000,0.000,3.65899E-2,0.000,0.000
10.700,2.54722E+1,2.52604E-4,2.914,0.000,-0.140,3.65899E-2,0.000,-0.002
10.800,2.54354E+1,2.50856E-4,2.914,0.000,-1.222,3.65899E-2,0.000,-0.015
10.900,2.54965E+1,2.38250E-4,2.914,-0.084,-3.307,3.65899E-2,-0.001,-0.042
11.000,2.54680E+1,2.48003E-4,2.914,-0.649,-4.725,3.65899E-2,-0.008,-0.059
11.100,2.54547E+1,2.47727E-4,2.864,-1.335,-3.661,3.59587E-2,-0.017,-0.046
11.200,2.55710E+1,2.38434E-4,2.575,-1.584,-0.890,3.23293E-2,-0.020,-0.011
11.300,2.55291E+1,2.36685E-4,2.452,-1.346,0.794,3.07907E-2,-0.017,0.010
11.400,2.56287E+1,2.34937E-4,2.375,-1.173,0.423,2.98242E-2,-0.015,0.005
11.500,2.56597E+1,2.41378E-4,2.256,-1.270,-0.868,2.83251E-2,-0.016,-0.011
11.600,2.56681E+1,2.46071E-4,2.067,-1.406,-1.876,2.59581E-2,-0.018,-0.024
11.700,2.56497E+1,2.36961E-4,1.998,-1.634,-1.937,2.50902E-2,-0.021,-0.024
11.800,2.57551E+1,2.40366E-4,1.789,-1.935,-0.240,2.24668E-2,-0.024,-0.003
11.900,2.56882E+1,2.51868E-4,1.554,-1.903,2.858,1.95080E-2,-0.024,0.036
12.000,2.56488E+1,2.36501E-4,1.351,-1.280,5.210,1.69635E-2,-0.016,0.065
12.100,2.56463E+1,2.34753E-4,1.294,-0.573,5.044,1.62534E-2,-0.007,0.063
12.200,2.57158E+1,2.31809E-4,1.280,-0.139,3.067,1.60759E-2,-0.002,0.039
12.300,2.57476E+1,2.37698E-4,1.280,-0.018,1.200,1.60759E-2,-2.301E-4,0.015
12.400,2.56547E+1,2.37145E-4,1.282,0.005,0.257,1.60956E-2,6.575E-5,0.003
12.500,2.56087E+1,2.29784E-4,1.282,0.003,-0.266,1.60956E-2,3.288E-5,-0.003
12.600,2.56421E+1,2.40826E-4,1.282,-0.005,-1.715,1.60956E-2,-6.575E-5,-0.022
12.700,2.57150E+1,2.40366E-4,1.282,-0.168,-4.673,1.60956E-2,-0.002,-0.059
12.800,2.57041E+1,2.37145E-4,1.279,-0.853,-7.623,1.60562E-2,-0.011,-0.096
12.900,2.56656E+1,2.37421E-4,1.184,-1.953,-7.444,1.48727E-2,-0.025,-0.093
13.000,2.56380E+1,2.44047E-4,0.867,-2.793,-3.142,1.08882E-2,-0.035,-0.039
13.100,2.56145E+1,2.35857E-4,0.522,-2.694,2.142,6.54870E-3,-0.034,0.027
13.200,2.56957E+1,2.41470E-4,0.265,-1.998,4.232,3.33353E-3,-0.025,0.053
13.300,2.56371E+1,2.34201E-4,0.170,-1.463,2.409,2.13030E-3,-0.018,0.030
13.400,2.56179E+1,2.43494E-4,0.020,-1.484,-0.253,2.56425E-4,-0.019,-0.003
13.500,2.56413E+1,2.40918E-4,-0.112,-1.762,-0.929,-1.40047E-3,-0.022,-0.012
13.600,2.56605E+1,2.41930E-4,-0.344,-1.851,0.633,-4.31977E-3,-0.023,0.008
13.700,2.56061E+1,2.38802E-4,-0.523,-1.655,2.374,-6.56842E-3,-0.021,0.030
13.800,2.56781E+1,2.40642E-4,-0.679,-1.212,2.849,-8.52120E-3,-0.015,0.036
13.900,2.56254E+1,2.42022E-4,-0.770,-0.977,2.413,-9.66525E-3,-0.012,0.030
14.000,2.55902E+1,2.30060E-4,-0.825,-0.819,2.186,-1.03556E-2,-0.010,0.027
14.100,2.55969E+1,2.30796E-4,-0.963,-0.600,2.491,-1.20914E-2,-0.008,0.031
14.200,2.56597E+1,2.38342E-4,-0.977,-0.278,2.326,-1.22689E-2,-0.003,0.029
14.300,2.56329E+1,2.24263E-4,-0.977,-0.024,1.462,-1.22689E-2,-2.959E-4,0.018
14.400,2.55794E+1,2.32453E-4,-0.977,0.000,0.502,-1.22689E-2,0.000,0.006
14.500,2.56061E+1,2.38250E-4,-0.977,0.000,-0.044,-1.22689E-2,0.000,-5.479E-4
14.600,2.55091E+1,2.35949E-4,-0.977,0.000,-1.091,-1.22689E-2,0.000,-0.014
14.700,2.56061E+1,2.35765E-4,-0.977,-0.050,-4.158,-1.22689E-2,-6.246E-4,-0.052
14.800,2.55852E+1,2.34937E-4,-0.977,-0.605,-7.919,-1.22689E-2,-0.008,-0.099
14.900,2.56162E+1,2.44875E-4,-1.007,-1.890,-8.644,-1.26437E-2,-0.024,-0.109
15.000,2.56639E+1,2.28864E-4,-1.310,-2.911,-4.442,-1.64506E-2,-0.037,-0.056
15.100,2.57183E+1,2.26012E-4,-1.778,-2.930,1.244,-2.23287E-2,-0.037,0.016
15.200,2.55291E+1,2.23343E-4,-1.953,-2.231,3.508,-2.45182E-2,-0.028,0.044
15.300,2.55032E+1,2.21595E-4,-2.122,-1.825,2.121,-2.66485E-2,-0.023,0.027
15.400,2.54940E+1,2.24171E-4,-2.304,-1.911,0.310,-2.89366E-2,-0.024,0.004
15.500,2.53986E+1,2.08529E-4,-2.521,-1.977,0.319,-3.16586E-2,-0.025,0.004
15.600,2.52655E+1,2.14234E-4,-2.700,-1.893,1.436,-3.39073E-2,-0.024,0.018
15.700,2.51659E+1,2.17546E-4,-2.912,-1.652,2.125,-3.65701E-2,-0.021,0.027
15.800,2.50052E+1,2.23895E-4,-3.049,-1.374,1.601,-3.82862E-2,-0.017,0.020
15.900,2.49742E+1,2.06321E-4,-3.164,-1.220,0.297,-3.97261E-2,-0.015,0.004
16.000,2.49248E+1,2.06505E-4,-3.274,-1.364,-0.201,-4.11069E-2,-0.017,-0.003
16.100,2.48244E+1,2.00616E-4,-3.420,-1.484,1.148,-4.29413E-2,-0.019,0.014
16.200,2.46227E+1,1.98591E-4,-3.611,-1.230,3.355,-4.53478E-2,-0.015,0.042
16.300,2.45289E+1,1.86721E-4,-3.717,-0.665,4.246,-4.66693E-2,-0.008,0.053
16.400,2.44519E+1,1.83685E-4,-3.715,-0.170,3.163,-4.66496E-2,-0.002,0.040
16.500,2.45105E+1,1.87549E-4,-3.715,0.003,1.392,-4.66496E-2,3.288E-5,0.017
16.600,2.45122E+1,1.94635E-4,-3.715,0.000,0.279,-4.66496E-2,0.000,0.004
16.700,2.45055E+1,1.96843E-4,-3.715,0.000,-0.009,-4.66496E-2,0.000,-1.096E-4
16.800,2.45616E+1,1.85985E-4,-3.715,0.000,-0.148,-4.66496E-2,0.000,-0.002
16.900,2.45289E+1,1.89942E-4,-3.715,-0.003,-1.226,-4.66496E-2,-3.288E-5,-0.015
17.000,2.45323E+1,1.83869E-4,-3.715,-0.086,-3.447,-4.66496E-2,-0.001,-0.043
17.100,2.44930E+1,1.92334E-4,-3.717,-0.649,-5.454,-4.66693E-2,-0.008,-0.068
17.200,2.43733E+1,1.90678E-4,-3.765,-1.422,-5.219,-4.72808E-2,-0.018,-0.066
17.300,2.40753E+1,1.78624E-4,-4.054,-1.940,-2.361,-5.09102E-2,-0.024,-0.030
17.400,2.37522E+1,1.81016E-4,-4.230,-1.927,0.877,-5.31194E-2,-0.024,0.011
17.500,2.34534E+1,1.71079E-4,-4.416,-1.560,2.657,-5.54470E-2,-0.020,0.033
17.600,2.33103E+1,1.73379E-4,-4.560,-1.275,2.727,-5.72617E-2,-0.016,0.034
17.700,2.31647E+1,1.61969E-4,-4.661,-0.997,2.169,-5.85241E-2,-0.013,0.027
17.800,2.30132E+1,1.66202E-4,-4.750,-0.853,1.972,-5.96484E-2,-0.011,0.025
17.900,2.28617E+1,1.70987E-4,-4.824,-0.681,2.169,-6.05755E-2,-0.009,0.027
18.000,2.27629E+1,1.49455E-4,-4.909,-0.408,2.326,-6.16406E-2,-0.005,0.029
18.100,2.26432E+1,1.52860E-4,-4.910,-0.141,1.824,-6.16603E-2,-0.002,0.023
18.200,2.27529E+1,1.48903E-4,-4.909,0.003,0.921,-6.16406E-2,3.288E-5,0.012
18.300,2.27478E+1,1.51388E-4,-4.909,0.003,0.231,-6.16406E-2,3.288E-5,0.003
18.400,2.27110E+1,1.55344E-4,-4.909,0.000,-0.009,-6.16406E-2,0.000,-1.096E-4
18.500,2.27043E+1,1.60129E-4,-4.909,0.000,-0.004,-6.16406E-2,0.000,-5.479E-5
18.600,2.26014E+1,1.49915E-4,-4.909,0.000,-0.039,-6.16406E-2,0.000,-4.931E-4
18.700,2.26675E+1,1.61693E-4,-4.909,0.000,-1.191,-6.16406E-2,0.000,-0.015
18.800,2.27512E+1,1.42370E-4,-4.909,-0.024,-3.512,-6.16406E-2,-2.959E-4,-0.044
18.900,2.27294E+1,1.62890E-4,-4.909,-0.691,-4.778,-6.16406E-2,-0.009,-0.060
19.000,2.27495E+1,1.47339E-4,-4.923,-1.416,-2.609,-6.18181E-2,-0.018,-0.033
19.100,2.18422E+1,1.36665E-4,-5.309,-1.474,2.033,-6.66705E-2,-0.019,0.026
19.200,2.18380E+1,1.39426E-4,-5.358,-0.806,4.682,-6.72820E-2,-0.010,0.059
19.300,2.18598E+1,1.38966E-4,-5.358,-0.081,3.800,-6.72820E-2,-0.001,0.048
19.400,2.18205E+1,1.46235E-4,-5.358,0.000,1.479,-6.72820E-2,0.000,0.019
19.500,2.18364E+1,1.42922E-4,-5.358,0.000,0.135,-6.72820E-2,0.000,0.002
19.600,2.18104E+1,1.33997E-4,-5.358,0.000,0.000,-6.72820E-2,0.000,0.000
19.700,2.18447E+1,1.37217E-4,-5.358,0.000,0.358,-6.72820E-2,0.000,0.004
19.800,2.16807E+1,1.37125E-4,-5.358,0.000,1.789,-6.72820E-2,0.000,0.022
19.900,2.18280E+1,1.52124E-4,-5.358,0.215,4.446,-6.72820E-2,0.003,0.056
20.000,2.17719E+1,1.44395E-4,-5.358,0.859,6.920,-6.72820E-2,0.011,0.087
20.100,2.19544E+1,1.44763E-4,-5.229,1.809,7.274,-6.56645E-2,0.023,0.091
20.200,2.25319E+1,1.40898E-4,-4.972,2.558,5.210,-6.24296E-2,0.032,0.065
20.300,2.30316E+1,1.57001E-4,-4.659,2.880,2.221,-5.85043E-2,0.036,0.028
20.400,2.35296E+1,1.81016E-4,-4.394,2.914,-0.471,-5.51708E-2,0.037,-0.006
20.500,2.40376E+1,1.88930E-4,-4.079,2.786,-3.107,-5.12258E-2,0.035,-0.039
20.600,2.43364E+1,1.90034E-4,-3.803,2.369,-5.690,-4.77542E-2,0.030,-0.071
20.700,2.45758E+1,1.94911E-4,-3.578,1.560,-7.090,-4.49335E-2,0.020,-0.089
20.800,2.47918E+1,1.95371E-4,-3.473,0.725,-6.257,-4.36120E-2,0.009,-0.079
20.900,2.48570E+1,1.99327E-4,-3.473,0.175,-3.539,-4.36120E-2,0.002,-0.044
21.000,2.47809E+1,1.95555E-4,-3.473,0.000,0.148,-4.36120E-2,0.000,0.002
21.100,2.47884E+1,1.95647E-4,-3.473,0.162,4.442,-4.36120E-2,0.002,0.056
21.200,2.47307E+1,1.99695E-4,-3.473,0.827,8.033,-4.36120E-2,0.010,0.101
21.300,2.48102E+1,2.00892E-4,-3.376,2.013,8.015,-4.23890E-2,0.025,0.101
21.400,2.50060E+1,2.01812E-4,-3.074,2.969,3.460,-3.86018E-2,0.037,0.043
21.500,2.52873E+1,2.22699E-4,-2.664,2.830,-2.073,-3.34536E-2,0.036,-0.026
21.600,2.53827E+1,2.25552E-4,-2.403,2.087,-4.481,-3.01792E-2,0.026,-0.056
21.700,2.53124E+1,2.31901E-4,-2.348,1.652,-4.075,-2.94889E-2,0.021,-0.051
21.800,2.54672E+1,2.21503E-4,-2.138,1.458,-3.997,-2.68457E-2,0.018,-0.050
21.900,2.54932E+1,2.19111E-4,-1.938,1.013,-4.647,-2.43406E-2,0.013,-0.058
22.000,2.54965E+1,2.29600E-4,-1.938,0.327,-4.132,-2.43406E-2,0.004,-0.052
22.100,2.54128E+1,2.27852E-4,-1.940,-0.005,-2.238,-2.43604E-2,-6.575E-5,-0.028
22.200,2.54672E+1,2.17730E-4,-1.940,-0.003,-0.537,-2.43604E-2,-3.287E-5,-0.007
22.300,2.54781E+1,2.24815E-4,-1.940,0.000,0.044,-2.43604E-2,0.000,5.479E-4
22.400,2.55576E+1,2.20123E-4,-1.940,0.000,0.279,-2.43604E-2,0.000,0.004
22.500,2.54664E+1,2.38710E-4,-1.940,0.018,0.925,-2.43604E-2,2.301E-4,0.012
22.600,2.55543E+1,2.34201E-4,-1.940,0.147,1.981,-2.43604E-2,0.002,0.025
22.700,2.54789E+1,2.33741E-4,-1.929,0.408,3.272,-2.42223E-2,0.005,0.041
22.800,2.54865E+1,2.29140E-4,-1.863,0.798,4.525,-2.33938E-2,0.010,0.057
22.900,2.53408E+1,2.27944E-4,-1.772,1.330,5.157,-2.22498E-2,0.017,0.065
23.000,2.54672E+1,2.29048E-4,-1.618,1.940,4.215,-2.03167E-2,0.024,0.053
23.100,2.55752E+1,2.30152E-4,-1.376,2.361,1.571,-1.72791E-2,0.030,0.020
23.200,2.55442E+1,2.33557E-4,-1.095,2.296,-1.348,-1.37483E-2,0.029,-0.017
23.300,2.55543E+1,2.28312E-4,-0.878,1.916,-2.963,-1.10263E-2,0.024,-0.037
23.400,2.56212E+1,2.30704E-4,-0.738,1.576,-3.347,-9.27075E-3,0.020,-0.042
23.500,2.55877E+1,2.25368E-4,-0.583,1.304,-3.639,-7.31797E-3,0.016,-0.046
23.600,2.55308E+1,2.30704E-4,-0.445,0.901,-3.975,-5.58217E-3,0.011,-0.050
23.700,2.56095E+1,2.36961E-4,-0.390,0.408,-3.534,-4.89180E-3,0.005,-0.044
23.800,2.56179E+1,2.35121E-4,-0.391,0.086,-2.186,-4.91152E-3,0.001,-0.027
23.900,2.56061E+1,2.30060E-4,-0.391,-0.003,-0.772,-4.91152E-3,-3.288E-5,-0.010
24.000,2.55442E+1,2.24355E-4,-0.391,0.000,0.428,-4.91152E-3,0.000,0.005
24.100,2.56061E+1,2.38986E-4,-0.391,0.031,1.527,-4.91152E-3,3.945E-4,0.019
24.200,2.55450E+1,2.38802E-4,-0.391,0.309,2.474,-4.91152E-3,0.004,0.031
24.300,2.56522E+1,2.35397E-4,-0.372,0.605,3.622,-4.67482E-3,0.008,0.045
24.400,2.55944E+1,2.32177E-4,-0.225,0.911,4.459,-2.82067E-3,0.011,0.056
24.500,2.56388E+1,2.31164E-4,-0.195,1.602,3.534,-2.44590E-3,0.020,0.044
24.600,2.57342E+1,2.31072E-4,-0.022,1.987,-0.305,-2.76150E-4,0.025,-0.004
24.700,2.56388E+1,2.36777E-4,0.386,1.649,-4.848,4.85235E-3,0.021,-0.061
24.800,2.56287E+1,2.39262E-4,0.386,0.681,-6.061,4.85235E-3,0.009,-0.076
24.900,2.56513E+1,2.35029E-4,0.386,0.000,-3.155,4.85235E-3,0.000,-0.040
25.000,2.56639E+1,2.25368E-4,0.386,0.000,1.828,4.85235E-3,0.000,0.023
25.100,2.56103E+1,2.22147E-4,0.386,0.437,5.572,4.85235E-3,0.005,0.070
25.200,2.56664E+1,2.26104E-4,0.386,1.340,5.764,4.85235E-3,0.017,0.072
25.300,2.57041E+1,2.27392E-4,0.649,2.003,2.518,8.14643E-3,0.025,0.032
25.400,2.57300E+1,2.30244E-4,0.928,1.893,-1.409,1.16575E-2,0.024,-0.018
25.500,2.56053E+1,2.35765E-4,1.046,1.395,-2.819,1.31369E-2,0.018,-0.035
25.600,2.56229E+1,2.33097E-4,1.125,1.102,-1.715,1.41231E-2,0.014,-0.022
25.700,2.56413E+1,2.34293E-4,1.290,1.102,-0.541,1.61942E-2,0.014,-0.007
25.800,2.56898E+1,2.30612E-4,1.346,1.157,-0.833,1.69043E-2,0.015,-0.010
25.900,2.56321E+1,2.42942E-4,1.486,1.016,-2.243,1.86599E-2,0.013,-0.028
26.000,2.56907E+1,2.26196E-4,1.623,0.689,-3.255,2.03759E-2,0.009,-0.041
26.100,2.56932E+1,2.29232E-4,1.623,0.225,-2.858,2.03759E-2,0.003,-0.036
26.200,2.56756E+1,2.39262E-4,1.623,-0.005,-1.536,2.03759E-2,-6.575E-5,-0.019
26.300,2.56765E+1,2.37421E-4,1.621,-0.005,-0.367,2.03562E-2,-6.575E-5,-0.005
26.400,2.56890E+1,2.34201E-4,1.621,-0.003,0.031,2.03562E-2,-3.288E-5,3.835E-4
26.500,2.56338E+1,2.34937E-4,1.621,0.003,0.031,2.03562E-2,3.287E-5,3.835E-4
