"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
25.700,2.56848E+1,2.32729E-4,1.304,1.194,8.666,1.63718E-2,0.015,0.109
25.800,2.58179E+1,2.21963E-4,1.470,2.388,7.780,1.84626E-2,0.030,0.098
25.900,2.61887E+1,2.30888E-4,1.844,3.113,2.858,2.31571E-2,0.039,0.036
26.000,2.64247E+1,2.24907E-4,2.191,3.042,-3.316,2.75164E-2,0.038,-0.042
26.100,2.66306E+1,2.46715E-4,2.450,2.254,-7.457,3.07710E-2,0.028,-0.094
26.200,2.68775E+1,2.35121E-4,2.689,1.257,-8.098,3.37692E-2,0.016,-0.102
26.300,2.68323E+1,2.38986E-4,2.699,0.424,-5.825,3.38876E-2,0.005,-0.073
26.400,2.68775E+1,2.46347E-4,2.697,0.013,-2.470,3.38678E-2,1.644E-4,-0.031
26.500,2.68633E+1,2.47451E-4,2.697,0.003,1.100,3.38678E-2,3.288E-5,0.014
26.600,2.69780E+1,2.39814E-4,2.699,0.196,4.433,3.38876E-2,0.002,0.056
26.700,2.69696E+1,2.43586E-4,2.699,0.901,6.388,3.38876E-2,0.011,0.080
26.800,2.69972E+1,2.39170E-4,2.813,1.775,5.699,3.53275E-2,0.022,0.072
26.900,2.72240E+1,2.53248E-4,3.123,2.257,2.919,3.92133E-2,0.028,0.037
27.000,2.72048E+1,2.56653E-4,3.340,2.259,0.532,4.19354E-2,0.028,0.007
27.100,2.72642E+1,2.60885E-4,3.526,2.168,-0.838,4.42826E-2,0.027,-0.011
27.200,2.72257E+1,2.58953E-4,3.765,2.183,-2.483,4.72808E-2,0.027,-0.031
27.300,2.71604E+1,2.71927E-4,3.998,1.830,-4.699,5.02001E-2,0.023,-0.059
27.400,2.69696E+1,2.73031E-4,4.178,1.107,-5.873,5.24685E-2,0.014,-0.074
27.500,2.70047E+1,2.77632E-4,4.211,0.424,-4.787,5.28827E-2,0.005,-0.060
27.600,2.69721E+1,2.75148E-4,4.216,0.065,-2.561,5.29419E-2,8.219E-4,-0.032
27.700,2.69646E+1,2.84533E-4,4.214,0.000,-0.825,5.29222E-2,0.000,-0.010
27.800,2.69763E+1,2.69811E-4,4.214,-0.005,-0.109,5.29222E-2,-6.575E-5,-0.001
27.900,2.69210E+1,2.76988E-4,4.213,0.000,-0.004,5.29025E-2,0.000,-5.479E-5
28.000,2.70483E+1,2.76528E-4,4.214,0.000,-1.065,5.29222E-2,0.000,-0.013
28.100,2.70232E+1,2.74319E-4,4.214,-0.008,-4.049,5.29222E-2,-9.862E-5,-0.051
28.200,2.70131E+1,2.71927E-4,4.213,-0.636,-7.514,5.29025E-2,-0.008,-0.094
28.300,2.70123E+1,2.72019E-4,4.210,-1.793,-8.561,5.28630E-2,-0.023,-0.108
28.400,2.69838E+1,2.62910E-4,3.837,-2.723,-5.965,4.81882E-2,-0.034,-0.075
28.500,2.71721E+1,2.54628E-4,3.514,-3.058,-1.645,4.41248E-2,-0.038,-0.021
28.600,2.71412E+1,2.48463E-4,3.275,-2.950,2.649,4.11266E-2,-0.037,0.033
28.700,2.69771E+1,2.47819E-4,2.937,-2.553,6.309,3.68858E-2,-0.032,0.079
28.800,2.66934E+1,2.34569E-4,2.644,-1.639,8.125,3.31972E-2,-0.021,0.102
28.900,2.67411E+1,2.37053E-4,2.614,-0.584,6.916,3.28224E-2,-0.007,0.087
29.000,2.67453E+1,2.28772E-4,2.615,-0.045,3.704,3.28421E-2,-5.589E-4,0.047
29.100,2.66666E+1,2.25092E-4,2.615,0.003,1.034,3.28421E-2,3.288E-5,0.013
29.200,2.67729E+1,2.34109E-4,2.615,-0.003,-0.157,3.28421E-2,-3.288E-5,-0.002
29.300,2.67670E+1,2.43863E-4,2.615,-0.005,-1.920,3.28421E-2,-6.575E-5,-0.024
29.400,2.67930E+1,2.42298E-4,2.614,-0.131,-5.463,3.28224E-2,-0.002,-0.069
29.500,2.67771E+1,2.33281E-4,2.614,-1.021,-8.609,3.28224E-2,-0.013,-0.108
29.600,2.67168E+1,2.42390E-4,2.538,-2.265,-8.077,3.18756E-2,-0.028,-0.101
29.700,2.62900E+1,2.25920E-4,2.078,-3.037,-3.626,2.60962E-2,-0.038,-0.046
29.800,2.60623E+1,2.26932E-4,1.791,-2.961,1.073,2.24865E-2,-0.037,0.013
29.900,2.59384E+1,2.28680E-4,1.539,-2.500,3.888,1.93305E-2,-0.031,0.049
30.000,2.57275E+1,2.14510E-4,1.301,-2.157,5.384,1.63323E-2,-0.027,0.068
30.100,2.55300E+1,2.19387E-4,1.068,-1.508,6.279,1.34130E-2,-0.019,0.079
30.200,2.54664E+1,2.19111E-4,0.968,-0.723,5.829,1.21506E-2,-0.009,0.073
30.300,2.54421E+1,2.17730E-4,0.968,-0.168,3.718,1.21506E-2,-0.002,0.047
30.400,2.55250E+1,2.19755E-4,0.968,0.000,1.353,1.21506E-2,0.000,0.017
30.500,2.54639E+1,2.11197E-4,0.968,0.000,-1.322,1.21506E-2,0.000,-0.017
30.600,2.53936E+1,2.12301E-4,0.968,-0.079,-5.293,1.21506E-2,-9.863E-4,-0.066
30.700,2.54237E+1,2.20307E-4,0.968,-0.882,-9.359,1.21506E-2,-0.011,-0.118
30.800,2.54312E+1,2.07425E-4,0.920,-2.293,-9.870,1.15589E-2,-0.029,-0.124
30.900,2.52287E+1,2.16810E-4,0.485,-3.401,-5.402,6.09503E-3,-0.043,-0.068
31.000,2.52295E+1,2.33465E-4,0.074,-3.482,0.083,9.27075E-4,-0.044,0.001
31.100,2.52169E+1,2.35857E-4,-0.226,-2.935,2.932,-2.84040E-3,-0.037,0.037
31.200,2.53216E+1,2.34385E-4,-0.457,-2.710,3.910,-5.73997E-3,-0.034,0.049
31.300,2.55643E+1,2.46255E-4,-0.745,-2.414,5.485,-9.34965E-3,-0.030,0.069
31.400,2.56773E+1,2.43126E-4,-1.034,-1.657,7.204,-1.29790E-2,-0.021,0.090
31.500,2.57560E+1,2.38894E-4,-1.098,-0.696,6.619,-1.37878E-2,-0.009,0.083
31.600,2.57309E+1,2.42942E-4,-1.098,-0.105,3.940,-1.37878E-2,-0.001,0.049
31.700,2.57610E+1,2.47635E-4,-1.098,0.005,0.956,-1.37878E-2,6.575E-5,0.012
31.800,2.57417E+1,2.47359E-4,-1.096,0.005,-2.046,-1.37680E-2,6.575E-5,-0.026
31.900,2.57183E+1,2.41562E-4,-1.096,-0.233,-5.890,-1.37680E-2,-0.003,-0.074
32.000,2.57978E+1,2.46623E-4,-1.096,-1.094,-9.242,-1.37680E-2,-0.014,-0.116
32.100,2.58053E+1,2.42850E-4,-1.238,-2.430,-8.574,-1.55433E-2,-0.031,-0.108
32.200,2.62071E+1,2.43126E-4,-1.612,-3.343,-3.168,-2.02378E-2,-0.042,-0.040
32.300,2.64733E+1,2.36041E-4,-2.039,-3.129,3.037,-2.56030E-2,-0.039,0.038
32.400,2.66967E+1,2.43310E-4,-2.301,-2.296,5.611,-2.88971E-2,-0.029,0.070
32.500,2.67101E+1,2.29784E-4,-2.425,-1.655,4.608,-3.04554E-2,-0.021,0.058
32.600,2.68574E+1,2.29968E-4,-2.603,-1.450,3.347,-3.26843E-2,-0.018,0.042
32.700,2.68156E+1,2.21503E-4,-2.730,-1.210,3.469,-3.42820E-2,-0.015,0.044
32.800,2.69043E+1,2.36317E-4,-2.867,-0.733,3.901,-3.59981E-2,-0.009,0.049
32.900,2.68700E+1,2.33097E-4,-2.887,-0.291,3.194,-3.62545E-2,-0.004,0.040
33.000,2.69930E+1,2.22607E-4,-2.886,-0.029,1.706,-3.62348E-2,-3.616E-4,0.021
33.100,2.70198E+1,2.29232E-4,-2.886,0.003,0.358,-3.62348E-2,3.288E-5,0.004
33.200,2.70098E+1,2.31072E-4,-2.886,-0.003,-1.344,-3.62348E-2,-3.288E-5,-0.017
33.300,2.69369E+1,2.46531E-4,-2.886,-0.102,-4.027,-3.62348E-2,-0.001,-0.051
33.400,2.70064E+1,2.32361E-4,-2.887,-0.730,-6.432,-3.62545E-2,-0.009,-0.081
33.500,2.68800E+1,2.30060E-4,-2.945,-1.686,-6.039,-3.69844E-2,-0.021,-0.076
33.600,2.68926E+1,2.30152E-4,-3.264,-2.278,-2.622,-4.09885E-2,-0.029,-0.033
33.700,2.67344E+1,2.20215E-4,-3.520,-2.178,0.720,-4.42037E-2,-0.027,0.009
33.800,2.65938E+1,2.10737E-4,-3.679,-1.812,1.977,-4.61959E-2,-0.023,0.025
33.900,2.64339E+1,1.99971E-4,-3.837,-1.720,1.933,-4.81882E-2,-0.022,0.024
34.000,2.61142E+1,1.92058E-4,-4.034,-1.550,1.868,-5.06538E-2,-0.019,0.023
34.100,2.59861E+1,1.92610E-4,-4.197,-1.280,1.580,-5.27052E-2,-0.016,0.020
34.200,2.58372E+1,1.88378E-4,-4.249,-1.131,0.624,-5.33561E-2,-0.014,0.008
34.300,2.56246E+1,1.84881E-4,-4.390,-1.191,0.135,-5.51314E-2,-0.015,0.002
34.400,2.52906E+1,1.92886E-4,-4.519,-1.264,0.886,-5.67488E-2,-0.016,0.011
34.500,2.49960E+1,1.75220E-4,-4.642,-1.066,2.304,-5.82874E-2,-0.013,0.029
34.600,2.48278E+1,1.69699E-4,-4.756,-0.725,3.142,-5.97273E-2,-0.009,0.039
34.700,2.46704E+1,1.61141E-4,-4.793,-0.348,2.793,-6.01810E-2,-0.004,0.035
34.800,2.47256E+1,1.52860E-4,-4.803,-0.097,1.758,-6.03190E-2,-0.001,0.022
34.900,2.46838E+1,1.59485E-4,-4.803,-0.018,0.742,-6.03190E-2,-2.301E-4,0.009
35.000,2.46737E+1,1.70159E-4,-4.803,0.000,0.192,-6.03190E-2,0.000,0.002
35.100,2.46478E+1,1.61877E-4,-4.803,0.000,0.031,-6.03190E-2,0.000,3.835E-4
35.200,2.46361E+1,1.51848E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
35.300,2.47323E+1,1.58565E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
35.400,2.47482E+1,1.52952E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
35.500,2.45859E+1,1.55528E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
35.600,2.46696E+1,1.66478E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
35.700,2.45967E+1,1.68226E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
35.800,2.46830E+1,1.60681E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
35.900,2.46612E+1,1.66202E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
36.000,2.46662E+1,1.55528E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
36.100,2.46193E+1,1.72183E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
36.200,2.47591E+1,1.64270E-4,-4.803,0.000,0.000,-6.03190E-2,0.000,0.000
36.300,2.46620E+1,1.67030E-4,-4.803,0.000,,-6.03190E-2,0.000,
36.400,2.47156E+1,1.62890E-4,-4.803,0.000,,-6.03190E-2,0.000,
36.500,2.46578E+1,1.67582E-4,-4.803,,,-6.03190E-2,,
