"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
7.600,2.52630E+1,2.69443E-4,-0.243,0.000,0.017,-3.05738E-3,0.000,2.192E-4
7.700,2.52764E+1,2.73583E-4,-0.243,0.003,0.017,-3.05738E-3,3.287E-5,2.192E-4
7.800,2.53919E+1,2.70455E-4,-0.243,0.005,0.183,-3.05738E-3,6.575E-5,0.002
7.900,2.53191E+1,2.65670E-4,-0.242,0.005,0.685,-3.03765E-3,6.575E-5,0.009
8.000,2.52973E+1,2.71651E-4,-0.242,0.107,1.265,-3.03765E-3,0.001,0.016
8.100,2.53090E+1,2.69075E-4,-0.242,0.312,1.470,-3.03765E-3,0.004,0.018
8.200,2.52914E+1,2.71099E-4,-0.179,0.458,1.283,-2.24865E-3,0.006,0.016
8.300,2.54270E+1,2.65394E-4,-0.118,0.537,1.353,-1.47938E-3,0.007,0.017
8.400,2.52412E+1,2.61529E-4,-0.091,0.652,1.924,-1.14405E-3,0.008,0.024
8.500,2.53182E+1,2.68154E-4,-0.008,0.929,2.116,-9.86250E-5,0.012,0.027
8.600,2.52036E+1,2.75240E-4,0.102,1.220,1.121,1.28212E-3,0.015,0.014
8.700,2.52688E+1,2.69995E-4,0.247,1.238,-0.541,3.09682E-3,0.016,-0.007
8.800,2.52178E+1,2.74872E-4,0.386,1.016,-1.335,4.85235E-3,0.013,-0.017
8.900,2.53584E+1,2.76252E-4,0.451,0.809,-0.737,5.66107E-3,0.010,-0.009
9.000,2.52697E+1,2.82049E-4,0.507,0.848,0.013,6.37117E-3,0.011,1.644E-4
9.100,2.52697E+1,2.75240E-4,0.611,0.963,-0.393,7.67302E-3,0.012,-0.005
9.200,2.52613E+1,2.88214E-4,0.735,0.869,-1.710,9.23130E-3,0.011,-0.021
9.300,2.53433E+1,2.77540E-4,0.801,0.552,-2.570,1.00597E-2,0.007,-0.032
9.400,2.53492E+1,2.78460E-4,0.839,0.233,-2.282,1.05331E-2,0.003,-0.029
9.500,2.53659E+1,2.73215E-4,0.839,0.058,-1.322,1.05331E-2,7.232E-4,-0.017
9.600,2.52462E+1,2.66682E-4,0.837,-0.005,-0.489,1.05134E-2,-6.575E-5,-0.006
9.700,2.52454E+1,2.67510E-4,0.837,-0.003,-0.087,1.05134E-2,-3.287E-5,-0.001
9.800,2.52806E+1,2.72203E-4,0.837,0.000,0.013,1.05134E-2,0.000,1.644E-4
9.900,2.52889E+1,2.68338E-4,0.837,0.000,0.004,1.05134E-2,0.000,5.479E-5
10.000,2.52831E+1,2.75516E-4,0.837,0.000,0.000,1.05134E-2,0.000,0.000
10.100,2.53517E+1,2.68891E-4,0.837,0.000,0.000,1.05134E-2,0.000,0.000
10.200,2.52647E+1,2.71375E-4,0.837,0.000,0.004,1.05134E-2,0.000,5.479E-5
10.300,2.53015E+1,2.65854E-4,0.837,0.000,0.013,1.05134E-2,0.000,1.644E-4
10.400,2.52010E+1,2.70639E-4,0.837,0.003,0.017,1.05134E-2,3.287E-5,2.192E-4
10.500,2.53484E+1,2.74595E-4,0.837,0.005,0.305,1.05134E-2,6.575E-5,0.004
10.600,2.52923E+1,2.65394E-4,0.839,0.005,1.052,1.05331E-2,6.575E-5,0.013
10.700,2.52898E+1,2.66774E-4,0.839,0.181,1.924,1.05331E-2,0.002,0.024
10.800,2.53860E+1,2.71099E-4,0.839,0.458,2.409,1.05331E-2,0.006,0.030
10.900,2.52421E+1,2.69075E-4,0.946,0.707,2.243,1.18744E-2,0.009,0.028
11.000,2.53115E+1,2.72111E-4,1.007,0.924,1.684,1.26437E-2,0.012,0.021
11.100,2.52655E+1,2.59137E-4,1.095,1.060,0.855,1.37483E-2,0.013,0.011
11.200,2.53383E+1,2.70731E-4,1.244,1.115,0.065,1.56222E-2,0.014,8.219E-4
11.300,2.52839E+1,2.67326E-4,1.345,1.029,-0.140,1.68846E-2,0.013,-0.002
11.400,2.53768E+1,2.72019E-4,1.426,0.995,0.196,1.79103E-2,0.012,0.002
11.500,2.53165E+1,2.71375E-4,1.530,1.097,0.415,1.92121E-2,0.014,0.005
11.600,2.52287E+1,2.69167E-4,1.656,1.165,-0.122,2.07901E-2,0.015,-0.002
11.700,2.53274E+1,2.70179E-4,1.773,1.107,-1.091,2.22695E-2,0.014,-0.014
11.800,2.52780E+1,2.64842E-4,1.882,0.911,-1.649,2.36305E-2,0.011,-0.021
11.900,2.53350E+1,2.66130E-4,1.968,0.696,-1.497,2.47154E-2,0.009,-0.019
12.000,2.52144E+1,2.67050E-4,2.007,0.586,-1.104,2.52085E-2,0.007,-0.014
12.100,2.53793E+1,2.57665E-4,2.066,0.534,-1.126,2.59384E-2,0.007,-0.014
12.200,2.52931E+1,2.67694E-4,2.136,0.411,-1.475,2.68260E-2,0.005,-0.019
12.300,2.53057E+1,2.64934E-4,2.160,0.196,-1.510,2.71219E-2,0.002,-0.019
12.400,2.53450E+1,2.65026E-4,2.160,0.039,-1.012,2.71219E-2,4.931E-4,-0.013
12.500,2.52956E+1,2.65394E-4,2.160,0.000,-0.393,2.71219E-2,0.000,-0.005
12.600,2.52797E+1,2.61437E-4,2.160,0.000,-0.065,2.71219E-2,0.000,-8.219E-4
12.700,2.52889E+1,2.71375E-4,2.160,0.000,0.000,2.71219E-2,0.000,0.000
12.800,2.52697E+1,2.64658E-4,2.160,0.000,0.000,2.71219E-2,0.000,0.000
12.900,2.53308E+1,2.64658E-4,2.160,0.000,0.000,2.71219E-2,0.000,0.000
13.000,2.52479E+1,2.58033E-4,2.160,0.000,0.140,2.71219E-2,0.000,0.002
13.100,2.53350E+1,2.68246E-4,2.160,0.000,0.650,2.71219E-2,0.000,0.008
13.200,2.53417E+1,2.62910E-4,2.160,0.084,1.436,2.71219E-2,0.001,0.018
13.300,2.53350E+1,2.56561E-4,2.160,0.306,1.977,2.71219E-2,0.004,0.025
13.400,2.53802E+1,2.62910E-4,2.210,0.555,1.920,2.77531E-2,0.007,0.024
13.500,2.52605E+1,2.53432E-4,2.293,0.715,1.649,2.87985E-2,0.009,0.021
13.600,2.52596E+1,2.65854E-4,2.359,0.827,1.737,2.96269E-2,0.010,0.022
13.700,2.52864E+1,2.74503E-4,2.439,1.024,1.876,3.06329E-2,0.013,0.024
13.800,2.52178E+1,2.62910E-4,2.560,1.288,1.235,3.21517E-2,0.016,0.016
13.900,2.52287E+1,2.65118E-4,2.706,1.380,-0.314,3.39862E-2,0.017,-0.004
14.000,2.52755E+1,2.51960E-4,2.865,1.212,-1.833,3.59784E-2,0.015,-0.023
14.100,2.51349E+1,2.62173E-4,2.963,0.911,-2.299,3.72013E-2,0.011,-0.029
14.200,2.50872E+1,2.62450E-4,3.032,0.657,-1.645,3.80692E-2,0.008,-0.021
14.300,2.51617E+1,2.49107E-4,3.087,0.555,-0.484,3.87596E-2,0.007,-0.006
14.400,2.51107E+1,2.52972E-4,3.135,0.581,0.314,3.93711E-2,0.007,0.004
14.500,2.51718E+1,2.55364E-4,3.192,0.696,0.218,4.00812E-2,0.009,0.003
14.600,2.51081E+1,2.57757E-4,3.275,0.704,-0.545,4.11266E-2,0.009,-0.007
14.700,2.50906E+1,2.56193E-4,3.365,0.563,-1.257,4.22509E-2,0.007,-0.016
14.800,2.50479E+1,2.56929E-4,3.385,0.387,-1.405,4.25074E-2,0.005,-0.018
14.900,2.50696E+1,2.48003E-4,3.420,0.259,-1.222,4.29413E-2,0.003,-0.015
15.000,2.50336E+1,2.49199E-4,3.453,0.165,-0.990,4.33555E-2,0.002,-0.012
15.100,2.50897E+1,2.59689E-4,3.453,0.052,-0.707,4.33555E-2,6.575E-4,-0.009
15.200,2.49843E+1,2.51408E-4,3.451,0.000,-0.362,4.33358E-2,0.000,-0.005
15.300,2.50621E+1,2.48555E-4,3.453,0.000,-0.087,4.33555E-2,0.000,-0.001
15.400,2.49692E+1,2.56929E-4,3.453,0.000,0.004,4.33555E-2,0.000,5.479E-5
15.500,2.50797E+1,2.52696E-4,3.451,0.000,0.009,4.33358E-2,0.000,1.096E-4
15.600,2.51533E+1,2.44783E-4,3.453,0.003,0.004,4.33555E-2,3.288E-5,5.479E-5
15.700,2.50328E+1,2.44875E-4,3.453,0.003,0.100,4.33555E-2,3.288E-5,0.001
15.800,2.50680E+1,2.47911E-4,3.453,0.000,0.681,4.33555E-2,0.000,0.009
15.900,2.51475E+1,2.62358E-4,3.453,0.063,1.636,4.33555E-2,7.890E-4,0.021
16.000,2.51266E+1,2.47083E-4,3.453,0.351,2.186,4.33555E-2,0.004,0.027
16.100,2.50755E+1,2.48647E-4,3.490,0.634,1.697,4.38289E-2,0.008,0.021
16.200,2.49725E+1,2.55640E-4,3.625,0.741,0.554,4.55253E-2,0.009,0.007
16.300,2.49617E+1,2.53800E-4,3.660,0.691,-0.170,4.59592E-2,0.009,-0.002
16.400,2.49031E+1,2.53524E-4,3.728,0.626,-0.380,4.68074E-2,0.008,-0.005
16.500,2.48796E+1,2.54720E-4,3.803,0.647,-0.423,4.77542E-2,0.008,-0.005
16.600,2.47708E+1,2.53800E-4,3.858,0.558,-0.310,4.84446E-2,0.007,-0.004
16.700,2.47700E+1,2.48923E-4,3.918,0.505,0.161,4.91941E-2,0.006,0.002
16.800,2.48135E+1,2.46715E-4,3.947,0.581,0.654,4.95689E-2,0.007,0.008
16.900,2.49131E+1,2.47819E-4,4.017,0.720,0.319,5.04368E-2,0.009,0.004
17.000,2.46763E+1,2.45703E-4,4.108,0.736,-0.654,5.15809E-2,0.009,-0.008
17.100,2.45834E+1,2.45151E-4,4.189,0.542,-1.226,5.26066E-2,0.007,-0.015
17.200,2.46813E+1,2.43679E-4,4.216,0.367,-0.785,5.29419E-2,0.005,-0.010
17.300,2.47265E+1,2.45427E-4,4.233,0.353,-0.013,5.31589E-2,0.004,-1.644E-4
17.400,2.46545E+1,2.44047E-4,4.284,0.453,0.087,5.37901E-2,0.006,0.001
17.500,2.45767E+1,2.33005E-4,4.334,0.448,-0.497,5.44213E-2,0.006,-0.006
17.600,2.44838E+1,2.40458E-4,4.387,0.325,-1.065,5.50919E-2,0.004,-0.013
17.700,2.44201E+1,2.44415E-4,4.398,0.183,-1.104,5.52300E-2,0.002,-0.014
17.800,2.44846E+1,2.46807E-4,4.414,0.079,-0.794,5.54272E-2,9.862E-4,-0.010
17.900,2.44821E+1,2.43771E-4,4.417,0.031,-0.436,5.54667E-2,3.945E-4,-0.005
18.000,2.44553E+1,2.49751E-4,4.416,0.000,-0.175,5.54470E-2,0.000,-0.002
18.100,2.44628E+1,2.39354E-4,4.416,0.000,-0.035,5.54470E-2,0.000,-4.383E-4
18.200,2.44134E+1,2.42758E-4,4.416,0.005,0.013,5.54470E-2,6.575E-5,1.644E-4
18.300,2.44503E+1,2.41930E-4,4.417,0.005,4.120E-17,5.54667E-2,6.575E-5,-5.736E-17
18.400,2.44879E+1,2.38894E-4,4.417,0.003,-0.004,5.54667E-2,3.288E-5,-5.479E-5
18.500,2.44461E+1,2.42390E-4,4.417,0.003,0.253,5.54667E-2,3.287E-5,0.003
18.600,2.44645E+1,2.34293E-4,4.417,0.005,0.842,5.54667E-2,6.575E-5,0.011
18.700,2.44151E+1,2.43126E-4,4.419,0.154,1.340,5.54864E-2,0.002,0.017
18.800,2.43691E+1,2.36041E-4,4.419,0.356,1.174,5.54864E-2,0.004,0.015
18.900,2.43415E+1,2.44507E-4,4.508,0.456,0.336,5.66108E-2,0.006,0.004
19.000,2.42929E+1,2.45059E-4,4.541,0.408,-0.384,5.70250E-2,0.005,-0.005
19.100,2.42695E+1,2.43126E-4,4.569,0.304,-0.576,5.73800E-2,0.004,-0.007
19.200,2.43331E+1,2.43126E-4,4.602,0.278,-0.454,5.77942E-2,0.003,-0.006
19.300,2.42586E+1,2.35121E-4,4.629,0.241,-0.367,5.81296E-2,0.003,-0.005
19.400,2.41925E+1,2.41378E-4,4.648,0.199,-0.406,5.83663E-2,0.002,-0.005
19.500,2.41674E+1,2.40090E-4,4.668,0.162,-0.458,5.86227E-2,0.002,-0.006
19.600,2.41916E+1,2.42114E-4,4.683,0.113,-0.497,5.88002E-2,0.001,-0.006
19.700,2.40996E+1,2.34293E-4,4.692,0.052,-0.449,5.89186E-2,6.575E-4,-0.006
19.800,2.40803E+1,2.35213E-4,4.692,0.010,-0.288,5.89186E-2,1.315E-4,-0.004
19.900,2.41900E+1,2.40458E-4,4.690,-0.005,-0.109,5.88988E-2,-6.575E-5,-0.001
20.000,2.41875E+1,2.44507E-4,4.690,-0.003,-0.009,5.88988E-2,-3.288E-5,-1.096E-4
20.100,2.41406E+1,2.46347E-4,4.690,0.000,0.009,5.88988E-2,0.000,1.096E-4
20.200,2.40837E+1,2.50764E-4,4.690,0.000,-0.009,5.88988E-2,0.000,-1.096E-4
20.300,2.41657E+1,2.37329E-4,4.690,-0.003,-0.017,5.88988E-2,-3.287E-5,-2.192E-4
20.400,2.41707E+1,2.36317E-4,4.690,-0.005,-0.013,5.88988E-2,-6.575E-5,-1.644E-4
20.500,2.42176E+1,2.47543E-4,4.689,-0.005,-0.004,5.88791E-2,-6.575E-5,-5.479E-5
20.600,2.42469E+1,2.46255E-4,4.689,-0.005,0.000,5.88791E-2,-6.575E-5,-1.156E-16
20.700,2.42435E+1,2.44047E-4,4.689,-0.005,0.004,5.88791E-2,-6.575E-5,5.479E-5
20.800,2.41649E+1,2.46715E-4,4.687,-0.005,-0.009,5.88594E-2,-6.575E-5,-1.096E-4
20.900,2.41799E+1,2.49475E-4,4.687,-0.003,-0.327,5.88594E-2,-3.288E-5,-0.004
21.000,2.41557E+1,2.46807E-4,4.687,-0.013,-0.960,5.88594E-2,-1.644E-4,-0.012
21.100,2.42527E+1,2.45335E-4,4.687,-0.194,-1.300,5.88594E-2,-0.002,-0.016
21.200,2.41682E+1,2.43955E-4,4.679,-0.390,-0.707,5.87608E-2,-0.005,-0.009
21.300,2.42862E+1,2.39538E-4,4.579,-0.406,0.545,5.74984E-2,-0.005,0.007
21.400,2.43088E+1,2.41562E-4,4.562,-0.225,1.121,5.72814E-2,-0.003,0.014
21.500,2.42795E+1,2.38250E-4,4.562,-0.031,0.502,5.72814E-2,-3.945E-4,0.006
21.600,2.43021E+1,2.45059E-4,4.562,-0.092,-0.502,5.72814E-2,-0.001,-0.006
21.700,2.42101E+1,2.41194E-4,4.560,-0.238,-0.886,5.72617E-2,-0.003,-0.011
21.800,2.42318E+1,2.40826E-4,4.508,-0.319,-0.659,5.66108E-2,-0.004,-0.008
21.900,2.43557E+1,2.38894E-4,4.472,-0.335,-0.493,5.61571E-2,-0.004,-0.006
22.000,2.42820E+1,2.47175E-4,4.458,-0.390,-0.380,5.59795E-2,-0.005,-0.005
22.100,2.43523E+1,2.48003E-4,4.409,-0.463,-0.013,5.53681E-2,-0.006,-1.644E-4
22.200,2.43749E+1,2.49751E-4,4.337,-0.419,0.153,5.44607E-2,-0.005,0.002
22.300,2.44235E+1,2.53984E-4,4.315,-0.314,-0.550,5.41846E-2,-0.004,-0.007
22.400,2.44838E+1,2.48003E-4,4.301,-0.448,-1.662,5.40071E-2,-0.006,-0.021
22.500,2.45515E+1,2.43955E-4,4.257,-0.764,-2.059,5.34548E-2,-0.010,-0.026
22.600,2.45691E+1,2.43771E-4,4.126,-0.966,-1.182,5.18176E-2,-0.012,-0.015
22.700,2.46771E+1,2.51316E-4,4.031,-1.031,0.380,5.06144E-2,-0.013,0.005
22.800,2.46528E+1,2.53432E-4,3.947,-0.890,1.876,4.95689E-2,-0.011,0.024
22.900,2.47566E+1,2.61713E-4,3.817,-0.613,2.731,4.79317E-2,-0.008,0.034
23.000,2.48545E+1,2.49751E-4,3.806,-0.259,2.461,4.77937E-2,-0.003,0.031
23.100,2.49089E+1,2.48831E-4,3.804,-0.024,1.449,4.77740E-2,-2.959E-4,0.018
23.200,2.48780E+1,2.38342E-4,3.804,-0.003,0.471,4.77740E-2,-3.287E-5,0.006
23.300,2.49006E+1,2.41562E-4,3.804,0.000,0.044,4.77740E-2,0.000,5.479E-4
23.400,2.48395E+1,2.48647E-4,3.804,0.000,-0.035,4.77740E-2,0.000,-4.383E-4
23.500,2.49064E+1,2.39262E-4,3.804,0.000,-0.135,4.77740E-2,0.000,-0.002
23.600,2.48077E+1,2.41746E-4,3.804,-0.024,-0.209,4.77740E-2,-2.959E-4,-0.003
23.700,2.48520E+1,2.48187E-4,3.804,-0.058,-0.148,4.77740E-2,-7.232E-4,-0.002
23.800,2.49181E+1,2.45703E-4,3.790,-0.068,7.078E-15,4.75964E-2,-8.548E-4,-1.193E-16
23.900,2.47683E+1,2.51500E-4,3.784,-0.045,0.061,4.75175E-2,-5.589E-4,7.671E-4
24.000,2.47591E+1,2.51040E-4,3.784,-0.037,0.022,4.75175E-2,-4.603E-4,2.740E-4
24.100,2.47976E+1,2.44599E-4,3.784,-0.052,0.031,4.75175E-2,-6.575E-4,3.835E-4
24.200,2.48370E+1,2.44875E-4,3.768,-0.047,0.140,4.73203E-2,-5.917E-4,0.002
24.300,2.47131E+1,2.46715E-4,3.768,-0.016,0.192,4.73203E-2,-1.972E-4,0.002
24.400,2.48144E+1,2.44967E-4,3.771,0.010,0.105,4.73597E-2,1.315E-4,0.001
24.500,2.47901E+1,2.46439E-4,3.771,0.005,-0.004,4.73597E-2,6.575E-5,-5.479E-5
24.600,2.49282E+1,2.48647E-4,3.771,-0.005,-0.031,4.73597E-2,-6.575E-5,-3.835E-4
24.700,2.49039E+1,2.42390E-4,3.771,-0.003,-0.004,4.73597E-2,-3.287E-5,-5.479E-5
24.800,2.48286E+1,2.43126E-4,3.768,0.000,-0.004,4.73203E-2,0.000,-5.479E-5
24.900,2.47767E+1,2.46071E-4,3.773,-0.003,-0.026,4.73794E-2,-3.288E-5,-3.288E-4
25.000,2.48068E+1,2.50764E-4,3.770,-0.008,-0.262,4.73400E-2,-9.862E-5,-0.003
25.100,2.47700E+1,2.47451E-4,3.768,-0.010,-1.095,4.73203E-2,-1.315E-4,-0.014
25.200,2.47968E+1,2.45519E-4,3.768,-0.149,-2.086,4.73203E-2,-0.002,-0.026
25.300,2.48520E+1,2.44783E-4,3.768,-0.518,-2.068,4.73203E-2,-0.007,-0.026
25.400,2.48386E+1,2.53432E-4,3.680,-0.751,-0.554,4.62157E-2,-0.009,-0.007
25.500,2.48805E+1,2.35121E-4,3.545,-0.649,1.270,4.45193E-2,-0.008,0.016
25.600,2.49140E+1,2.38710E-4,3.541,-0.351,1.841,4.44601E-2,-0.004,0.023
25.700,2.49324E+1,2.55364E-4,3.519,-0.157,1.043,4.41840E-2,-0.002,0.013
25.800,2.49968E+1,2.39170E-4,3.497,-0.139,-0.471,4.39078E-2,-0.002,-0.006
25.900,2.49550E+1,2.52144E-4,3.495,-0.236,-2.086,4.38881E-2,-0.003,-0.026
26.000,2.49165E+1,2.49936E-4,3.481,-0.555,-3.107,4.37106E-2,-0.007,-0.039
26.100,2.49893E+1,2.53064E-4,3.393,-0.992,-2.649,4.26060E-2,-0.012,-0.033
26.200,2.49717E+1,2.48187E-4,3.266,-1.246,-0.807,4.10083E-2,-0.016,-0.010
26.300,2.50705E+1,2.54168E-4,3.115,-1.134,0.929,3.91147E-2,-0.014,0.012
26.400,2.50730E+1,2.51500E-4,3.011,-0.898,1.322,3.78128E-2,-0.011,0.017
26.500,2.51324E+1,2.51592E-4,2.967,-0.783,0.820,3.72605E-2,-0.010,0.010
