350.0,134.194
350.5,134.194
351.0,134.194
351.5,134.194
352.0,133.923
352.5,134.316
353.0,134.034
353.5,134.198
354.0,133.987
354.5,134.34
355.0,134.391
355.5,134.135
356.0,134.111
356.5,134.3
357.0,134.279
357.5,134.222
358.0,134.415
358.5,134.114
359.0,134.115
359.5,134.138
360.0,134.199
360.5,134.226
361.0,134.084
361.5,134.268
362.0,134.139
362.5,134.02
363.0,134.031
363.5,134.124
364.0,133.948
364.5,134.111
365.0,134.254
365.5,134.265
366.0,134.247
366.5,134.081
367.0,134.261
367.5,134.178
368.0,134.152
368.5,134.17
369.0,134.215
369.5,134.149
370.0,134.394
370.5,134.135
371.0,134.077
371.5,134.288
372.0,134.296
372.5,134.167
373.0,134.027
373.5,134.104
374.0,134.296
374.5,134.243
375.0,134.276
375.5,134.031
376.0,134.192
376.5,134.125
377.0,134.199
377.5,134.142
378.0,134.141
378.5,134.146
379.0,134.215
379.5,134.094
380.0,134.189
380.5,134.132
381.0,134.306
381.5,134.182
382.0,134.31
382.5,134.198
383.0,134.118
383.5,134.094
384.0,134.205
384.5,134.024
385.0,134.215
385.5,134.111
386.0,134.061
386.5,134.101
387.0,134.165
387.5,134.094
388.0,134.135
388.5,135.646
389.0,137.374
389.5,137.653
390.0,136.283
390.5,134.601
391.0,134.098
391.5,134.41
392.0,134.027
392.5,134.191
393.0,134.237
393.5,134.141
394.0,134.261
394.5,134.081
395.0,134.105
395.5,134.162
396.0,134.258
396.5,134.01
397.0,134.035
397.5,134.125
398.0,134.003
398.5,134.337
399.0,133.969
399.5,134.404
400.0,134.125
400.5,134.091
401.0,134.049
401.5,133.815
402.0,134.194
402.5,134.337
403.0,134.365
403.5,134.303
404.0,134.097
404.5,134.212
405.0,134.076
405.5,134.047
406.0,134.219
406.5,134.115
407.0,134.101
407.5,134.153
408.0,134.175
408.5,134.098
409.0,134.242
409.5,134.355
410.0,134.212
410.5,134.24
411.0,134.185
411.5,134.303
412.0,133.987
412.5,134.077
413.0,134.222
413.5,133.937
414.0,134.202
414.5,134.272
415.0,134.3
415.5,134.206
416.0,134.104
416.5,134.272
417.0,134.007
417.5,134.118
418.0,133.97
418.5,134.289
419.0,134.121
419.5,134.054
420.0,134.288
420.5,134.032
421.0,134.373
421.5,134.192
422.0,134.105
422.5,134.024
423.0,134.171
423.5,134.222
424.0,134.101
424.5,134.215
425.0,134.292
425.5,134.33
426.0,134.188
426.5,134.061
427.0,134.014
427.5,134.33
428.0,134.174
428.5,134.189
429.0,134.167
429.5,134.354
430.0,134.131
430.5,134.319
431.0,134.141
431.5,134.132
432.0,134.3
432.5,134.139
433.0,134.31
433.5,134.293
434.0,134.067
434.5,134.098
435.0,134.013
435.5,134.105
436.0,134.061
436.5,133.99
437.0,134.384
437.5,134.296
438.0,134.189
438.5,134.129
439.0,134.279
439.5,134.087
440.0,134.124
440.5,134.254
441.0,134.292
441.5,134.129
442.0,134.386
442.5,134.209
443.0,134.049
443.5,134.108
444.0,134.08
444.5,134.064
445.0,134.247
445.5,134.104
446.0,134.132
446.5,135.024
447.0,136.189
447.5,136.857
448.0,136.0
448.5,134.551
449.0,134.114
449.5,134.286
450.0,134.259
450.5,134.174
451.0,134.354
451.5,134.105
452.0,134.35
452.5,134.153
453.0,134.165
453.5,134.418
454.0,134.285
454.5,134.056
455.0,134.023
455.5,134.139
456.0,134.309
456.5,134.118
457.0,134.02
457.5,134.01
458.0,134.263
458.5,134.16
459.0,134.135
459.5,133.794
460.0,134.118
460.5,134.343
461.0,134.066
461.5,134.152
462.0,134.049
462.5,134.209
463.0,134.438
463.5,134.084
464.0,134.132
464.5,134.098
465.0,134.191
465.5,134.111
466.0,134.201
466.5,134.128
467.0,134.292
467.5,134.401
468.0,134.108
468.5,134.239
469.0,134.101
469.5,134.044
470.0,134.257
470.5,134.488
471.0,134.635
471.5,134.886
472.0,134.75
472.5,134.596
473.0,134.275
473.5,134.037
474.0,134.366
474.5,134.037
475.0,134.327
475.5,134.153
476.0,134.222
476.5,134.188
477.0,134.114
477.5,134.122
478.0,134.02
478.5,134.111
479.0,134.323
479.5,134.399
480.0,134.172
480.5,134.062
481.0,134.121
481.5,134.222
482.0,133.993
482.5,134.274
483.0,134.236
483.5,134.024
484.0,134.337
484.5,134.274
485.0,134.205
485.5,134.09
486.0,134.158
486.5,134.247
487.0,134.209
487.5,134.313
488.0,134.359
488.5,133.987
489.0,134.279
489.5,134.114
490.0,134.038
490.5,134.357
491.0,134.247
491.5,134.256
492.0,134.774
492.5,135.057
493.0,134.965
493.5,134.576
494.0,134.042
494.5,134.245
495.0,134.188
495.5,134.225
496.0,134.157
496.5,134.104
497.0,134.324
497.5,134.178
498.0,134.045
498.5,134.131
499.0,134.16
499.5,133.997
500.0,134.216
