588.0,134.896
588.02,134.896
588.04,134.896
588.06,134.896
588.08,134.842
588.1,134.906
588.12,135.138
588.14,135.15
588.16,135.219
588.18,135.606
588.2,135.684
588.22,136.017
588.24,136.172
588.26,136.582
588.28,137.098
588.3,137.544
588.32,138.313
588.34,139.052
588.36,139.539
588.38,140.223
588.4,141.104
588.42,141.795
588.44,142.611
588.46,143.017
588.48,143.771
588.5,143.828
588.52,144.087
588.54,143.956
588.56,143.927
588.58,143.576
588.6,143.358
588.62,142.902
588.64,142.604
588.66,141.734
588.68,141.74
588.7,141.38
588.72,141.312
588.74,141.35
588.76,141.653
588.78,142.229
588.8,143.135
588.82,144.283
588.84,145.361
588.86,146.899
588.88,148.788
588.9,150.468
588.92,153.254
588.94,156.684
588.96,160.418
588.98,165.345
589.0,169.148
589.02,173.467
589.04,177.178
589.06,183.425
589.08,187.643
589.1,193.902
589.12,197.943
589.14,203.094
589.16,203.279
589.18,204.066
589.2,200.912
589.22,199.345
589.24,194.818
589.26,191.537
589.28,184.65
589.3,179.185
589.32,172.274
589.34,165.96
589.36,160.417
589.38,156.128
589.4,152.701
589.42,150.508
589.44,149.111
589.46,148.03
589.48,147.385
589.5,147.414
589.52,148.59
589.54,150.404
589.56,152.851
589.58,155.737
589.6,158.431
589.62,161.044
589.64,164.302
589.66,168.411
589.68,172.171
589.7,175.39
589.72,180.346
589.74,182.073
589.76,183.349
589.78,181.519
589.8,180.523
589.82,177.997
589.84,175.889
589.86,171.213
589.88,169.909
589.9,164.463
589.92,159.727
589.94,154.868
589.96,150.152
589.98,146.042
590.0,142.99
590.02,140.718
590.04,139.0
590.06,137.683
590.08,136.727
590.1,136.132
590.12,135.387
590.14,134.787
590.16,134.66
590.18,134.562
590.2,134.205
590.22,134.195
590.24,134.288
590.26,134.296
590.28,134.073
590.3,134.101
590.32,134.219
590.34,134.111
590.36,134.118
590.38,134.168
590.4,134.233
590.42,134.273
590.44,134.094
590.46,134.195
590.48,134.038
590.5,134.081
