Frequency (Hz)	Level (dB)
6319.995117	-54.068890
6325.378418	-55.008137
6330.761719	-55.848484
6336.145020	-56.648590
6341.528320	-55.919788
6346.911621	-56.626480
6352.294922	-57.049564
6357.678223	-55.728428
6363.061523	-55.671387
6368.444824	-55.017262
6373.828125	-55.332130
6379.211426	-55.735088
6384.594727	-54.923756
6389.978027	-56.051231
6395.361328	-55.465557
6400.744629	-57.692028
6406.127930	-57.217030
6411.511230	-57.835987
6416.894531	-57.160767
6422.277832	-58.821381
6427.661133	-57.255783
6433.044434	-56.800022
6438.427734	-56.593868
6443.811035	-54.744549
6449.194336	-54.591297
6454.577637	-56.299568
6459.960938	-56.262356
6465.344238	-56.365349
6470.727539	-57.361511
6476.110840	-57.000275
6481.494141	-56.439217
6486.877441	-57.146431
6492.260742	-58.826763
6497.644043	-56.786327
6503.027344	-56.184769
6508.410645	-57.138954
6513.793945	-55.956299
6519.177246	-55.728050
6524.560547	-57.983208
6529.943848	-59.291550
6535.327148	-58.994823
6540.710449	-59.739136
6546.093750	-60.009365
6551.477051	-59.365910
6556.860352	-59.494633
6562.243652	-58.347748
6567.626953	-55.494900
6573.010254	-58.181511
6578.393555	-59.823891
6583.776855	-60.163078
6589.160156	-60.076546
6594.543457	-62.506508
6599.926758	-60.202217
6605.310059	-58.266396
6610.693359	-60.468060
6616.076660	-60.775455
6621.459961	-61.331413
6626.843262	-60.393028
6632.226562	-61.207344
6637.609863	-60.911865
6642.993164	-58.878197
6648.376465	-57.992767
6653.759766	-60.400093
6659.143066	-63.339935
6664.526367	-63.998035
6669.909668	-64.011810
6675.292969	-62.107746
6680.676270	-60.590889
6686.059570	-59.715298
6691.442871	-62.164845
6696.826172	-63.492672
6702.209473	-61.423717
6707.592773	-61.088383
6712.976074	-61.410076
6718.359375	-61.815247
6723.742676	-60.980549
6729.125977	-60.677101
6734.509277	-61.272137
6739.892578	-61.134384
6745.275879	-62.156693
6750.659180	-62.945217
6756.042480	-62.190948
6761.425781	-60.170086
6766.809082	-60.542225
6772.192383	-62.652336
6777.575684	-63.610184
6782.958984	-60.985615
6788.342285	-59.845615
6793.725586	-60.778809
6799.108887	-60.719368
6804.492188	-60.521572
6809.875488	-61.033825
6815.258789	-64.424149
6820.642090	-66.498627
6826.025391	-65.516083
6831.408691	-64.715553
6836.791992	-63.428867
6842.175293	-64.425224
6847.558594	-64.630356
6852.941895	-61.932850
6858.325195	-61.493309
6863.708496	-61.615795
6869.091797	-62.960533
6874.475098	-64.340599
6879.858398	-62.292084
6885.241699	-61.576061
6890.625000	-62.516724
6896.008301	-63.293808
6901.391602	-62.863914
6906.774902	-63.736645
6912.158203	-64.348190
6917.541504	-61.449368
6922.924805	-62.174961
6928.308105	-64.611710
6933.691406	-65.144485
6939.074707	-63.983349
6944.458008	-63.647892
6949.841309	-62.736359
6955.224609	-63.920509
6960.607910	-65.946068
6965.991211	-66.698647
6971.374512	-64.172737
6976.757812	-64.383972
6982.141113	-63.957939
6987.524414	-65.184647
6992.907715	-63.781582
6998.291016	-63.447388
7003.674316	-63.945152
7009.057617	-61.625904
7014.440918	-60.283642
7019.824219	-62.525414
7025.207520	-65.531853
7030.590820	-63.910931
7035.974121	-61.512547
7041.357422	-63.333488
7046.740723	-66.411652
7052.124023	-66.617691
7057.507324	-65.738487
7062.890625	-64.606148
7068.273926	-63.456028
7073.657227	-63.144165
7079.040527	-63.689163
7084.423828	-61.241276
7089.807129	-62.705357
7095.190430	-63.563316
7100.573730	-62.720524
7105.957031	-63.209206
7111.340332	-63.547787
7116.723633	-61.848785
7122.106934	-63.261032
7127.490234	-63.742184
7132.873535	-62.074226
7138.256836	-63.161491
7143.640137	-66.281052
7149.023438	-64.034073
7154.406738	-61.834259
7159.790039	-62.615631
7165.173340	-62.181576
7170.556641	-63.015957
7175.939941	-62.259930
7181.323242	-64.523636
7186.706543	-67.397209
7192.089844	-66.518272
7197.473145	-64.724548
7202.856445	-65.323906
7208.239746	-66.155464
7213.623047	-64.166756
7219.006348	-64.213463
7224.389648	-65.177567
7229.772949	-63.872437
7235.156250	-64.244415
7240.539551	-63.450180
7245.922852	-63.964737
7251.306152	-64.568886
7256.689453	-64.139145
7262.072754	-64.207809
7267.456055	-65.591881
7272.839355	-65.276398
7278.222656	-65.832626
7283.605957	-66.982407
7288.989258	-65.398010
7294.372559	-64.412521
7299.755859	-64.324951
7305.139160	-65.879265
7310.522461	-65.700569
7315.905762	-64.159271
7321.289062	-66.561707
7326.672363	-64.973068
7332.055664	-64.637009
7337.438965	-66.269455
7342.822266	-66.284973
7348.205566	-66.493881
7353.588867	-66.002274
7358.972168	-65.104424
7364.355469	-64.637962
7369.738770	-63.481724
7375.122070	-63.302269
7380.505371	-66.141899
7385.888672	-66.700256
7391.271973	-67.709717
7396.655273	-66.431236
7402.038574	-66.403084
7407.421875	-63.639187
7412.805176	-63.640476
7418.188477	-63.275276
7423.571777	-63.399273
7428.955078	-64.562546
7434.338379	-62.927948
7439.721680	-61.706802
7445.104980	-62.359425
7450.488281	-63.832634
7455.871582	-62.453384
7461.254883	-62.557522
7466.638184	-64.670242
7472.021484	-64.534164
7477.404785	-63.809643
7482.788086	-63.454704
7488.171387	-63.369503
7493.554688	-63.429867
7498.937988	-63.551918
7504.321289	-63.060780
7509.704590	-66.330116
7515.087891	-65.346680
7520.471191	-64.685280
7525.854492	-65.982346
7531.237793	-66.637901
7536.621094	-64.854492
7542.004395	-63.160751
7547.387695	-62.208138
7552.770996	-63.415291
7558.154297	-65.162041
7563.537598	-63.453003
7568.920898	-62.799835
7574.304199	-62.597225
7579.687500	-63.919502
7585.070801	-64.325272
7590.454102	-63.291935
7595.837402	-61.515778
7601.220703	-61.342571
7606.604004	-63.501057
7611.987305	-64.169579
7617.370605	-62.139359
7622.753906	-62.383842
7628.137207	-61.445499
7633.520508	-60.029060
7638.903809	-61.688133
7644.287109	-60.270950
7649.670410	-59.680210
7655.053711	-60.597481
7660.437012	-60.882675
7665.820312	-61.041534
7671.203613	-63.620888
7676.586914	-64.015610
7681.970215	-65.693283
7687.353516	-62.219402
7692.736816	-61.335945
7698.120117	-61.114853
7703.503418	-62.478874
7708.886719	-62.984241
7714.270020	-62.902302
7719.653320	-61.337063
7725.036621	-60.085747
7730.419922	-62.916985
7735.803223	-64.750015
7741.186523	-63.690453
7746.569824	-63.749283
7751.953125	-65.116150
7757.336426	-63.826584
7762.719727	-61.260883
7768.103027	-60.330551
7773.486328	-61.936802
7778.869629	-63.732292
7784.252930	-63.859016
7789.636230	-62.567917
7795.019531	-61.425224
7800.402832	-64.098610
7805.786133	-62.882511
7811.169434	-64.543320
7816.552734	-64.246262
7821.936035	-60.790726
7827.319336	-61.343987
7832.702637	-62.974987
7838.085938	-64.448120
7843.469238	-63.862152
7848.852539	-64.531342
7854.235840	-62.738293
7859.619141	-61.593479
7865.002441	-63.419086
7870.385742	-64.111580
7875.769043	-64.008080
7881.152344	-64.544968
7886.535645	-63.200298
7891.918945	-61.806034
7897.302246	-62.903316
7902.685547	-63.381992
7908.068848	-64.892159
7913.452148	-64.411049
7918.835449	-62.503304
7924.218750	-62.248367
7929.602051	-63.218727
7934.985352	-64.472755
7940.368652	-62.467724
7945.751953	-63.006786
7951.135254	-61.840569
7956.518555	-61.123589
7961.901855	-61.063938
7967.285156	-61.400192
7972.668457	-62.607590
7978.051758	-62.598881
7983.435059	-60.981838
7988.818359	-60.517948
7994.201660	-62.890533
7999.584961	-61.882111
8004.968262	-61.653629
8010.351562	-61.725964
8015.734863	-61.096359
8021.118164	-62.289185
8026.501465	-61.537853
8031.884766	-61.144672
8037.268066	-61.028210
8042.651367	-58.511440
8048.034668	-57.873840
8053.417969	-60.211254
8058.801270	-61.522926
8064.184570	-64.093559
8069.567871	-62.907146
8074.951172	-61.137585
8080.334473	-60.713379
8085.717773	-61.724327
8091.101074	-60.740013
8096.484375	-62.931271
8101.867676	-61.697750
8107.250977	-62.692928
8112.634277	-63.252846
8118.017578	-61.226921
8123.400879	-60.958649
8128.784180	-61.092171
8134.167480	-61.558933
8139.550781	-62.056477
8144.934082	-61.699860
8150.317383	-62.574192
8155.700684	-63.097931
8161.083984	-63.662441
8166.467285	-63.613186
8171.850586	-61.847240
8177.233887	-59.897659
8182.617188	-61.086834
8188.000488	-60.340359
8193.383789	-59.885647
8198.767090	-60.911636
8204.150391	-60.380295
8209.533691	-60.295250
8214.916992	-63.274475
8220.300293	-63.493229
8225.683594	-63.538811
8231.066895	-62.633724
8236.450195	-62.256615
8241.833496	-61.420048
8247.216797	-62.012291
8252.600098	-61.138203
8257.983398	-60.670238
8263.366699	-60.765579
8268.750000	-62.241245
8274.133301	-63.344158
8279.516602	-61.786640
8284.899902	-62.672070
8290.283203	-61.719872
8295.666504	-61.411983
8301.049805	-61.543526
8306.433105	-60.877354
8311.816406	-62.038406
8317.199707	-64.837288
8322.583008	-62.939278
8327.966309	-61.705063
8333.349609	-59.620293
8338.732910	-58.626804
8344.116211	-60.700134
8349.499512	-62.239582
8354.882812	-61.869087
8360.266113	-63.319675
8365.649414	-62.681633
8371.032715	-62.565487
8376.416016	-63.121552
8381.799316	-62.668148
8387.182617	-64.023285
8392.565918	-62.937660
8397.949219	-61.615749
8403.332520	-63.342728
8408.715820	-64.287857
8414.099121	-63.482803
8419.482422	-62.641544
8424.865723	-62.788570
8430.249023	-62.842564
8435.632324	-64.459892
8441.015625	-64.081535
8446.398926	-65.225815
8451.782227	-66.051941
8457.165527	-64.463821
8462.548828	-64.308502
8467.932129	-65.459785
8473.315430	-66.934578
8478.698730	-66.322044
8484.082031	-65.184517
8489.465332	-64.551819
8494.848633	-64.305878
8500.231934	-66.454414
8505.615234	-66.430931
8510.998535	-66.581230
8516.381836	-66.454857
8521.765137	-64.990326
8527.148438	-64.530525
8532.531738	-66.581566
8537.915039	-66.830528
8543.298340	-67.095825
8548.681641	-66.999077
8554.064941	-65.342735
8559.448242	-64.130981
8564.831543	-65.635147
8570.214844	-68.738060
8575.598145	-66.945946
8580.981445	-67.320244
8586.364746	-66.949722
8591.748047	-65.755272
8597.131348	-68.189178
8602.514648	-68.274437
8607.897949	-67.558022
8613.281250	-65.637886
8618.664551	-65.358147
8624.047852	-67.667694
8629.431152	-70.209602
8634.814453	-70.006325
8640.197754	-68.975883
8645.581055	-70.149696
8650.964355	-70.287834
8656.347656	-67.308754
8661.730957	-66.268478
8667.114258	-69.201912
8672.497559	-69.190712
8677.880859	-69.865974
8683.264160	-68.388268
8688.647461	-68.286819
8694.030762	-68.645988
8699.414062	-71.787521
8704.797363	-72.370468
8710.180664	-71.996208
8715.563965	-70.007202
8720.947266	-68.515465
8726.330566	-69.393120
8731.713867	-68.409653
8737.097168	-68.811562
8742.480469	-70.205017
8747.863770	-70.140190
8753.247070	-69.493088
8758.630371	-71.682495
8764.013672	-71.523102
8769.396973	-72.605415
8774.780273	-74.467293
8780.163574	-72.410828
8785.546875	-71.942474
8790.930176	-72.835701
8796.313477	-74.912544
8801.696777	-74.966339
8807.080078	-74.084656
8812.463379	-73.509544
8817.846680	-74.154922
8823.229980	-75.586838
8828.613281	-76.273651
8833.996582	-74.100281
8839.379883	-74.322418
8844.763184	-75.434875
8850.146484	-77.569908
8855.529785	-77.561150
8860.913086	-76.681946
8866.296387	-75.981613
8871.679688	-77.987823
8877.062988	-75.863800
8882.446289	-74.382545
8887.829590	-75.195221
8893.212891	-74.272942
8898.596191	-74.767563
8903.979492	-74.537643
8909.362793	-75.203682
8914.746094	-75.339920
8920.129395	-74.318504
8925.512695	-73.006233
8930.895996	-74.360550
8936.279297	-74.071983
8941.662598	-72.621437
8947.045898	-72.860802
8952.429199	-74.879326
8957.812500	-75.088074
8963.195801	-74.416985
8968.579102	-75.384163
8973.962402	-74.811424
8979.345703	-76.618797
8984.729004	-77.906769
8990.112305	-78.732399
8995.495605	-79.705643
9000.878906	-78.542099
9006.262207	-77.762383
9011.645508	-75.919006
9017.028809	-77.495079
9022.412109	-77.680779
9027.795410	-79.236771
9033.178711	-80.202057
9038.562012	-81.710190
9043.945312	-80.426865
9049.328613	-80.296188
9054.711914	-78.499664
9060.095215	-81.432030
9065.478516	-81.025230
9070.861816	-80.614204
9076.245117	-82.771095
9081.628418	-81.762085
9087.011719	-81.408554
9092.395020	-81.757202
9097.778320	-83.927956
9103.161621	-83.893135
9108.544922	-83.824608
9113.928223	-83.752235
9119.311523	-84.005981
9124.694824	-83.327316
9130.078125	-83.573280
9135.461426	-83.110176
9140.844727	-81.909157
9146.228027	-82.923027
9151.611328	-83.218178
9156.994629	-83.936478
9162.377930	-84.246155
9167.761230	-82.955154
9173.144531	-83.637054
9178.527832	-84.508728
9183.911133	-83.366364
9189.294434	-83.976273
9194.677734	-85.191460
9200.061035	-84.560448
9205.444336	-81.351189
9210.827637	-80.961113
9216.210938	-80.476723
9221.594238	-80.024391
9226.977539	-80.332489
9232.360840	-80.479446
9237.744141	-83.486107
9243.127441	-82.921783
9248.510742	-80.812767
9253.894043	-81.683899
9259.277344	-81.887360
9264.660645	-79.502853
9270.043945	-79.906471
9275.427246	-81.032875
9280.810547	-80.177689
9286.193848	-80.631447
9291.577148	-81.533943
9296.960449	-79.177711
9302.343750	-79.849449
9307.727051	-81.771019
9313.110352	-80.672935
9318.493652	-81.973404
9323.876953	-82.665405
9329.260254	-83.661011
9334.643555	-84.077087
9340.026855	-83.057335
9345.410156	-80.206245
9350.793457	-80.955299
9356.176758	-83.279472
9361.560059	-82.701881
9366.943359	-78.633240
9372.326660	-78.729118
9377.709961	-80.912216
9383.093262	-82.263359
9388.476562	-81.392601
9393.859863	-83.379211
9399.243164	-82.373123
9404.626465	-82.893829
9410.009766	-82.435806
9415.393066	-83.813362
9420.776367	-84.750648
9426.159668	-83.153107
9431.542969	-81.297005
9436.926270	-81.467972
9442.309570	-82.384720
9447.692871	-82.664436
9453.076172	-84.069984
9458.459473	-82.647324
9463.842773	-80.112862
9469.226074	-81.616524
9474.609375	-82.777985
9479.992676	-81.749077
9485.375977	-81.970749
9490.759277	-82.586250
9496.142578	-81.690437
9501.525879	-81.507095
9506.909180	-82.422417
9512.292480	-82.970276
9517.675781	-81.116455
9523.059082	-81.273949
9528.442383	-81.147133
9533.825684	-82.462212
9539.208984	-83.847038
9544.592285	-82.735718
9549.975586	-82.820160
9555.358887	-83.115067
9560.742188	-83.796104
9566.125488	-83.396706
9571.508789	-80.595825
9576.892090	-78.906654
9582.275391	-79.079086
9587.658691	-79.174149
9593.041992	-78.445618
9598.425293	-78.080696
9603.808594	-79.664742
9609.191895	-80.809036
9614.575195	-77.994507
9619.958496	-77.384560
9625.341797	-78.220703
9630.725098	-80.256516
9636.108398	-79.374916
9641.491699	-78.571144
9646.875000	-78.200043
9652.258301	-78.007027
9657.641602	-77.165375
9663.024902	-78.150322
9668.408203	-77.658554
9673.791504	-77.545784
9679.174805	-76.797081
9684.558105	-78.464119
9689.941406	-78.859497
9695.324707	-76.324455
9700.708008	-75.465263
9706.091309	-76.758614
9711.474609	-78.415924
9716.857910	-78.938675
9722.241211	-78.804596
9727.624512	-76.768967
9733.007812	-73.680252
9738.391113	-73.217896
9743.774414	-74.734550
9749.157715	-76.563850
9754.541016	-74.726852
9759.924316	-75.468895
9765.307617	-75.328018
9770.690918	-75.540154
9776.074219	-73.787964
9781.457520	-73.403793
9786.840820	-76.701271
9792.224121	-76.029312
9797.607422	-74.779175
9802.990723	-74.539207
9808.374023	-74.146217
9813.757324	-70.484077
9819.140625	-70.839851
9824.523926	-74.508194
9829.907227	-73.871071
9835.290527	-74.963448
9840.673828	-74.101685
9846.057129	-74.039986
9851.440430	-73.499680
9856.823730	-73.536171
9862.207031	-71.224373
9867.590332	-70.305130
9872.973633	-71.642456
9878.356934	-71.985031
9883.740234	-71.212845
9889.123535	-73.010452
9894.506836	-72.802345
9899.890137	-71.469635
9905.273438	-71.512230
9910.656738	-72.886734
9916.040039	-72.070076
9921.423340	-71.548622
9926.806641	-71.873772
9932.189941	-70.825638
9937.573242	-69.483238
9942.956543	-71.378662
9948.339844	-71.582245
9953.723145	-72.109657
9959.106445	-73.224556
9964.489746	-73.242775
9969.873047	-72.781013
9975.256348	-72.474861
9980.639648	-73.000893
9986.022949	-71.610497
9991.406250	-70.721207
9996.789551	-70.143013
10002.172852	-69.790665
10007.556152	-70.490265
10012.939453	-70.024857
10018.322754	-70.503891
10023.706055	-70.770714
10029.089355	-70.900894
10034.472656	-71.546967
10039.855957	-70.486252
10045.239258	-70.656265
10050.622559	-70.850677
10056.005859	-70.156235
10061.389160	-68.827240
10066.772461	-69.139465
10072.155762	-70.389526
10077.539062	-70.705429
10082.922363	-69.959381
10088.305664	-69.539795
10093.688965	-71.713745
10099.072266	-72.830811
10104.455566	-73.093071
10109.838867	-72.449409
10115.222168	-72.224251
10120.605469	-72.496788
10125.988770	-69.568367
10131.372070	-70.553368
10136.755371	-69.260460
10142.138672	-68.358856
10147.521973	-69.639877
10152.905273	-70.231865
10158.288574	-70.363922
10163.671875	-70.956696
10169.055176	-70.129738
10174.438477	-69.000687
10179.821777	-68.636864
10185.205078	-69.010597
10190.588379	-69.567291
10195.971680	-71.559090
10201.354980	-71.704796
10206.738281	-71.202759
10212.121582	-72.022675
10217.504883	-72.553154
10222.888184	-73.065117
10228.271484	-73.681572
10233.654785	-73.666679
10239.038086	-71.542885
10244.421387	-70.999748
10249.804688	-70.567642
10255.187988	-72.249504
10260.571289	-72.134483
10265.954590	-70.953209
10271.337891	-70.870598
10276.721191	-71.222954
10282.104492	-71.189926
10287.487793	-71.897194
10292.871094	-71.079475
10298.254395	-71.357101
10303.637695	-71.327431
10309.020996	-70.505569
10314.404297	-69.148598
10319.787598	-68.464951
10325.170898	-68.456802
10330.554199	-69.858734
10335.937500	-72.284248
10341.320801	-72.118774
10346.704102	-69.771767
10352.087402	-70.817131
10357.470703	-75.467667
10362.854004	-74.913712
10368.237305	-71.592308
10373.620605	-70.732918
10379.003906	-72.603027
10384.387207	-72.210007
10389.770508	-70.810265
10395.153809	-72.041199
10400.537109	-69.701965
10405.920410	-69.839844
10411.303711	-71.485191
10416.687012	-70.902039
10422.070312	-69.405273
10427.453613	-69.294395
10432.836914	-68.670998
10438.220215	-68.243965
10443.603516	-69.390808
10448.986816	-71.188652
10454.370117	-71.595390
10459.753418	-71.068924
10465.136719	-70.520042
10470.520020	-71.401642
10475.903320	-70.788795
10481.286621	-71.499985
10486.669922	-71.337387
10492.053223	-72.101807
10497.436523	-72.974815
10502.819824	-70.584694
10508.203125	-69.505402
10513.586426	-72.009277
10518.969727	-71.498871
10524.353027	-73.050293
10529.736328	-72.695335
10535.119629	-69.816017
10540.502930	-71.539551
10545.886230	-74.201523
10551.269531	-72.992111
10556.652832	-72.341515
10562.036133	-72.066071
10567.419434	-72.737885
10572.802734	-73.736900
10578.186035	-72.950996
10583.569336	-69.861862
10588.952637	-70.943367
10594.335938	-73.843849
10599.719238	-71.972137
10605.102539	-70.983315
10610.485840	-71.707733
10615.869141	-71.544235
10621.252441	-72.303619
10626.635742	-72.553741
10632.019043	-72.538986
10637.402344	-72.102371
10642.785645	-71.789513
10648.168945	-70.573586
10653.552246	-69.313446
10658.935547	-69.817619
10664.318848	-70.908859
10669.702148	-73.438606
10675.085449	-75.289276
10680.468750	-74.429443
10685.852051	-73.539795
10691.235352	-73.088417
10696.618652	-73.123306
10702.001953	-73.756317
10707.385254	-72.842529
10712.768555	-71.044106
10718.151855	-70.511543
10723.535156	-72.687263
10728.918457	-73.962807
10734.301758	-73.496307
10739.685059	-73.274101
10745.068359	-70.864990
10750.451660	-69.045769
10755.834961	-69.176079
10761.218262	-71.643600
10766.601562	-71.488037
10771.984863	-72.659706
10777.368164	-72.528320
10782.751465	-74.103874
10788.134766	-72.883461
10793.518066	-71.985367
10798.901367	-71.088074
10804.284668	-71.030762
10809.667969	-73.661629
10815.051270	-74.364601
10820.434570	-73.587646
10825.817871	-71.686646
10831.201172	-72.599960
10836.584473	-73.122612
10841.967773	-71.901390
10847.351074	-72.689163
10852.734375	-70.565506
10858.117676	-69.616409
10863.500977	-69.988571
10868.884277	-71.695549
10874.267578	-73.927574
10879.650879	-72.529526
10885.034180	-71.709244
10890.417480	-71.775253
10895.800781	-73.704460
10901.184082	-72.024567
10906.567383	-69.968483
10911.950684	-70.239456
10917.333984	-71.774834
10922.717285	-71.929794
10928.100586	-73.181396
10933.483887	-71.509224
10938.867188	-70.494141
10944.250488	-69.195549
10949.633789	-68.303764
10955.017090	-68.974083
10960.400391	-69.915771
10965.783691	-70.318214
10971.166992	-71.528038
10976.550293	-73.396660
10981.933594	-73.457031
10987.316895	-71.713791
10992.700195	-70.607521
10998.083496	-69.774345
11003.466797	-70.680603
11008.850098	-70.083984
11014.233398	-70.426071
11019.616699	-70.330643
11025.000000	-70.378563
11030.383301	-72.867577
11035.766602	-72.656868
11041.149902	-70.073814
11046.533203	-71.118683
11051.916504	-70.965851
11057.299805	-71.600029
11062.683105	-69.444496
11068.066406	-67.436050
11073.449707	-68.626526
11078.833008	-70.847687
11084.216309	-68.184402
11089.599609	-68.059227
11094.982910	-71.276337
11100.366211	-74.409836
11105.749512	-72.613022
11111.132812	-69.895973
11116.516113	-68.985023
11121.899414	-68.552856
11127.282715	-68.924080
11132.666016	-71.138321
11138.049316	-70.505836
11143.432617	-69.146828
11148.815918	-68.511871
11154.199219	-68.685669
11159.582520	-70.633835
11164.965820	-71.111435
11170.349121	-68.837822
11175.732422	-70.667572
11181.115723	-69.631767
11186.499023	-69.268349
11191.882324	-70.512733
11197.265625	-69.701492
11202.648926	-69.218941
11208.032227	-68.684982
11213.415527	-69.507256
11218.798828	-70.856522
11224.182129	-67.042053
11229.565430	-66.969299
11234.948730	-68.398872
11240.332031	-70.447052
11245.715332	-68.376350
11251.098633	-68.143349
11256.481934	-68.483635
11261.865234	-68.796516
11267.248535	-68.139687
11272.631836	-67.529434
11278.015137	-66.493515
11283.398438	-66.748749
11288.781738	-67.734734
11294.165039	-67.468056
11299.548340	-68.506813
11304.931641	-69.075310
11310.314941	-67.806198
11315.698242	-68.503212
11321.081543	-68.336098
11326.464844	-68.217583
11331.848145	-66.857460
11337.231445	-66.399330
11342.614746	-67.932716
11347.998047	-67.983971
11353.381348	-68.163101
11358.764648	-67.858498
11364.147949	-67.724792
11369.531250	-68.288101
11374.914551	-69.232872
11380.297852	-67.012840
11385.681152	-66.503250
11391.064453	-70.235260
11396.447754	-68.647980
11401.831055	-68.342178
11407.214355	-68.896004
11412.597656	-69.708969
11417.980957	-69.740158
11423.364258	-67.782715
11428.747559	-68.635155
11434.130859	-68.535004
11439.514160	-67.991791
11444.897461	-67.087036
11450.280762	-68.604744
11455.664062	-69.022179
11461.047363	-70.725517
11466.430664	-70.610077
11471.813965	-70.277870
11477.197266	-68.904083
11482.580566	-69.027473
11487.963867	-67.634064
11493.347168	-66.818390
11498.730469	-68.422020
11504.113770	-69.137451
11509.497070	-68.903473
11514.880371	-68.308723
11520.263672	-69.642067
11525.646973	-71.007637
11531.030273	-70.666809
11536.413574	-70.520256
11541.796875	-70.167885
11547.180176	-69.783134
11552.563477	-69.757919
11557.946777	-71.082596
11563.330078	-68.690254
11568.713379	-69.588676
11574.096680	-69.132957
11579.479980	-71.185631
11584.863281	-71.616257
11590.246582	-71.364296
11595.629883	-71.913383
11601.013184	-70.324974
11606.396484	-67.484024
11611.779785	-68.439484
11617.163086	-70.030991
11622.546387	-71.850464
11627.929688	-71.099274
11633.312988	-70.912003
11638.696289	-71.742668
11644.079590	-72.083710
11649.462891	-70.968460
11654.846191	-69.961349
11660.229492	-71.766159
11665.612793	-70.582863
11670.996094	-70.037483
11676.379395	-71.329506
11681.762695	-71.783730
11687.145996	-71.272064
11692.529297	-70.833092
11697.912598	-71.971909
11703.295898	-72.405388
11708.679199	-72.284966
11714.062500	-70.751900
11719.445801	-69.311951
11724.829102	-70.994286
11730.212402	-70.470772
11735.595703	-72.824226
11740.979004	-71.514381
11746.362305	-69.489426
11751.745605	-71.479431
11757.128906	-72.764221
11762.512207	-73.954529
11767.895508	-72.483185
11773.278809	-71.886978
11778.662109	-70.682724
11784.045410	-70.889954
11789.428711	-71.266548
11794.812012	-71.827194
11800.195312	-70.384758
11805.578613	-69.504196
11810.961914	-71.586945
11816.345215	-71.309288
11821.728516	-69.990623
11827.111816	-70.367851
11832.495117	-73.304527
11837.878418	-74.444588
11843.261719	-72.818474
11848.645020	-71.378395
11854.028320	-70.664307
11859.411621	-69.616592
11864.794922	-72.000038
11870.178223	-71.289833
11875.561523	-72.928162
11880.944824	-72.100227
11886.328125	-69.616219
11891.711426	-70.043648
11897.094727	-71.308861
11902.478027	-73.004684
11907.861328	-72.404655
11913.244629	-72.000809
11918.627930	-71.532242
11924.011230	-72.058342
11929.394531	-72.738724
11934.777832	-72.125244
11940.161133	-71.247627
11945.544434	-71.862328
11950.927734	-72.889503
11956.311035	-72.730057
11961.694336	-73.066689
11967.077637	-74.308632
11972.460938	-71.950989
11977.844238	-72.384880
11983.227539	-74.375519
11988.610840	-73.609222
11993.994141	-72.950539
11999.377441	-72.643105
12004.760742	-72.407478
12010.144043	-73.541862
12015.527344	-72.310478
12020.910645	-72.641403
12026.293945	-72.905846
12031.677246	-73.641434
12037.060547	-74.402550
12042.443848	-73.136612
12047.827148	-73.061775
12053.210449	-73.777367
12058.593750	-74.055206
12063.977051	-73.430847
12069.360352	-70.710281
12074.743652	-69.901962
12080.126953	-71.761444
12085.510254	-71.210793
12090.893555	-72.465370
12096.276855	-73.669800
12101.660156	-72.445030
12107.043457	-73.266411
12112.426758	-74.485893
12117.810059	-74.956116
12123.193359	-73.295616
12128.576660	-71.836128
12133.959961	-71.680305
12139.343262	-71.104713
12144.726562	-71.398628
12150.109863	-71.630310
12155.493164	-72.090179
12160.876465	-73.922874
12166.259766	-72.777802
12171.643066	-71.359909
12177.026367	-73.389412
12182.409668	-72.181145
12187.792969	-71.978729
12193.176270	-75.312378
12198.559570	-71.909538
12203.942871	-71.204567
12209.326172	-73.136833
12214.709473	-74.373291
12220.092773	-73.499626
12225.476074	-73.918793
12230.859375	-73.934174
12236.242676	-72.889618
12241.625977	-73.809288
12247.009277	-72.960236
12252.392578	-72.214935
12257.775879	-73.793457
12263.159180	-74.992950
12268.542480	-74.941650
12273.925781	-75.176308
12279.309082	-75.095238
12284.692383	-72.406540
12290.075684	-71.381180
12295.458984	-71.692467
12300.842285	-72.398766
12306.225586	-72.543488
12311.608887	-72.705284
12316.992188	-73.854645
12322.375488	-72.781410
12327.758789	-73.359886
12333.142090	-73.296600
12338.525391	-72.542847
12343.908691	-72.952347
12349.291992	-73.064636
12354.675293	-72.434860
12360.058594	-72.976524
12365.441895	-73.251534
12370.825195	-72.823868
12376.208496	-72.912827
12381.591797	-75.932816
12386.975098	-72.473732
12392.358398	-72.056297
12397.741699	-73.059845
12403.125000	-72.466240
12408.508301	-72.596611
12413.891602	-72.311172
12419.274902	-72.418274
12424.658203	-72.107994
12430.041504	-70.813622
12435.424805	-72.274445
12440.808105	-72.560112
12446.191406	-72.897675
12451.574707	-72.658592
12456.958008	-71.912254
12462.341309	-72.878227
12467.724609	-73.720444
12473.107910	-73.722664
12478.491211	-72.622383
12483.874512	-70.944618
12489.257812	-70.880318
12494.641113	-72.399490
12500.024414	-72.584518
12505.407715	-73.836044
12510.791016	-73.688980
12516.174316	-73.396225
12521.557617	-73.751228
12526.940918	-73.971291
12532.324219	-73.246162
12537.707520	-74.775314
12543.090820	-75.286644
12548.474121	-75.095352
12553.857422	-74.243256
12559.240723	-71.823029
12564.624023	-72.268257
12570.007324	-72.218719
12575.390625	-74.959526
12580.773926	-75.875435
12586.157227	-73.389793
