axial, perp, pos
24.6327,2.32453,-0.0531955
24.621,2.35581,-0.0531955
24.6461,2.31717,-0.0531955
24.6645,2.35397,-0.0531955
24.6595,2.33189,-0.0531955
24.6604,2.25828,-0.0531955
24.6486,2.21319,-0.0531955
24.6436,2.30888,-0.0531955
25.2998,2.33465,-0.050651
25.7652,2.3917,-0.0480868
26.6465,2.3052,-0.0444574
27.06,2.5564,-0.0425243
27.6953,2.52604,-0.0397628
28.354,2.67326,-0.037021
28.3297,2.7616,-0.0369816
28.3213,2.60149,-0.0370013
28.3489,2.6429,-0.0370013
28.4008,2.63554,-0.0369816
28.39,2.59597,-0.0369816
28.708,2.51408,-0.0352655
29.3014,2.60517,-0.0322081
29.7291,2.66682,-0.0299989
30.0832,2.65946,-0.0279081
30.3225,2.59229,-0.0268429
30.7318,2.6843,-0.0238842
31.0398,2.80668,-0.021241
31.4173,2.75976,-0.0189529
31.691,2.80576,-0.0173158
31.8743,2.81773,-0.0150671
31.7839,2.86005,-0.0150276
31.8676,2.87662,-0.0150276
31.9187,2.83521,-0.0150276
31.8467,2.86649,-0.0150276
31.881,2.86649,-0.0150276
31.8576,2.87846,-0.0150276
31.8149,2.87662,-0.0150276
31.9137,2.84257,-0.0144359
32.153,2.95207,-0.0117139
32.3447,2.98243,-0.0100964
32.5221,2.85085,-0.0076308
32.5205,2.93735,-0.0072954
32.6,2.99716,-0.0044551
32.723,2.92078,-0.0010229
32.7347,2.84901,-0.000155
32.7423,2.86373,0.0018569
32.7598,2.90882,0.0022317
32.7029,2.89962,0.0022317
32.6711,2.92538,0.002212
32.6611,2.90974,0.002212
32.6736,2.82509,0.0022317
32.6703,2.97691,0.0022317
32.7188,2.89042,0.0024881
32.6594,2.97967,0.0046382
32.6711,2.8987,0.0057231
32.5046,3.02752,0.0085832
32.3556,2.89962,0.0100823
32.2987,3.05788,0.0122323
32.1371,2.97691,0.0145796
31.9438,2.89594,0.0156053
31.7479,3.05052,0.018465
31.6065,2.8941,0.018465
31.64,2.97507,0.018465
31.7513,2.8941,0.018465
31.6793,2.89318,0.018465
31.6843,2.81865,0.018465
31.7638,2.94103,0.018465
31.7119,2.88858,0.018485
31.7772,2.89318,0.018485
31.768,2.86925,0.018485
31.6651,2.73951,0.019531
31.4491,2.86557,0.020596
31.3119,2.90238,0.021286
31.3864,2.83613,0.021424
31.4366,2.81957,0.021898
31.1562,2.98427,0.022923
31.1938,2.98611,0.023752
31.0809,2.7938,0.024541
30.798,2.81221,0.025389
30.6992,2.76712,0.026375
30.5904,2.7892,0.02748
30.4238,2.79932,0.028091
30.4665,2.85821,0.028091
30.4573,2.72295,0.028091
30.423,2.80208,0.028091
30.5594,2.87201,0.028071
30.4966,2.79288,0.028071
30.4899,2.79932,0.028071
30.5728,2.78368,0.028071
30.4715,2.8941,0.028071
30.5192,2.79104,0.028071
30.5351,2.83981,0.028071
30.4916,2.8757,0.028052
30.5343,2.76068,0.028052
30.5058,2.86741,0.028052
30.4816,2.75148,0.028052
30.4916,2.86005,0.028052
30.5368,2.83153,0.028052
30.5485,2.8987,0.028071
30.4883,2.85453,0.02817
30.0899,2.79472,0.030734
29.8982,2.80852,0.031721
29.668,2.78,0.032569
29.4286,2.71099,0.033614
29.2931,2.78,0.034561
29.3232,2.79932,0.034817
29.273,2.82969,0.034817
29.3115,2.75516,0.034817
29.2194,2.78092,0.034817
29.3115,2.7616,0.034817
29.2587,2.75608,0.034798
29.2897,2.82325,0.034798
29.2613,2.73675,0.034778
29.2805,2.78368,0.034778
29.3081,2.75056,0.034522
29.4772,2.80392,0.033516
29.5885,2.73767,0.033101
29.7249,2.81773,0.032076
29.92,2.77448,0.03105
30.2087,2.72019,0.02961
30.4355,2.90422,0.028367
30.6665,2.8076,0.02673
30.849,2.90514,0.025251
31.0482,2.84625,0.02389
31.3311,2.93919,0.021898
31.5019,2.9079,0.020635
31.5203,2.96127,0.020359
31.758,2.95483,0.019254
32.1957,3.0588,0.0139484
32.3464,3.08733,0.0116603
32.3288,2.92538,0.010457
32.3874,3.03672,0.0099245
32.5698,2.95943,0.0075969
32.5456,2.94379,0.0058809
32.6845,2.94103,0.003573
32.6092,2.98979,0.0026065
32.6251,2.95115,0.000989
32.5975,2.93919,0.0003973
32.6586,2.90146,-0.0006481
32.6083,2.89594,-0.0026404
32.4853,2.93827,-0.0041197
32.5506,2.87017,-0.0050468
32.4476,2.99716,-0.0057766
32.5464,2.89318,-0.0058358
32.5472,3.0128,-0.0059147
32.4594,2.82601,-0.0059147
32.5079,2.96311,-0.0059147
32.4945,2.90422,-0.0059147
32.5029,2.84533,-0.0059147
32.4426,2.96311,-0.0059147
32.4443,2.7984,-0.0059147
32.5573,2.8987,-0.0059147
32.5104,3.02936,-0.0059147
32.4928,3.0312,-0.0059147
32.5096,2.93643,-0.0064276
32.3999,2.8895,-0.0097216
32.0969,2.75608,-0.0129368
31.922,2.91342,-0.0146332
31.763,2.7708,-0.0161717
31.4659,2.77172,-0.0184204
31.3353,2.80024,-0.019308
31.1562,2.75424,-0.0216553
30.8641,2.76988,-0.0232135
30.4874,2.71375,-0.0257186
30.0656,2.7984,-0.0284604
29.6304,2.62818,-0.0306104
29.401,2.71743,-0.0320306
28.9332,2.60241,-0.0339834
28.677,2.68891,-0.0354825
28.4795,2.62726,-0.0363898
28.3766,2.6291,-0.0363701
28.359,2.62173,-0.0363898
28.4117,2.6337,-0.0363898
28.446,2.65578,-0.0363898
28.4218,2.6705,-0.0363898
28.3381,2.68707,-0.0363898
28.1648,2.67326,-0.0379876
27.6568,2.65026,-0.0400587
27.3161,2.52604,-0.0414394
27.2985,2.49567,-0.0414394
27.2098,2.46899,-0.0424257
26.7059,2.47911,-0.0440037
26.5285,2.4285,-0.0448913
26.4674,2.41838,-0.0454239
26.1862,2.3917,-0.0465877
25.7702,2.34937,-0.0481065
25.4111,2.33741,-0.0495859
25.1743,2.28772,-0.0507299
24.9709,2.36409,-0.0516175
24.8052,2.3825,-0.0523868
24.6126,2.39814,-0.0534125
24.3641,2.26932,-0.0539845
24.2594,2.28496,-0.0545171
24.1431,2.22147,-0.05503
23.9355,2.19203,-0.0558387
23.8401,2.16074,-0.0565685
23.5982,2.15338,-0.0572983
23.3706,2.12578,-0.0582649
23.3413,2.15522,-0.0585016
23.117,2.15154,-0.0590144
22.7771,2.04848,-0.0604149
22.7127,2.20951,-0.0604149
22.7838,2.1405,-0.0605332
22.5495,2.10093,-0.0617365
22.3704,1.98683,-0.0622493
22.1352,2.00432,-0.0632947
22.0749,2.05676,-0.0632947
22.0741,1.96291,-0.0632947
22.126,1.99419,-0.0632947
22.1076,2.05032,-0.0632947
21.9979,2.07885,-0.0632947
22.0532,2.08897,-0.0632947
22.0833,1.99603,-0.0632947
22.09,2.13038,-0.0632947
22.0557,2.1497,-0.0632947
21.4505,1.99235,-0.0659182
20.8638,1.98131,-0.0681274
20.6713,1.9169,-0.069015
20.0888,1.92058,-0.0713425
20.0804,1.93162,-0.0716384
19.918,1.9261,-0.072171
19.7983,1.95463,-0.072388
19.8644,1.88654,-0.072388
19.8159,1.92794,-0.072388
19.8084,1.94083,-0.072388
19.7439,1.98315,-0.072388
19.7548,2.02548,-0.072388
19.7766,1.99971,-0.072388
19.8117,1.8985,-0.072388
19.8184,1.9215,-0.072388
19.8829,1.97119,-0.072388
19.8176,1.99971,-0.072388
19.8996,1.91598,-0.072388
19.7481,1.97119,-0.072388
19.8201,1.88838,-0.072388
19.8502,1.90034,-0.072388
19.8176,1.88746,-0.072388
19.8452,1.87089,-0.072388
19.8059,1.80188,-0.072388
19.7456,1.85709,-0.072388
19.8117,1.81477,-0.072388
19.7866,1.85525,-0.072388
19.2082,1.82213,-0.0749325
18.5989,1.70159,-0.0773389
18.5797,1.73103,-0.0776743
18.5043,1.6795,-0.0776743
18.5345,1.71723,-0.0776743
18.5186,1.66662,-0.0776743
18.4993,1.65742,-0.0776743
18.5253,1.69699,-0.0776743
18.6048,1.74759,-0.0776743
18.5236,1.75956,-0.0776743
18.5805,1.82397,-0.0776743
18.5052,1.7706,-0.0776743
18.4951,1.76692,-0.0776743
18.5395,1.64546,-0.0773981
19.1179,1.81016,-0.0747352
19.8142,1.83961,-0.0729205
20.5257,1.85249,-0.0697054
21.0714,1.94543,-0.0671017
21.7108,1.99051,-0.0650503
22.1553,1.96199,-0.0629002
22.7746,2.08897,-0.0607699
22.6725,2.05032,-0.0608094
22.6399,2.06965,-0.0608094
22.6725,2.09449,-0.0608094
22.7018,2.03744,-0.0608094
22.6667,2.05216,-0.0607699
22.6817,2.08621,-0.0607699
22.7278,2.01996,-0.0607699
23.0257,2.09541,-0.0593497
24.4427,2.23711,-0.05359
25.1793,2.23619,-0.0506707
25.9393,2.39262,-0.0477712
26.67,2.46439,-0.0445757
27.1864,2.48187,-0.0421693
27.7287,2.38434,-0.0395261
28.395,2.54904,-0.0362123
29.0152,2.51592,-0.0337072
28.9315,2.48187,-0.0337072
28.9624,2.54352,-0.0337072
29.0018,2.62358,-0.0337072
28.893,2.56469,-0.0337072
28.9499,2.64842,-0.0337072
29.0026,2.57389,-0.0337072
28.9114,2.5564,-0.0337072
29.2554,2.62358,-0.0319517
29.6973,2.60517,-0.0295255
30.3343,2.66958,-0.0257778
31.2533,2.71559,-0.0201167
31.6425,2.71191,-0.0164479
31.9304,2.80392,-0.0128974
32.2417,2.89502,-0.0102937
32.3054,2.81221,-0.0076505
32.4803,2.95759,-0.0052638
32.5422,2.82325,-0.0013977
32.6008,2.95575,-0.0009637
32.5841,2.96955,-0.0009637
32.5129,2.96403,-0.0009637
32.6368,2.91894,-0.0009637
32.615,2.93274,-0.0009637
32.6259,3.00544,-0.0009637
32.5924,2.83797,-0.0006087
32.6075,2.91618,-0.0003522
32.6134,2.92906,0.0024092
32.5071,2.92354,0.0056639
32.4903,2.83613,0.0089579
32.2024,2.81681,0.0125676
31.9547,2.90514,0.0161378
31.6232,2.8076,0.018801
31.6341,2.98519,0.018801
31.6785,2.9079,0.018801
31.6015,2.91802,0.018801
31.6492,2.94103,0.018801
31.5847,2.94379,0.018801
31.6952,2.98335,0.018801
31.5931,2.95115,0.018801
31.5856,2.94103,0.018801
31.5663,2.93182,0.019432
31.0641,2.83429,0.023732
30.8632,2.85177,0.024698
30.6172,2.83153,0.026592
30.2455,2.76344,0.0289
29.7492,2.7938,0.032569
28.8712,2.72111,0.037125
28.0585,2.69167,0.04111
27.5387,2.67234,0.043418
27.0215,2.65394,0.045666
26.5754,2.60149,0.04754
26.1937,2.48555,0.049197
25.6823,2.5288,0.051209
25.2889,2.42206,0.052708
24.8997,2.50948,0.054542
24.5089,2.43034,0.05612
24.0912,2.32177,0.0576
23.7631,2.25736,0.059217
23.399,2.32177,0.060637
23.1655,2.3779,0.061367
23.0333,2.30704,0.061624
23.091,2.22239,0.061624
23.0927,2.19847,0.061584
23.0793,2.25368,0.061584
23.0667,2.26196,0.061584
23.0391,2.20491,0.061584
23.0592,2.15982,0.061584
22.9044,2.20675,0.061565
23.1245,2.09265,0.060697
23.4936,2.17086,0.059572
23.9422,2.17914,0.057856
24.0753,2.1865,0.057047
24.2285,2.25184,0.056515
24.241,2.1681,0.056239
24.3699,2.2822,0.056219
24.4511,2.33097,0.05616
24.4026,2.27852,0.056022
24.4896,2.23435,0.056022
24.4377,2.34201,0.056042
24.4185,2.31072,0.056042
24.354,2.35121,0.056042
24.4235,2.29508,0.056022
24.323,2.33925,0.056022
24.3498,2.26012,0.056042
24.339,2.35673,0.056022
24.4151,2.30612,0.056022
24.38,2.25644,0.056022
24.3666,2.30428,0.056022
24.3515,2.296,0.056022
24.3431,2.29416,0.056022
24.3992,2.25828,0.056022
24.3699,2.37053,0.056022
24.58,2.35489,0.055174
24.9508,2.47819,0.053753
24.9859,2.34017,0.05328
25.1902,2.39446,0.052511
25.7191,2.50212,0.050775
26.0765,2.63002,0.049177
26.3017,2.43586,0.047915
26.5955,2.55272,0.046909
26.8206,2.47267,0.046199
26.834,2.48739,0.045745
26.8959,2.50028,0.04541
27.0098,2.50212,0.04468
27.1136,2.58677,0.044266
27.1696,2.61897,0.043871
27.409,2.64106,0.043437
27.4592,2.70731,0.042944
27.6542,2.73767,0.042116
28.02,2.69903,0.040301
28.3523,2.71927,0.038644
28.908,2.79104,0.035784
29.5282,2.77816,0.033141
29.7994,2.72663,0.031267
29.92,2.84073,0.029807
30.1652,2.79288,0.029275
30.4715,2.7754,0.027085
30.7653,2.90146,0.025724
31.1026,2.81681,0.023416
31.4148,2.85545,0.020852
31.4901,2.78276,0.020201
31.4567,2.73031,0.019629
31.5069,2.75424,0.019452
31.5454,2.88214,0.019452
31.5002,2.86649,0.019452
31.4466,2.84349,0.019452
31.501,2.83521,0.019471
31.5362,2.86189,0.019471
31.4726,2.87478,0.019471
31.5479,2.86557,0.019471
31.4617,2.82877,0.019471
31.4449,2.82969,0.019471
31.583,2.86189,0.019452
31.8844,3.01372,0.0158814
32.348,2.98519,0.0109896
32.405,2.92814,0.0093327
32.3882,3.022,0.0082281
32.3748,2.94195,0.0061175
32.5347,2.86189,0.0023303
32.5071,2.95575,-5.64e-05
32.482,2.9171,-0.0026798
32.5355,2.86741,-0.003883
32.5146,2.79288,-0.0050271
32.5062,2.87662,-0.0051849
32.4267,2.87201,-0.0051849
32.3757,2.96771,-0.0051849
32.3757,2.87478,-0.0051849
32.4527,2.84625,-0.0051849
32.4158,2.83245,-0.0053032
32.2761,2.91434,-0.008045
32.1765,2.82785,-0.0109051
31.886,2.83705,-0.0138047
31.6408,2.9217,-0.0158167
31.4408,2.88122,-0.018085
31.1495,2.75884,-0.0198603
30.7251,2.70455,-0.0225823
30.3384,2.73583,-0.0254819
29.7936,2.77448,-0.0285196
29.4663,2.64106,-0.0308866
29.1357,2.68522,-0.0325829
28.7783,2.68246,-0.0339834
28.5205,2.69351,-0.0354825
28.1288,2.51408,-0.0373958
27.8853,2.51776,-0.0385201
27.8016,2.41378,-0.0394078
27.5982,2.62726,-0.0403743
27.3998,2.53156,-0.0413408
27.322,2.56469,-0.0414197
27.2491,2.52144,-0.0414197
27.1939,2.58125,-0.0414
27.3646,2.59505,-0.0414
27.2466,2.41654,-0.0414
27.373,2.49659,-0.0414197
27.3052,2.52328,-0.0414197
27.2617,2.44415,-0.0414197
27.1964,2.41654,-0.0419326
26.4925,2.4285,-0.0445954
25.9501,2.44691,-0.0472189
25.2036,2.29876,-0.0502762
24.5072,2.1727,-0.0533928
23.9807,2.16074,-0.0553456
23.3731,2.18374,-0.0578704
22.9956,2.05676,-0.0596456
21.7862,1.95095,-0.0641232
21.4137,1.91782,-0.0655039
21.3677,1.88102,-0.0659182
20.9056,1.91322,-0.06722
20.7349,1.87549,-0.0681076
20.6386,1.80096,-0.0686994
20.5457,1.93714,-0.0691136
20.4997,1.9353,-0.0693898
20.1817,1.78072,-0.0708297
19.9247,1.82581,-0.0716187
19.7598,1.84881,-0.071954
19.6744,1.89298,-0.0725655
19.2543,1.83685,-0.0744196
18.9471,1.71999,-0.0753861
19.0149,1.72919,-0.0753861
18.9756,1.75772,-0.0753861
18.9563,1.7706,-0.0753861
18.9337,1.81569,-0.0753861
19.0434,1.75127,-0.0753861
19.0718,1.73011,-0.0753861
19.0492,1.75588,-0.0753861
18.9831,1.79636,-0.0753861
19.0116,1.72367,-0.0753861
19.1656,1.8801,-0.0740646
19.5455,1.7936,-0.0730389
20.4696,1.95831,-0.0695278
21.1283,1.94635,-0.0663521
21.4614,2.00524,-0.0646163
21.5861,2.02916,-0.0646163
21.6397,2.0172,-0.064636
21.6539,2.0126,-0.064636
21.6355,2.05032,-0.064636
21.7853,2.11565,-0.064636
21.6573,2.12209,-0.064636
21.7142,1.99695,-0.064636
21.7652,2.0172,-0.064636
21.7778,2.06505,-0.064636
21.8154,2.01904,-0.064636
21.7393,2.0494,-0.064636
21.7535,1.97211,-0.064636
21.7267,2.09081,-0.0646163
21.643,2.10185,-0.0646163
21.8071,2.11657,-0.0636498
23.4551,2.22423,-0.0567855
25.0177,2.37421,-0.0504143
25.5693,2.48555,-0.0485799
26.1376,2.50948,-0.0467257
26.6725,2.53984,-0.0442798
27.2249,2.49659,-0.0413605
28.0108,2.60149,-0.0377903
28.6134,2.58309,-0.0350485
29.0143,2.70363,-0.0330169
29.4538,2.71651,-0.0304921
29.745,2.757,-0.0285787
29.7542,2.71835,-0.0284407
29.8446,2.61161,-0.0284604
29.786,2.72295,-0.0284407
29.7115,2.70179,-0.0284407
29.8806,2.81773,-0.0284407
29.8823,2.7754,-0.0284407
29.7559,2.72111,-0.0284407
29.8346,2.77448,-0.0284407
30.002,2.76528,-0.0276714
30.6624,2.79104,-0.0234305
31.537,2.73215,-0.0163887
31.994,2.88214,-0.0113785
32.1405,2.83061,-0.0109643
32.2083,2.86557,-0.0078872
32.4962,2.84993,-0.0041592
32.405,2.91434,-0.0035674
32.4041,2.82877,-0.0035674
32.3363,2.86097,-0.0035674
32.518,2.89594,-0.0035674
32.4476,2.88582,-0.0035674
32.3799,2.88398,-0.0035674
32.4552,2.88306,-0.0035674
32.4694,2.83613,-0.0004509
32.5054,2.85913,0.0051116
32.3422,2.83705,0.0098456
32.0995,2.84809,0.0125282
31.9823,2.92814,0.0152108
31.4558,2.79472,0.019412
31.2081,2.79104,0.021542
31.2868,2.82049,0.021523
31.2658,2.8757,0.021523
31.2859,2.89134,0.021523
31.2985,2.90698,0.021542
31.301,2.80668,0.021542
31.049,2.80852,0.023357
30.7695,2.82233,0.025606
30.0949,2.89686,0.029571
29.3416,2.78644,0.034265
28.5113,2.7846,0.038545
27.6693,2.65486,0.042569
26.8566,2.65394,0.04608
26.0472,2.51316,0.049157
25.6446,2.51776,0.051189
25.53,2.53892,0.051169
25.5693,2.52788,0.05115
25.6103,2.56653,0.051169
25.5367,2.47819,0.051169
25.6388,2.60885,0.051189
25.5609,2.46807,0.051485
24.6972,2.39906,0.055114
23.9322,2.4055,0.057876
23.9715,2.42114,0.058014
24.0351,2.3917,0.058014
23.8585,2.35029,0.058014
23.9079,2.28588,0.058014
23.9196,2.35581,0.057994
23.9313,2.41102,0.057994
23.902,2.46623,0.057975
24.1205,2.45703,0.057284
24.4704,2.37421,0.055706
24.8897,2.41102,0.054108
25.0671,2.49107,0.053379
25.294,2.43126,0.052373
25.8204,2.49291,0.0504
25.8623,2.44783,0.050006
25.9142,2.5426,0.050085
25.8765,2.46899,0.050085
25.9803,2.47819,0.050045
25.7643,2.53616,0.050085
25.8279,2.4331,0.050065
25.8589,2.58401,0.050025
25.8807,2.55824,0.050006
25.9376,2.56469,0.049394
26.9897,2.6475,0.044818
27.9765,2.78,0.040498
28.703,2.85637,0.037086
29.0855,2.71927,0.03466
29.6094,2.85085,0.03245
29.8463,2.86465,0.030715
29.8898,2.82509,0.030379
29.8513,2.75148,0.030379
29.9593,2.83521,0.030399
29.9551,2.83337,0.030399
29.9827,2.77908,0.030399
29.9409,2.83705,0.030399
29.8781,2.81773,0.030399
29.9559,2.87478,0.030399
29.9325,2.87938,0.030399
29.9752,2.96219,0.030399
29.8915,2.91526,0.030399
29.9384,2.89962,0.030399
29.8831,2.86097,0.030399
29.8455,2.87386,0.030379
30.1275,2.81405,0.029255
30.5971,2.93551,0.026513
30.9235,2.84717,0.023436
31.2416,2.93735,0.021917
31.4299,2.83521,0.020576
31.4156,2.91894,0.019846
31.7496,2.89134,0.0162759
31.9756,2.91066,0.0135144
32.066,2.87478,0.0134947
32.0953,2.95575,0.0134947
32.0434,2.88582,0.0134947
32.1329,2.92998,0.0135144
32.0066,2.84257,0.0135144
32.0057,2.84717,0.0135144
32.0928,2.803,0.0135144
32.1371,2.87294,0.0133566
32.194,2.83981,0.0101612
32.5079,2.94287,0.0069065
32.5154,2.8757,0.0045593
32.5397,2.91342,0.0030602
32.4686,2.96127,0.0018569
32.4895,2.92078,0.0008312
32.533,3.0312,0.000634
32.5029,2.90146,0.0001014
32.4845,2.86649,-0.0024037
32.3849,2.87478,-0.0029757
32.4962,2.93182,-0.0037055
32.4008,2.93643,-0.005106
32.3706,2.98979,-0.0061317
32.3723,2.91894,-0.0064867
32.2853,2.85637,-0.0069799
32.3171,2.94655,-0.0084592
32.2242,3.0496,-0.0091299
32.1514,2.9309,-0.0091299
32.1748,2.99347,-0.0091299
32.2267,2.8895,-0.0091102
32.1823,2.90606,-0.0091102
32.2426,2.85913,-0.0091102
32.3062,2.89042,-0.0091102
32.297,2.86097,-0.0091102
32.1806,2.82141,-0.0091102
32.292,2.9263,-0.0091102
32.2736,2.94563,-0.0091102
32.2702,2.91342,-0.0093469
32.1129,2.92354,-0.0105698
31.8266,2.89686,-0.0139428
31.3889,2.83797,-0.0181837
31.0775,2.7616,-0.0197814
30.8122,2.73491,-0.0223259
30.2397,2.71743,-0.0263893
29.5216,2.65762,-0.0298806
29.0202,2.72387,-0.0328393
28.405,2.57849,-0.0360545
27.6124,2.51316,-0.0396839
26.8089,2.53156,-0.0432936
26.0623,2.46991,-0.0464496
25.2755,2.29876,-0.0496056
24.6888,2.30336,-0.0523474
23.974,2.14418,-0.0554442
23.3672,2.23251,-0.0576534
23.1379,2.16074,-0.058541
23.0709,2.06873,-0.0592708
22.3268,1.90862,-0.0622888
21.7485,2.09909,-0.0642415
21.6916,2.10369,-0.0643599
21.6481,2.08713,-0.0643599
21.6531,2.14326,-0.0643402
21.5635,2.07333,-0.0643402
21.6405,1.98591,-0.0643402
21.6539,2.09449,-0.0643599
21.1869,2.05584,-0.0661549
20.2821,1.89298,-0.0695476
19.985,1.86077,-0.0710861
19.6903,1.87826,-0.0723682
19.687,1.87273,-0.0726838
19.5782,1.81477,-0.0728811
19.5807,1.9307,-0.0728614
19.5389,1.87734,-0.0728614
19.5405,1.9307,-0.0728614
19.4752,1.84145,-0.0728614
19.5338,1.9215,-0.0728614
19.4803,1.8985,-0.0728614
19.3371,1.9031,-0.0728614
19.5188,1.91598,-0.0728614
19.543,1.86813,-0.0728614
19.5924,1.83593,-0.0728614
19.5213,1.79268,-0.0728614
19.5146,2.00248,-0.0728614
19.4953,1.85341,-0.0728614
19.5841,1.89482,-0.0728614
19.5564,1.84605,-0.0728614
19.5246,1.91138,-0.0728614
19.4844,1.8074,-0.0728614
19.5489,1.87365,-0.0728614
19.5363,1.84881,-0.0728614
19.5347,1.95095,-0.0728614
19.533,1.82673,-0.0728614
19.5941,1.80004,-0.0728614
19.5405,1.74299,-0.0728614
19.5204,1.91046,-0.0728614
19.5481,1.78716,-0.0728614
19.5715,1.79452,-0.0728614
19.5832,1.8074,-0.0728614
19.5949,1.76048,-0.0728614
19.5799,1.82765,-0.0728614
19.5866,1.75772,-0.0728614
19.6351,1.6887,-0.0728614
