Frequency (Hz)	Level (dB)
5513.845825	-69.315559
5515.191650	-68.555290
5516.537476	-71.165016
5517.883301	-67.536263
5519.229126	-64.643059
5520.574951	-66.318825
5521.920776	-68.148079
5523.266602	-70.454315
5524.612427	-68.512054
5525.958252	-65.922318
5527.304077	-63.456112
5528.649902	-66.546570
5529.995728	-70.215843
5531.341553	-67.553429
5532.687378	-67.073242
5534.033203	-70.086670
5535.379028	-69.348457
5536.724854	-68.980865
5538.070679	-70.007973
5539.416504	-75.218208
5540.762329	-70.110397
5542.108154	-65.696976
5543.453979	-67.943871
5544.799805	-66.200218
5546.145630	-69.580307
5547.491455	-72.777046
5548.837280	-74.059273
5550.183105	-71.764648
5551.528931	-68.917282
5552.874756	-70.017914
5554.220581	-68.484276
5555.566406	-66.046738
5556.912231	-65.975899
5558.258057	-68.157547
5559.603882	-69.621292
5560.949707	-66.614204
5562.295532	-71.065697
5563.641357	-75.875046
5564.987183	-70.376709
5566.333008	-68.131821
5567.678833	-68.633057
5569.024658	-71.740860
5570.370483	-72.568634
5571.716309	-71.603104
5573.062134	-69.369164
5574.407959	-69.638069
5575.753784	-71.033562
5577.099609	-68.033035
5578.445435	-66.970734
5579.791260	-67.637833
5581.137085	-65.843246
5582.482910	-63.363430
5583.828735	-65.178818
5585.174561	-69.847763
5586.520386	-67.976517
5587.866211	-67.786522
5589.212036	-67.366699
5590.557861	-66.634453
5591.903687	-68.386589
5593.249512	-66.019058
5594.595337	-66.570282
5595.941162	-67.429558
5597.286987	-70.569366
5598.632812	-72.578087
5599.978638	-71.200989
5601.324463	-69.132935
5602.670288	-67.728439
5604.016113	-67.884293
5605.361938	-69.445877
5606.707764	-67.449333
5608.053589	-65.057251
5609.399414	-66.185257
5610.745239	-68.879761
5612.091064	-69.932137
5613.436890	-69.699463
5614.782715	-68.294678
5616.128540	-64.244606
5617.474365	-65.900002
5618.820190	-65.295441
5620.166016	-65.720444
5621.511841	-64.917343
5622.857666	-68.447685
5624.203491	-68.224854
5625.549316	-67.622726
5626.895142	-65.473862
5628.240967	-62.568012
5629.586792	-60.539013
5630.932617	-62.734993
5632.278442	-62.074211
5633.624268	-64.369171
5634.970093	-64.891045
5636.315918	-63.536049
5637.661743	-63.227135
5639.007568	-63.867310
5640.353394	-67.932091
5641.699219	-67.492958
5643.045044	-66.265747
5644.390869	-68.068634
5645.736694	-71.274879
5647.082520	-69.310860
5648.428345	-64.756050
5649.774170	-65.447968
5651.119995	-71.446037
5652.465820	-67.761757
5653.811646	-67.818977
5655.157471	-70.232101
5656.503296	-65.905014
5657.849121	-66.727127
5659.194946	-69.034912
5660.540771	-68.749245
5661.886597	-66.676514
5663.232422	-62.922031
5664.578247	-65.762787
5665.924072	-62.898232
5667.269897	-62.853115
5668.615723	-63.389938
5669.961548	-63.485855
5671.307373	-66.099655
5672.653198	-66.204369
5673.999023	-64.041771
5675.344849	-64.752121
5676.690674	-67.217049
5678.036499	-67.181236
5679.382324	-67.598038
5680.728149	-67.808914
5682.073975	-70.912422
5683.419800	-66.546600
5684.765625	-64.413719
5686.111450	-66.652649
5687.457275	-69.478210
5688.803101	-67.017654
5690.148926	-64.337738
5691.494751	-66.979919
5692.840576	-68.015190
5694.186401	-66.110199
5695.532227	-65.921280
5696.878052	-65.399788
5698.223877	-68.153877
5699.569702	-69.278755
5700.915527	-67.821899
5702.261353	-65.108734
5703.607178	-65.586906
5704.953003	-72.428345
5706.298828	-71.446571
5707.644653	-70.356697
5708.990479	-67.177910
5710.336304	-69.102440
5711.682129	-70.093918
5713.027954	-66.174179
5714.373779	-67.053864
5715.719604	-66.571571
5717.065430	-67.895195
5718.411255	-63.228954
5719.757080	-64.516869
5721.102905	-65.496841
5722.448730	-61.399540
5723.794556	-62.640251
5725.140381	-63.585064
5726.486206	-63.188946
5727.832031	-63.189129
5729.177856	-65.108017
5730.523682	-62.072685
5731.869507	-60.875687
5733.215332	-62.069183
5734.561157	-63.235321
5735.906982	-65.090767
5737.252808	-64.768738
5738.598633	-70.273163
5739.944458	-68.386093
5741.290283	-65.017059
5742.636108	-63.119030
5743.981934	-63.658978
5745.327759	-67.751068
5746.673584	-69.339973
5748.019409	-65.884125
5749.365234	-63.467644
5750.711060	-70.054810
5752.056885	-71.057983
5753.402710	-66.596008
5754.748535	-63.942184
5756.094360	-63.808899
5757.440186	-67.704941
5758.786011	-70.970566
5760.131836	-66.861145
5761.477661	-66.568031
5762.823486	-66.813309
5764.169312	-64.042336
5765.515137	-66.172737
5766.860962	-65.058067
5768.206787	-63.742088
5769.552612	-64.666573
5770.898438	-69.470322
5772.244263	-65.433281
5773.590088	-65.056305
5774.935913	-66.499626
5776.281738	-64.383873
5777.627563	-64.949272
5778.973389	-66.993958
5780.319214	-64.779770
5781.665039	-62.773514
5783.010864	-63.908829
5784.356689	-68.058601
5785.702515	-68.847183
5787.048340	-69.457817
5788.394165	-70.091209
5789.739990	-67.836235
5791.085815	-70.411552
5792.431641	-66.105019
5793.777466	-66.980576
5795.123291	-67.011986
5796.469116	-65.010399
5797.814941	-62.765362
5799.160767	-61.299728
5800.506592	-63.519146
5801.852417	-69.009529
5803.198242	-65.362129
5804.544067	-66.706146
5805.889893	-71.028297
5807.235718	-68.686440
5808.581543	-68.580162
5809.927368	-69.624435
5811.273193	-70.842773
5812.619019	-69.639198
5813.964844	-67.370384
5815.310669	-64.390434
5816.656494	-67.319153
5818.002319	-70.709541
5819.348145	-73.173264
5820.693970	-69.249374
5822.039795	-63.858868
5823.385620	-64.893921
5824.731445	-67.256973
5826.077271	-73.461090
5827.423096	-68.034805
5828.768921	-67.608253
5830.114746	-67.215660
5831.460571	-65.272469
5832.806396	-69.903847
5834.152222	-71.556633
5835.498047	-68.735733
5836.843872	-71.741348
5838.189697	-69.879463
5839.535522	-70.153458
5840.881348	-71.955444
5842.227173	-67.877243
5843.572998	-67.473579
5844.918823	-69.030922
5846.264648	-65.399689
5847.610474	-65.081963
5848.956299	-62.307762
5850.302124	-66.712845
5851.647949	-70.244774
5852.993774	-70.842644
5854.339600	-70.149643
5855.685425	-68.885651
5857.031250	-70.881783
5858.377075	-72.018105
5859.722900	-69.640312
5861.068726	-67.037666
5862.414551	-70.525375
5863.760376	-68.117424
5865.106201	-67.364395
5866.452026	-66.642906
5867.797852	-66.015411
5869.143677	-68.439415
5870.489502	-69.744568
5871.835327	-72.640831
5873.181152	-71.548172
5874.526978	-69.448036
5875.872803	-64.405754
5877.218628	-62.762165
5878.564453	-64.116600
5879.910278	-67.656281
5881.256104	-70.274567
5882.601929	-70.284508
5883.947754	-68.757027
5885.293579	-72.494621
5886.639404	-76.739197
5887.985229	-68.245987
5889.331055	-65.909409
5890.676880	-71.652054
5892.022705	-71.008369
5893.368530	-69.171913
5894.714355	-68.787003
5896.060181	-66.539360
5897.406006	-66.600838
5898.751831	-68.381264
5900.097656	-68.633461
5901.443481	-68.081291
5902.789307	-72.486374
5904.135132	-69.966553
5905.480957	-67.009590
5906.826782	-64.048714
5908.172607	-66.253632
5909.518433	-70.665726
5910.864258	-70.928780
5912.210083	-68.356842
5913.555908	-66.079384
5914.901733	-65.896477
5916.247559	-68.977203
5917.593384	-72.215004
5918.939209	-68.684761
5920.285034	-64.183762
5921.630859	-64.516907
5922.976685	-65.406708
5924.322510	-69.691780
5925.668335	-71.287270
5927.014160	-69.082573
5928.359985	-68.717369
5929.705811	-69.078392
5931.051636	-64.763100
5932.397461	-64.969200
5933.743286	-69.071419
5935.089111	-68.330376
5936.434937	-68.185654
5937.780762	-67.549995
5939.126587	-65.073677
5940.472412	-64.755875
5941.818237	-63.827938
5943.164062	-64.160652
5944.509888	-63.394470
5945.855713	-62.255432
5947.201538	-64.269073
5948.547363	-66.450737
5949.893188	-62.587757
5951.239014	-62.331043
5952.584839	-64.214882
5953.930664	-67.354240
5955.276489	-66.609940
5956.622314	-64.359985
5957.968140	-63.339500
5959.313965	-63.297157
5960.659790	-64.099281
5962.005615	-63.071629
5963.351440	-65.522095
5964.697266	-66.056183
5966.043091	-65.490952
5967.388916	-64.654083
5968.734741	-65.275711
5970.080566	-67.989998
5971.426392	-67.193619
5972.772217	-66.949440
5974.118042	-67.182281
5975.463867	-64.950974
5976.809692	-64.506187
5978.155518	-65.111252
5979.501343	-64.450867
5980.847168	-63.258980
5982.192993	-62.265263
5983.538818	-62.332317
5984.884644	-65.693459
5986.230469	-69.487587
5987.576294	-67.027016
5988.922119	-65.055916
5990.267944	-69.227440
5991.613770	-70.122368
5992.959595	-64.890755
5994.305420	-62.702187
5995.651245	-62.761726
5996.997070	-64.651787
5998.342896	-64.471794
5999.688721	-67.160530
6001.034546	-69.529778
6002.380371	-69.670441
6003.726196	-69.157936
6005.072021	-68.268021
6006.417847	-67.870422
6007.763672	-62.617474
6009.109497	-62.308842
6010.455322	-63.232437
6011.801147	-68.459450
6013.146973	-68.626244
6014.492798	-62.637604
6015.838623	-63.167809
6017.184448	-66.345032
6018.530273	-66.284775
6019.876099	-69.914909
6021.221924	-73.726120
6022.567749	-69.536102
6023.913574	-69.776421
6025.259399	-70.998741
6026.605225	-69.231567
6027.951050	-67.918449
6029.296875	-66.626541
6030.642700	-71.520607
6031.988525	-68.657074
6033.334351	-61.943813
6034.680176	-58.996532
6036.026001	-62.034592
6037.371826	-62.645767
6038.717651	-64.737915
6040.063477	-66.938774
6041.409302	-65.373253
6042.755127	-66.460663
6044.100952	-64.650230
6045.446777	-63.251015
6046.792603	-67.099884
6048.138428	-68.097382
6049.484253	-68.263474
6050.830078	-64.482300
6052.175903	-61.860371
6053.521729	-62.430687
6054.867554	-63.914982
6056.213379	-61.075191
6057.559204	-60.442280
6058.905029	-60.269554
6060.250854	-60.129433
6061.596680	-63.049828
6062.942505	-62.552235
6064.288330	-61.094398
6065.634155	-59.898945
6066.979980	-60.493736
6068.325806	-60.439175
6069.671631	-60.691631
6071.017456	-63.036461
6072.363281	-64.915817
6073.709106	-63.809174
6075.054932	-63.639725
6076.400757	-60.225300
6077.746582	-63.040436
6079.092407	-67.865143
6080.438232	-63.133244
6081.784058	-63.485939
6083.129883	-64.714401
6084.475708	-65.955879
6085.821533	-62.326656
6087.167358	-64.053459
6088.513184	-63.440689
6089.859009	-61.872803
6091.204834	-60.398617
6092.550659	-67.843018
6093.896484	-65.953064
6095.242310	-64.144264
6096.588135	-65.298149
6097.933960	-66.433426
6099.279785	-63.041611
6100.625610	-59.710957
6101.971436	-63.332150
6103.317261	-65.298401
6104.663086	-65.681282
6106.008911	-65.382652
6107.354736	-63.551075
6108.700562	-62.689487
6110.046387	-60.136631
6111.392212	-63.049789
6112.738037	-63.840771
6114.083862	-65.707657
6115.429688	-61.973129
6116.775513	-61.360283
6118.121338	-63.902828
6119.467163	-62.780830
6120.812988	-61.678925
6122.158813	-61.779736
6123.504639	-65.523537
6124.850464	-66.856453
6126.196289	-69.359100
6127.542114	-63.850769
6128.887939	-62.911549
6130.233765	-62.225891
6131.579590	-65.555534
6132.925415	-65.359642
6134.271240	-60.033390
6135.617065	-59.194420
6136.962891	-64.311768
6138.308716	-63.917858
6139.654541	-64.172325
6141.000366	-63.806877
6142.346191	-61.552334
6143.692017	-60.060497
6145.037842	-63.167171
6146.383667	-65.523041
6147.729492	-64.225098
6149.075317	-63.733395
6150.421143	-66.978821
6151.766968	-66.735481
6153.112793	-67.821640
6154.458618	-63.288937
6155.804443	-62.613873
6157.150269	-65.556282
6158.496094	-66.490646
6159.841919	-68.663315
6161.187744	-63.993877
6162.533569	-62.190372
6163.879395	-62.848595
6165.225220	-63.802418
6166.571045	-63.052002
6167.916870	-63.613888
6169.262695	-65.571495
6170.608521	-65.080727
6171.954346	-61.872013
6173.300171	-60.367226
6174.645996	-62.954914
6175.991821	-62.260563
6177.337646	-62.342709
6178.683472	-61.415874
6180.029297	-60.209045
6181.375122	-60.159641
6182.720947	-64.489571
6184.066772	-67.816383
6185.412598	-63.191345
6186.758423	-60.079590
6188.104248	-62.215664
6189.450073	-62.683689
6190.795898	-63.915226
6192.141724	-62.343098
6193.487549	-58.106293
6194.833374	-57.191025
6196.179199	-60.940720
6197.525024	-60.440720
6198.870850	-59.751705
6200.216675	-60.563839
6201.562500	-57.735313
6202.908325	-57.742706
6204.254150	-58.986805
6205.599976	-59.531315
6206.945801	-59.009705
6208.291626	-58.030777
6209.637451	-58.351830
6210.983276	-59.434261
6212.329102	-58.670311
6213.674927	-61.235840
6215.020752	-59.765285
6216.366577	-59.164597
6217.712402	-62.099617
6219.058228	-59.787888
6220.404053	-60.767673
6221.749878	-62.175701
6223.095703	-62.750000
6224.441528	-58.150105
6225.787354	-59.467167
6227.133179	-61.249683
6228.479004	-59.124947
6229.824829	-58.620441
6231.170654	-59.654678
6232.516479	-61.469460
6233.862305	-61.763275
6235.208130	-58.345390
6236.553955	-58.139309
6237.899780	-58.961105
6239.245605	-58.850060
6240.591431	-60.093563
6241.937256	-56.412415
6243.283081	-55.650906
6244.628906	-58.656357
6245.974731	-55.035946
6247.320557	-59.177528
6248.666382	-62.257202
6250.012207	-62.378239
6251.358032	-60.263355
6252.703857	-61.436089
6254.049683	-59.626148
6255.395508	-56.165424
6256.741333	-56.833378
6258.087158	-58.247597
6259.432983	-57.393761
6260.778809	-58.367489
6262.124634	-63.044758
6263.470459	-64.373375
6264.816284	-65.695229
6266.162109	-64.656189
6267.507935	-59.950829
6268.853760	-59.435699
6270.199585	-62.528622
6271.545410	-57.760235
6272.891235	-58.332905
6274.237061	-64.974319
6275.582886	-64.071579
6276.928711	-62.970245
6278.274536	-61.309883
6279.620361	-59.505566
6280.966187	-60.679909
6282.312012	-61.421101
6283.657837	-62.192482
6285.003662	-60.866444
6286.349487	-59.210999
6287.695312	-63.667019
6289.041138	-60.829716
6290.386963	-56.973133
6291.732788	-60.013016
6293.078613	-64.041580
6294.424438	-59.223736
6295.770264	-53.546875
6297.116089	-55.688751
6298.461914	-58.627163
6299.807739	-56.890865
6301.153564	-57.942547
6302.499390	-61.415306
6303.845215	-57.297829
6305.191040	-54.457066
6306.536865	-59.924850
6307.882690	-61.752079
6309.228516	-59.284832
6310.574341	-57.862411
6311.920166	-57.699566
6313.265991	-56.139317
6314.611816	-54.673660
6315.957642	-57.561508
6317.303467	-61.082733
6318.649292	-55.961075
6319.995117	-52.705330
6321.340942	-53.932526
6322.686768	-56.673756
6324.032593	-56.641190
6325.378418	-56.759987
6326.724243	-57.055069
6328.070068	-56.758766
6329.415894	-56.733154
6330.761719	-57.587532
6332.107544	-55.637074
6333.453369	-57.650181
6334.799194	-56.103706
6336.145020	-59.925770
6337.490845	-63.183239
6338.836670	-59.315887
6340.182495	-54.035744
6341.528320	-53.917694
6342.874146	-57.799778
6344.219971	-61.831787
6345.565796	-56.582531
6346.911621	-55.538105
6348.257446	-58.023262
6349.603271	-58.156567
6350.949097	-56.645332
6352.294922	-60.232014
6353.640747	-60.641060
6354.986572	-57.584469
6356.332397	-54.263412
6357.678223	-53.331127
6359.024048	-57.903008
6360.369873	-60.747784
6361.715698	-58.183994
6363.061523	-54.906590
6364.407349	-56.765068
6365.753174	-57.620808
6367.098999	-54.816124
6368.444824	-54.397045
6369.790649	-55.763474
6371.136475	-58.590836
6372.482300	-55.183075
6373.828125	-53.861412
6375.173950	-55.241711
6376.519775	-55.305775
6377.865601	-58.183960
6379.211426	-65.448685
6380.557251	-58.294285
6381.903076	-52.032318
6383.248901	-53.760494
6384.594727	-55.501057
6385.940552	-55.547298
6387.286377	-55.335533
6388.632202	-55.386253
6389.978027	-57.381393
6391.323853	-58.970673
6392.669678	-58.526375
6394.015503	-53.710899
6395.361328	-52.832279
6396.707153	-57.925495
6398.052979	-56.252289
6399.398804	-60.552010
6400.744629	-58.771629
6402.090454	-59.067860
6403.436279	-61.373337
6404.782104	-58.961464
6406.127930	-54.879250
6407.473755	-54.592022
6408.819580	-58.620041
6410.165405	-60.294815
6411.511230	-58.809513
6412.857056	-60.418674
6414.202881	-60.348972
6415.548706	-56.104355
6416.894531	-54.531475
6418.240356	-55.550297
6419.586182	-62.022602
6420.932007	-67.191452
6422.277832	-62.704575
6423.623657	-59.716370
6424.969482	-59.127285
6426.315308	-55.308014
6427.661133	-56.153473
6429.006958	-57.946304
6430.352783	-55.672817
6431.698608	-59.777348
6433.044434	-59.020855
6434.390259	-55.464577
6435.736084	-54.957420
6437.081909	-53.712734
6438.427734	-58.753868
6439.773560	-58.645672
6441.119385	-58.436211
6442.465210	-57.957916
6443.811035	-54.727871
6445.156860	-52.593063
6446.502686	-52.294548
6447.848511	-52.327663
6449.194336	-57.257511
6450.540161	-59.037148
6451.885986	-55.662212
6453.231812	-53.221848
6454.577637	-57.192101
6455.923462	-58.288353
6457.269287	-58.633217
6458.615112	-57.187443
6459.960938	-54.984562
6461.306763	-54.822628
6462.652588	-58.203716
6463.998413	-55.229408
6465.344238	-55.705864
6466.690063	-58.510017
6468.035889	-57.806339
6469.381714	-54.942673
6470.727539	-55.592903
6472.073364	-59.884892
6473.419189	-61.814976
6474.765015	-63.742901
6476.110840	-56.095886
6477.456665	-54.678391
6478.802490	-55.066010
6480.148315	-55.053848
6481.494141	-57.279591
6482.839966	-59.392056
6484.185791	-56.228947
6485.531616	-53.781544
6486.877441	-55.747509
6488.223267	-58.462456
6489.569092	-58.202606
6490.914917	-60.249680
6492.260742	-59.577084
6493.606567	-57.336819
6494.952393	-59.217709
6496.298218	-58.727417
6497.644043	-55.906727
6498.989868	-54.720066
6500.335693	-55.394936
6501.681519	-54.820335
6503.027344	-55.585320
6504.373169	-56.018856
6505.718994	-58.531998
6507.064819	-58.720844
6508.410645	-56.116585
6509.756470	-57.497173
6511.102295	-56.635349
6512.448120	-55.397751
6513.793945	-55.292114
6515.139771	-54.871582
6516.485596	-54.636593
6517.831421	-55.429077
6519.177246	-52.888996
6520.523071	-54.840176
6521.868896	-59.357735
6523.214722	-57.529259
6524.560547	-56.227360
6525.906372	-57.459316
6527.252197	-60.316723
6528.598022	-61.145561
6529.943848	-58.263828
6531.289673	-57.368038
6532.635498	-61.819016
6533.981323	-57.910137
6535.327148	-54.500130
6536.672974	-58.691956
6538.018799	-65.127441
6539.364624	-60.113346
6540.710449	-61.236332
6542.056274	-58.028584
6543.402100	-55.119892
6544.747925	-58.349667
6546.093750	-61.784061
6547.439575	-60.438351
6548.785400	-60.994110
6550.131226	-62.815491
6551.477051	-59.762371
6552.822876	-55.432621
6554.168701	-56.909096
6555.514526	-58.258446
6556.860352	-59.494476
6558.206177	-61.486225
6559.552002	-60.898094
6560.897827	-58.811806
6562.243652	-58.711281
6563.589478	-57.511467
6564.935303	-56.461140
6566.281128	-54.074261
6567.626953	-51.607357
6568.972778	-52.324192
6570.318604	-55.737812
6571.664429	-56.472191
6573.010254	-58.603184
6574.356079	-61.816929
6575.701904	-62.210606
6577.047729	-58.291534
6578.393555	-56.399982
6579.739380	-57.705284
6581.085205	-58.155407
6582.431030	-58.316116
6583.776855	-63.893368
6585.122681	-62.324051
6586.468506	-57.023582
6587.814331	-56.414120
6589.160156	-57.532173
6590.505981	-58.541527
6591.851807	-61.344734
6593.197632	-66.085373
6594.543457	-61.239185
6595.889282	-61.611217
6597.235107	-62.302204
6598.580933	-59.269043
6599.926758	-59.480694
6601.272583	-59.886185
6602.618408	-57.861050
6603.964233	-53.502232
6605.310059	-55.578678
6606.655884	-57.042648
6608.001709	-58.814617
6609.347534	-59.253380
6610.693359	-59.555065
6612.039185	-59.707348
6613.385010	-59.908436
6614.730835	-60.759594
6616.076660	-59.402100
6617.422485	-56.453526
6618.768311	-57.576683
6620.114136	-60.064907
6621.459961	-60.075359
6622.805786	-62.390755
6624.151611	-61.543934
6625.497437	-59.434624
6626.843262	-55.267277
6628.189087	-55.856789
6629.534912	-61.363899
6630.880737	-58.810234
6632.226562	-56.530178
6633.572388	-59.950844
6634.918213	-67.145340
6636.264038	-69.563393
6637.609863	-62.102364
6638.955688	-55.756176
6640.301514	-55.559013
6641.647339	-57.319584
6642.993164	-57.461842
6644.338989	-58.355377
6645.684814	-57.152107
6647.030640	-54.345657
6648.376465	-53.480480
6649.722290	-55.108582
6651.068115	-56.870598
6652.413940	-59.597221
6653.759766	-59.175095
6655.105591	-58.342934
6656.451416	-60.305351
6657.797241	-59.727791
6659.143066	-61.526600
6660.488892	-64.773010
6661.834717	-62.922939
6663.180542	-60.382526
6664.526367	-60.991932
6665.872192	-64.538292
6667.218018	-60.804344
6668.563843	-59.016266
6669.909668	-64.155022
6671.255493	-65.849533
6672.601318	-63.403008
6673.947144	-60.970203
6675.292969	-58.047630
6676.638794	-58.581429
6677.984619	-58.749180
6679.330444	-60.056652
6680.676270	-59.789902
6682.022095	-57.284306
6683.367920	-57.925423
6684.713745	-57.352070
6686.059570	-53.984257
6687.405396	-55.864716
6688.751221	-62.958023
6690.097046	-62.181808
6691.442871	-60.349575
6692.788696	-59.721893
6694.134521	-59.704998
6695.480347	-59.742916
6696.826172	-65.173996
6698.171997	-63.192703
6699.517822	-60.907013
6700.863647	-60.867683
6702.209473	-58.855915
6703.555298	-56.176361
6704.901123	-56.823696
6706.246948	-61.150326
6707.592773	-58.056751
6708.938599	-58.841427
6710.284424	-62.801357
6711.630249	-57.562389
6712.976074	-57.699318
6714.321899	-61.063538
6715.667725	-58.609547
6717.013550	-58.352154
6718.359375	-57.677654
6719.705200	-61.871883
6721.051025	-65.794456
6722.396851	-59.585014
6723.742676	-58.027390
6725.088501	-56.896450
6726.434326	-56.514725
6727.780151	-57.787479
6729.125977	-59.797977
6730.471802	-58.877930
6731.817627	-57.745564
6733.163452	-57.951820
6734.509277	-59.839653
6735.855103	-62.328880
6737.200928	-58.109604
6738.546753	-56.390938
6739.892578	-58.544033
6741.238403	-57.847950
6742.584229	-60.128960
6743.930054	-61.589294
6745.275879	-61.428345
6746.621704	-58.153858
6747.967529	-57.265182
6749.313354	-61.332241
6750.659180	-64.350258
6752.005005	-62.399113
6753.350830	-58.904789
6754.696655	-58.928947
6756.042480	-61.776676
6757.388306	-62.103104
6758.734131	-61.844826
6760.079956	-55.154198
6761.425781	-54.684021
6762.771606	-60.317272
6764.117432	-58.007751
6765.463257	-59.428375
6766.809082	-58.520779
6768.154907	-55.170582
6769.500732	-57.390553
6770.846558	-59.317520
6772.192383	-60.627445
6773.538208	-64.074226
6774.884033	-63.255165
6776.229858	-61.805328
6777.575684	-63.374111
6778.921509	-61.734959
6780.267334	-57.691475
6781.613159	-57.808895
6782.958984	-57.902744
6784.304810	-59.099232
6785.650635	-60.117577
6786.996460	-55.070217
6788.342285	-54.461700
6789.688110	-58.046829
6791.033936	-59.402767
6792.379761	-59.401829
6793.725586	-58.240814
6795.071411	-56.781528
6796.417236	-58.899162
6797.763062	-57.946617
6799.108887	-58.410114
6800.454712	-57.641090
6801.800537	-56.504536
6803.146362	-60.856987
6804.492188	-56.689873
6805.838013	-56.443363
6807.183838	-59.321461
6808.529663	-56.791668
6809.875488	-56.317825
6811.221313	-58.149055
6812.567139	-59.398731
6813.912964	-65.898178
6815.258789	-63.886768
6816.604614	-61.701122
6817.950439	-61.778374
6819.296265	-64.030907
6820.642090	-69.267662
6821.987915	-64.192955
6823.333740	-61.059788
6824.679565	-63.733608
6826.025391	-62.810860
6827.371216	-61.784492
6828.717041	-62.332996
6830.062866	-59.949394
6831.408691	-61.987095
6832.754517	-63.541553
6834.100342	-61.958771
6835.446167	-61.258301
6836.791992	-61.033577
6838.137817	-57.035770
6839.483643	-60.126877
6840.829468	-64.296425
6842.175293	-67.365067
6843.521118	-59.607670
6844.866943	-60.929989
6846.212769	-66.425682
6847.558594	-64.534920
6848.904419	-61.219776
6850.250244	-59.620861
6851.596069	-58.794567
6852.941895	-59.142975
6854.287720	-56.731514
6855.633545	-56.815468
6856.979370	-59.698097
6858.325195	-57.798241
6859.671021	-57.271461
6861.016846	-59.501549
6862.362671	-58.221867
6863.708496	-58.590927
6865.054321	-58.156841
6866.400146	-57.539192
6867.745972	-56.959251
6869.091797	-60.089600
6870.437622	-64.753990
6871.783447	-66.357735
6873.129272	-62.828934
6874.475098	-59.681610
6875.820923	-61.124393
6877.166748	-61.130997
6878.512573	-58.446846
6879.858398	-59.514503
6881.204224	-58.567085
6882.550049	-56.276611
6883.895874	-58.268127
6885.241699	-62.509949
6886.587524	-56.785740
6887.933350	-57.326122
6889.279175	-58.430996
6890.625000	-58.459595
6891.970825	-61.766880
6893.316650	-65.561844
6894.662476	-60.019402
6896.008301	-58.442352
6897.354126	-58.299400
6898.699951	-60.805264
6900.045776	-61.306110
6901.391602	-61.056011
6902.737427	-58.285416
6904.083252	-56.020824
6905.429077	-59.782631
6906.774902	-62.315952
6908.120728	-66.103737
6909.466553	-62.970753
6910.812378	-57.984421
6912.158203	-61.033463
6913.504028	-61.490501
6914.849854	-61.272629
6916.195679	-65.056335
6917.541504	-59.321400
6918.887329	-53.467270
6920.233154	-55.990894
6921.578979	-58.946178
6922.924805	-62.448166
6924.270630	-61.485977
6925.616455	-60.756771
6926.962280	-60.294285
6928.308105	-58.916958
6929.653931	-64.609810
6930.999756	-63.545013
6932.345581	-61.575706
6933.691406	-64.175270
6935.037231	-64.224915
6936.383057	-59.824135
6937.728882	-58.193695
6939.074707	-59.178535
6940.420532	-61.037464
6941.766357	-61.793396
6943.112183	-63.756821
6944.458008	-60.266640
6945.803833	-58.852177
6947.149658	-58.786148
6948.495483	-57.895195
6949.841309	-60.108864
6951.187134	-61.428070
6952.532959	-57.380196
6953.878784	-58.631725
6955.224609	-61.929451
6956.570435	-62.185719
6957.916260	-64.160934
6959.262085	-61.853451
6960.607910	-61.530937
6961.953735	-63.119442
6963.299561	-63.170811
6964.645386	-67.637596
6965.991211	-65.025146
6967.337036	-66.910889
6968.682861	-60.714302
6970.028687	-62.871960
6971.374512	-61.357227
6972.720337	-59.012695
6974.066162	-59.812809
6975.411987	-60.122742
6976.757812	-62.939030
6978.103638	-63.708988
6979.449463	-62.250801
6980.795288	-65.982033
6982.141113	-59.862495
6983.486938	-57.469147
6984.832764	-59.385307
6986.178589	-63.386086
6987.524414	-66.567902
6988.870239	-65.590202
6990.216064	-64.264458
6991.561890	-62.469051
6992.907715	-61.290409
6994.253540	-60.585064
6995.599365	-57.799240
6996.945190	-58.453690
6998.291016	-61.565464
6999.636841	-66.470551
7000.982666	-66.020905
7002.328491	-61.890697
7003.674316	-59.152214
7005.020142	-61.000244
7006.365967	-63.416653
7007.711792	-62.393108
7009.057617	-57.539024
7010.403442	-57.987629
7011.749268	-57.465778
7013.095093	-59.067505
7014.440918	-57.089035
7015.786743	-56.656197
7017.132568	-56.431389
7018.478394	-57.258198
7019.824219	-63.846352
7021.170044	-63.802158
7022.515869	-66.806808
7023.861694	-67.977692
7025.207520	-67.874001
7026.553345	-61.809044
7027.899170	-58.873081
7029.244995	-62.500282
7030.590820	-67.084946
7031.936646	-65.216896
7033.282471	-61.412918
7034.628296	-59.238750
7035.974121	-56.015377
7037.319946	-58.798180
7038.665771	-60.323986
7040.011597	-60.985107
7041.357422	-61.745426
7042.703247	-63.701466
7044.049072	-63.027321
7045.394897	-63.232662
7046.740723	-68.118645
7048.086548	-66.541382
7049.432373	-65.963478
7050.778198	-61.267639
7052.124023	-63.891632
7053.469849	-69.141273
7054.815674	-64.561623
7056.161499	-64.678459
7057.507324	-62.281563
7058.853149	-64.066490
7060.198975	-63.076180
7061.544800	-61.829006
7062.890625	-61.264107
7064.236450	-62.146706
7065.582275	-64.436234
7066.928101	-63.512306
7068.273926	-60.658318
7069.619751	-62.393906
7070.965576	-58.743759
7072.311401	-58.603706
7073.657227	-60.632133
7075.003052	-61.909393
7076.348877	-64.905579
7077.694702	-65.035973
7079.040527	-64.264946
7080.386353	-62.643353
